metric_scope,metric,n_groups,mean_abs_error,median_abs_error
game,final_surplus_ratio,6,0.18024805015496126,0.18369994075845955
turn,acceptance_rate,6,0.38117283950617287,0.3773148148148148
turn,proposer_net_surplus,6,0.9925154320987654,1.0469907407407408
turn,trade_ratio,6,0.15641553549029044,0.1764807466196357
