target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,16,-0.03178253386728924,0.12937143653801658,0.09681724720812238,0.13578585944230936,0.11840089866940574,0.08949728535271309,0.1675683933095986,-0.010970537868610838,-0.007319961855409285,0,0,206,40,0.15267240102679955,0.08050900087831175
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,8,-0.03178253386728924,0.12937143653801658,0.09681724720812238,0.07956516788244983,0.122191455318299,0.09696989099035322,0.11134770174973907,-0.007179981219717579,0.00015264378223084352,0,0,206,40,0.2077066170078923,0.13073479804079777
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,10,-0.03178253386728924,0.12937143653801658,0.09681724720812238,0.05833429195486273,0.12359266369041151,0.09776256561456012,0.09011682582215197,-0.005778772847605071,0.0009453184064377451,0,0,206,40,0.19539141875584007,0.11677629934407845
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,12,-0.03178253386728924,0.12937143653801658,0.09681724720812238,0.05153878267027612,0.12403781386118963,0.09877709418642933,0.08332131653756536,-0.005333622676826952,0.0019598469783069505,0,0,206,40,0.1815840484054637,0.09988778739768574
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,4,-0.03178253386728924,0.12937143653801658,0.09681724720812238,0.02025129998506281,0.12606707097689518,0.09605931997058084,0.05203383385235205,-0.003304365561121403,-0.0007579272375415336,0,0,206,40,0.24186111450263312,0.17718576555444973
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,6,-0.03178253386728924,0.12937143653801658,0.09681724720812238,-0.029786647380572573,0.1292462475153841,0.09786683728823539,0.0019958864867166692,-0.000125189022632477,0.0010495900801130165,0,0,206,40,0.2284281823491774,0.15379354027561296
itt_relative_efficiency,synthetic,game,,linear,10,0.007042079425688352,0.2611501319609257,0.1937809238497464,0.0314113845224534,0.2579256344487378,0.19536286013183304,0.024369305096765048,-0.003224497512187896,0.0015819362820866378,0,0,214,249,0.19539141875584007,0.11677629934407845
itt_relative_efficiency,synthetic,game,,linear,16,0.007042079425688352,0.2611501319609257,0.1937809238497464,0.022366529151026993,0.2591271141296465,0.19267073064648488,0.01532444972533864,-0.0020230178312791725,-0.001110193203261528,0,0,214,249,0.15267240102679955,0.08050900087831175
itt_relative_efficiency,synthetic,game,,linear,4,0.007042079425688352,0.2611501319609257,0.1937809238497464,0.020401540378903293,0.2593873989321857,0.1931748779062159,0.013359460953214941,-0.0017627330287399712,-0.0006060459435305032,0,0,214,249,0.24186111450263312,0.17718576555444973
itt_relative_efficiency,synthetic,game,,linear,8,0.007042079425688352,0.2611501319609257,0.1937809238497464,0.009146694649888043,0.26087322592239587,0.1931981397406697,0.0021046152241996907,-0.00027690603852981166,-0.000582784109076695,0,0,214,249,0.2077066170078923,0.13073479804079777
