metric,n_requests,mean_diff,iid_low,iid_high,record_low,record_high,persona_low,persona_high,paired_sign_p
final_surplus,1536,0.25268085937500034,0.20530245062934058,0.30180357042100725,0.09680805555555591,0.4287150889756947,0.18629170572916698,0.3148105908203128,2.3585233927922663e-19
final_welfare,1536,0.4180760199652796,0.31765019585503673,0.5190570442708352,0.09214162760416865,0.7695009895833352,0.2611734044053837,0.573911757269967,2.510022565656768e-05
proposer_mean_net_surplus,1536,-0.0963901186342591,-0.11651914062499985,-0.07587322048611096,-0.16867940719039337,-0.030514831090856353,-0.11643411277488411,-0.07557610496238411,1.376824708953498e-10
proposer_acceptance_rate,1536,0.047150607638888925,0.04063221571180559,0.053785662615740776,0.02001806640625003,0.07356172236689817,0.041084798177083375,0.05323139105902781,1.2237706052058354e-40
proposer_mean_trade_ratio,1536,0.0026772886930797276,-0.004670370527291351,0.010023320762701207,-0.01710070103236599,0.02184183437057665,-0.004683555780590028,0.009676257836812294,0.008307956564065895
response_acceptance_rate,1536,-0.0003027343749999787,-0.004350423177083311,0.003771375868055577,-0.016135054976851824,0.016275679976851865,-0.0036264105902777564,0.0029732259114583523,0.12360268125613803
response_mean_net_surplus_if_accepted,1536,0.0244711846333092,0.007090622013607679,0.04221746913519516,-0.029361781947068583,0.0785004048469508,-0.0005570859249526243,0.04790717347672944,0.8307650016185868
received_trade_rate,1536,0.005834418402777795,0.002134819878472238,0.00950309244791668,-0.00838626663773146,0.021344102647569453,0.002842881944444461,0.008809705946180572,0.9794568332053264
