target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-0.6037135513085965,0.15139871712356356,0.11724775206443702,-0.08400118148238378,0.004018397201111329,-0.008161137529308665,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-0.7002343464597585,0.1558881805664647,0.12463532268396378,-0.18052197663354574,0.00850786064401246,-0.0007735669097819059,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-1.1191783924098173,0.1740373870416977,0.13772866846823262,-0.5994660225836046,0.026657067119245453,0.01231977887448693,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-1.3299387462071293,0.18248662849293032,0.14690564399641692,-0.8102263763809165,0.035106308570478084,0.021496754402671236,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-1.3397206024136943,0.18286929698982252,0.14632058614415736,-0.8200082325874816,0.03548897706737028,0.020911696550411668,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-1.9531478198043515,0.20544774970970678,0.17133415109257188,-1.4334354499781388,0.05806742978725454,0.0459252614988262,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.17726990164513934,0.12971697612462596,0.09246966914258156,0.061822163357834636,-0.0033623471015747086,-0.01519353859899597,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,12,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.34858052187479505,0.1388344477307343,0.1112429374579265,-0.10948845687182107,0.0057551245045336374,0.00357972971634897,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,4,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.5646917945335512,0.1495454480370368,0.1146558296484832,-0.32559972953057725,0.01646612481083612,0.006992621906905666,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.5826101824084986,0.15039928565266616,0.11678872653866726,-0.3435181174055246,0.017319962426465496,0.009125518797089727,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.6922417937629466,0.1555213451937397,0.12298403228938307,-0.4531497287599726,0.022442021967539028,0.015320824547805534,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.9577279246010826,0.16727651174685615,0.13564859960949255,-0.7186358595981086,0.03419718852065548,0.027985391867915016,0,0,92,20,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,16,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.08721960185800848,0.299916089233897,0.21450653799277608,-0.0006532929121856323,9.012093652471798e-05,-0.004995912902075905,0,0,94,170,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,12,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.09905203523093031,0.3015436969018356,0.21576335589782214,-0.012485726285107468,0.0017177286044632867,-0.003739094997029846,0,0,94,170,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,8,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.19294304689324493,0.31416006827145543,0.2270394370119465,-0.10637673794742208,0.014334099974083137,0.007536986117094524,0,0,94,170,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,6,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.1934512359129419,0.3142269766198065,0.22817451697968116,-0.10688492696711904,0.014401008322434183,0.008672066084829178,0,0,94,170,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,10,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.29182093272784937,0.3269205992601421,0.23573968069567508,-0.20525462378202652,0.027094630962769817,0.016237229800823094,0,0,94,170,0.0,0.0
itt_relative_efficiency,oracle,game,,linear,4,-0.08656630894582285,0.2998259682973723,0.21950245089485199,-0.31207646630947194,0.32947366012767654,0.24105003607716463,-0.2255101573636491,0.029647691830304246,0.021547585182312645,0,0,94,170,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,16,-0.04409875788484574,0.2939083448808165,0.21290308188338936,-0.024351703917304457,0.29111573141020836,0.20958561548364274,0.019747053967541284,-0.002792613470608163,-0.003317466399746616,0,0,94,170,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,12,-0.04409875788484574,0.2939083448808165,0.21290308188338936,-0.040217555385349435,0.29336156716482603,0.20589509287267604,0.0038812024994963057,-0.0005467777159904874,-0.007007989010713311,0,0,94,170,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,8,-0.04409875788484574,0.2939083448808165,0.21290308188338936,-0.0864983011143412,0.299816585145683,0.21496558854992856,-0.04239954322949546,0.005908240264866471,0.0020625066665392044,0,0,94,170,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,6,-0.04409875788484574,0.2939083448808165,0.21290308188338936,-0.09313269403007585,0.30073056439073226,0.21781702385832544,-0.049033936145230106,0.006822219509915739,0.004913941974936081,0,0,94,170,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,10,-0.04409875788484574,0.2939083448808165,0.21290308188338936,-0.11057455058673527,0.3031202748880182,0.2148058341639273,-0.06647579270188952,0.009211930007201663,0.0019027522805379338,0,0,94,170,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,4,-0.04409875788484574,0.2939083448808165,0.21290308188338936,-0.1743435292404234,0.31170136711834573,0.22613927754662852,-0.13024477135557766,0.01779302223752921,0.013236195663239164,0,0,94,170,0.0,0.0
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,4,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-0.37465883087220964,0.14017038263246653,0.11896293627649275,0.14505353895400308,-0.007209937289985702,-0.0064459533172529365,0,0,92,20,0.279842115398676,0.20144730479094491
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,6,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-0.5421900375704627,0.1484662510916835,0.12730332182182152,-0.022477667744249974,0.0010859311692312523,0.0018944322280758374,0,0,92,20,0.2536803430593127,0.16626113041737509
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,10,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-0.6607768351083234,0.15406870598960223,0.11802200950557977,-0.1410644652821107,0.006688386067149998,-0.0073868800881659175,0,0,92,20,0.20489561979839788,0.11733216707104806
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,12,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-0.8200390881805271,0.16128692177620696,0.12552070280930622,-0.30032671835431435,0.013906601853754724,0.00011181321556053003,0,0,92,20,0.19004877342853138,0.10688169015427877
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,8,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-0.8236409500721427,0.16144643650528875,0.12541142831959914,-0.30392858024592995,0.014066116582836519,2.5387258534570467e-06,0,0,92,20,0.22074020803735248,0.13432190762378496
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,16,-0.5197123698262127,0.14738031992245224,0.1254088895937457,-1.0833757477722359,0.172560979729787,0.13686541752946677,-0.5636633779460232,0.025180659807334776,0.011456527935721078,0,0,92,20,0.16337478670226538,0.08360960942604051
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,4,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.20347831851646614,0.13115290996599172,0.10489402493024085,0.035613746486507836,-0.0019264132602089534,-0.0027691828113366873,0,0,92,20,0.279842115398676,0.20144730479094491
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,6,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.39931590149922025,0.14142190413558658,0.11434225968902585,-0.16022383649624627,0.008342580909385916,0.0066790519474483195,0,0,92,20,0.2536803430593127,0.16626113041737509
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,12,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.5657307826935205,0.1495950904540829,0.11112524338263867,-0.32663871769054653,0.016515767227882228,0.003462035641061137,0,0,92,20,0.19004877342853138,0.10688169015427877
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,10,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.5735353770575489,0.1499674653545205,0.11353622236577014,-0.3344433120545749,0.016888142128319822,0.00587301462419261,0,0,92,20,0.20489561979839788,0.11733216707104806
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,8,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.6372774690622811,0.15297481561946782,0.11636483478078774,-0.39818540405930714,0.019895492393267156,0.008701627039210208,0,0,92,20,0.22074020803735248,0.13432190762378496
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,16,-0.23909206500297397,0.13307932322620067,0.10766320774157753,-0.805389402584366,0.16063650263030324,0.11871675030514192,-0.566297337581392,0.027557179404102572,0.01105354256356439,0,0,92,20,0.16337478670226538,0.08360960942604051
