tag,model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
CONTRIBUTION,mean,3,0.04763333333333333,0.9236116607983907,0.0012516326360804124,0.8905276457468668,0.0023661120440915534,0.9422786037127177,0.0009004474986040706,0.05175099894404411,0.001467681437231129,0.0037500117334534843,6.637443620160279e-06,0.023753203232801102,0.009351357199393196,9.566633525537327e-05,1.5066826333005393e-06
CONTRIBUTION,ridge,3,0.09473333333333334,0.9263723691304525,0.0009830989429480766,0.8927687406539917,0.0018941802235956742,0.9422786037127177,0.0009004474986040706,0.04950984939932823,0.0010014484556299596,0.017501619216580777,0.0017823853512625074,0.07000178348492955,0.007711381312334031,9.243336777823667e-05,1.167443769665634e-06
