label,kind,row_count,mean_tvd,weighted_mean_tvd_by_group_size,mean_simbench_score,weighted_mean_simbench_score_by_group_size,mean_jsd,modal_match_rate
baseline,baseline,2694,0.2811333740886936,0.30467302528827955,8.126059823693144,12.424856530496749,0.08575025549098608,0.4487750556792873
full_card,full_card,2794,0.30278443689199624,0.26535736389062414,8.925545196559726,24.00577534223942,0.08743433277884256,0.5637079455977094
background_only,ablation,2794,0.2925549824694715,0.24700500469903036,11.81139583940562,29.341108480825046,0.08309081705095403,0.5697924123120973
direct_social_only,ablation,2794,0.31871514112725946,0.27147031171961566,4.65032844532274,22.399967897822133,0.09466556603536319,0.48926270579813885
self_report_social_only,ablation,2794,0.3162107738835149,0.2989182712226629,4.979368671397218,14.556410128120495,0.09185109148386553,0.47745168217609163
non_social_econ_only,ablation,2794,0.31905562843647345,0.28738445999965406,4.38031434923357,17.692302972315545,0.09437747835520846,0.47315676449534716
cognitive_only,ablation,2794,0.31347540590548184,0.2800884305721663,5.93724780147516,19.90868982655073,0.09156036196312956,0.48783106657122405
misc_heuristics_pricing_text_only,ablation,2794,0.30751026213927374,0.2687785303477217,8.12124273489205,22.82168338025649,0.08970406663269771,0.4756621331424481
