label,kind,row_count,mean_tvd,weighted_mean_tvd_by_group_size,mean_simbench_score,weighted_mean_simbench_score_by_group_size,mean_jsd,modal_match_rate
baseline,baseline,2694,0.2811333740886936,0.30467302528827955,8.126059823693144,12.424856530496749,0.08575025549098608,0.4487750556792873
full_card,full_card,2694,0.29484093566348146,0.26244888293095836,8.986295932118367,24.198801351357204,0.08365214146276491,0.5757238307349666
background_only,ablation,2694,0.2832621466896098,0.24358094139679054,12.15321878622147,29.6502881213392,0.07840897777565162,0.5820341499628805
direct_social_only,ablation,2694,0.31019374424470997,0.26826787887249703,4.762146807157249,22.63983297148344,0.09039048757374399,0.49851521900519674
self_report_social_only,ablation,2694,0.3086848603441442,0.29637313632768925,4.908133265972629,14.644547788637027,0.0881163556522666,0.4862657757980698
non_social_econ_only,ablation,2694,0.31059199066054444,0.28438032896798005,4.474015291725397,17.875137943354304,0.09009090348021304,0.48181143281366
cognitive_only,ablation,2694,0.3059248222977667,0.27734934786094745,5.887778696868112,20.054483943349684,0.08793311378129365,0.4970304380103935
misc_heuristics_pricing_text_only,ablation,2694,0.2996901724740165,0.2658936175370781,8.161468560975457,23.003876530639992,0.08598687106214593,0.4844097995545657
