target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,oracle,game,,ridge,8,-0.062388120093546995,0.22922559852768276,0.17222572420891027,-0.027294862139430665,0.2254078676347461,0.16608090798939404,0.03509325795411633,-0.0038177308929366605,-0.006144816219516236,0,0,114,76,0.0,0.0
itt_relative_efficiency,oracle,game,,ridge,12,-0.062388120093546995,0.22922559852768276,0.17222572420891027,-0.24509292806871374,0.24815463754458392,0.17305438082676095,-0.18270480797516675,0.018929039016901156,0.0008286566178506705,0,0,114,76,0.0,0.0
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,4,-0.6241817599966171,0.15681999479948794,0.13464813694546374,-0.5285293350469813,0.15213215234191246,0.13090847636668476,0.09565242494963577,-0.004687842457575475,-0.003739660578778975,0,0,108,14,0.26670213725742375,0.1930128967576444
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,16,-0.6241817599966171,0.15681999479948794,0.13464813694546374,-0.6727579484380863,0.1591478118263903,0.12542192034829294,-0.04857618844146927,0.0023278170269023513,-0.009226216597170794,0,0,108,14,0.14059519301630496,0.07529561092481928
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,8,-0.6241817599966171,0.15681999479948794,0.13464813694546374,-0.6791995033859797,0.1594539452796327,0.14025991532009136,-0.055017743389362606,0.0026339504801447533,0.005611778374627618,0,0,108,14,0.20792131161865968,0.12497228575946268
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,12,-0.6241817599966171,0.15681999479948794,0.13464813694546374,-0.7254162762566729,0.16163338414093045,0.1417291087480003,-0.10123451626005586,0.004813389341442514,0.0070809718025365564,0,0,108,14,0.164806576697699,0.09286149699990119
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,10,-0.6241817599966171,0.15681999479948794,0.13464813694546374,-0.781795201432052,0.16425288754810116,0.1371407421512984,-0.15761344143543488,0.0074328927486132235,0.0024926052058346637,0,0,108,14,0.17556986684465087,0.10432841751036023
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,6,-0.6241817599966171,0.15681999479948794,0.13464813694546374,-0.7956593299605461,0.16489067423957154,0.1398595316763597,-0.17147756996392904,0.008070679440083606,0.005211394730895963,0,0,108,14,0.22930674791247013,0.15372456556187541
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,4,-0.44728242788945405,0.14803375831151058,0.1270478398345381,-0.4274040292769006,0.1470136227849896,0.12718340184020618,0.019878398612553472,-0.001020135526520971,0.00013556200566808285,0,0,108,14,0.26670213725742375,0.1930128967576444
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,8,-0.44728242788945405,0.14803375831151058,0.1270478398345381,-0.5084100632361199,0.15112761589043333,0.12920310888111336,-0.061127635346665876,0.0030938575789227485,0.002155269046575259,0,0,108,14,0.20792131161865968,0.12497228575946268
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,12,-0.44728242788945405,0.14803375831151058,0.1270478398345381,-0.5564095832251987,0.1535133216135733,0.1321407261905294,-0.10912715533574469,0.005479563302062729,0.005092886355991311,0,0,108,14,0.164806576697699,0.09286149699990119
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,10,-0.44728242788945405,0.14803375831151058,0.1270478398345381,-0.5884140736914447,0.15508363927005336,0.12787639595814965,-0.14113164580199067,0.007049880958542781,0.0008285561236115457,0,0,108,14,0.17556986684465087,0.10432841751036023
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,6,-0.44728242788945405,0.14803375831151058,0.1270478398345381,-0.6307268852406289,0.15713565359994003,0.1334467428427926,-0.18344445735117487,0.009101895288429446,0.006398903008254492,0,0,108,14,0.22930674791247013,0.15372456556187541
itt_relative_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,16,-0.44728242788945405,0.14803375831151058,0.1270478398345381,-0.6888428109589135,0.1599111459063934,0.12609539299365172,-0.24156038306945948,0.011877387594882827,-0.000952446840886384,0,0,108,14,0.14059519301630496,0.07529561092481928
