metric,num_treatments,mean_sd_ratio,median_sd_ratio,mean_abs_log_sd_ratio,mean_iqr_ratio,median_iqr_ratio,mean_abs_log_iqr_ratio
final_round_normalized_efficiency,40,0.6844948739822729,0.5354894283305034,0.7321604446453978,1.0277572889247792,0.7879627689833341,0.5428245721783508
final_total_contribution_rate,40,1.3482846761458167,1.1634026645276538,0.49068013868901306,1.5556512802258176,1.0,0.6004952454090382
mean_round_normalized_efficiency,40,0.716220679528589,0.6243673829852512,0.5844783968799482,0.9425406202566897,0.709103310132511,0.6567009119086831
mean_total_contribution_rate,40,1.0739360908626605,0.9392492214045953,0.37425355208910016,1.2253883255980391,0.8736340739337088,0.6356168532925556
