model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
elastic_net,5,56.739779999999996,0.8666507959365845,0.002051455051737874,0.8195342302322388,0.0030595828661665134,0.9004393815994263,0.002033992631207537,0.08090518862009048,0.0018698679673857235,0.017,0.008717797887081347,0.053000000000000005,0.010295630140987,0.0001623525138711557,2.3020841482541485e-06
mlp,5,214.53037999999998,0.7577544331550599,0.015388161221576506,0.8172197699546814,0.003214722823723452,0.9004393815994263,0.002033992631207537,0.08321964293718338,0.0016656571218562532,0.012,0.009273618495495703,0.051000000000000004,0.01772004514666935,0.00033829743624664844,3.2873204073192855e-05
