metric,n,mean_diff,request_se,bootstrap_ci_low,bootstrap_ci_high,paired_sign_p,game_id_cluster_ci_low,game_id_cluster_ci_high,persona_pid_cluster_ci_low,persona_pid_cluster_ci_high
mean_contribution_rate,1280,0.00018096528209058537,0.00445857915051501,-0.00844895503505062,0.008692708574484814,0.002283242659393889,-0.01262047724511822,0.014024239733695073,-0.03268953784332565,0.032562290638640606
full_contribution_rate,1280,-0.00014255400713397243,0.005125923744103333,-0.010085233223081668,0.01008568562398518,0.013468256312422634,-0.015186288200779679,0.01559394975347597,-0.03571257474380511,0.03385302933898996
zero_contribution_rate,1280,0.0011033083373259852,0.003783082864850105,-0.006198249562255616,0.008457355563509643,1.175310098813816e-09,-0.011645319737779247,0.012892528734468936,-0.021438354073115676,0.024445902870953343
contribution_sd,1280,0.05503288227158214,0.06438463907088952,-0.07135417669492661,0.18352723475755647,0.0003816638177396321,-0.09706339874463381,0.20410936383841957,-0.3486268990073116,0.4603489819166339
messages_per_round,1280,0.035243869567626235,0.005018663681398379,0.02537417905039714,0.044852157546289774,0.00017044651697169295,0.014119208437799591,0.06038930122314244,0.011477973997650067,0.05768316780966745
reward_given_round_rate,1280,0.02833257228890638,0.004510111645853797,0.01955412909307732,0.03712985938928671,0.004020412065966061,0.015333146643054107,0.043510960457120794,0.0037741838470067004,0.051713018757469184
punish_given_round_rate,1280,0.004189668793613601,0.0034254290591342338,-0.0025554896089692246,0.011074139779006287,0.08407629036500275,-0.0026983436580390206,0.011600485735208672,-0.01503751023134969,0.02463333667934887
punish_received_round_rate,1280,-5.5085611818814014e-05,0.002756062201195166,-0.0053920949113032005,0.005494222098594033,1.4805735466010458e-08,-0.007026983768998203,0.007970177271698178,-0.011161560949494505,0.011822341095662653
