metric,num_treatments,mean_sd_ratio,median_sd_ratio,mean_abs_log_sd_ratio,mean_iqr_ratio,median_iqr_ratio,mean_abs_log_iqr_ratio
final_round_normalized_efficiency,40,0.7270020754381522,0.582788898221569,0.719845765035183,1.1799194304584162,0.9999999999999999,0.6122038254818027
final_total_contribution_rate,40,1.3640572484123212,1.275415612132118,0.47553528345544366,1.6680121482337085,1.2873394510234748,0.6647490769311342
first_round_normalized_efficiency,40,0.7092970588086424,0.6438414063311764,0.5264729012041628,0.6329019214760196,0.633309248554913,0.582490166976819
first_round_total_contribution_rate,40,0.6991124550441988,0.5754000754608846,0.504831685562346,0.6235245737653903,0.645406070549631,0.5253644797335848
mean_round_normalized_efficiency,40,0.6289760746295158,0.47557541272860593,0.8481076848083756,0.8779041692057538,0.5341179482545706,0.9227970519290777
mean_total_contribution_rate,40,0.9044218845049021,0.7577227657949196,0.5942437608369586,1.0838952039604113,0.7097620621142222,0.7793099452523257
