unit_id
1003
1005
1013
102
1022
1024
103
107
1072
1081
1083
1089
1095
1097
11
1100
1111
1121
1122
1124
1155
1160
1173
1179
1194
1213
1216
1229
1237
1238
124
1247
1266
1291
1370
1377
1390
1402
1404
1406
1407
1421
1422
143
1442
1454
1467
147
1470
1479
149
1494
1505
1512
1518
1525
153
1530
1535
1541
1546
1557
1576
158
1586
1594
1596
1599
1608
1611
1618
1622
1636
1638
1655
1661
1668
1671
1741
1742
1743
1746
1760
177
1775
1777
1781
1782
1784
1802
1805
1807
1817
1820
1828
1831
1836
1840
1842
185
1850
1885
1888
1910
1915
1924
1934
1938
1979
198
1980
2017
2025
2036
2049
205
2050
2065
2066
2078
2086
2089
2103
2108
2120
2123
2140
2145
2155
2159
2166
2178
218
2183
2202
2219
2234
2239
2241
2250
2259
2283
2284
2302
2304
231
2310
2317
2336
2343
2346
2347
2348
2352
2354
236
2360
2371
2376
2404
2406
2410
2419
2436
2438
2443
2444
2445
2448
2475
2486
2508
2520
2522
2540
2546
2549
2557
257
2578
258
2580
2588
2590
2599
2644
2666
2686
2693
2699
2713
2718
2727
2738
2741
2750
2761
2763
2768
2802
2811
2816
2821
2823
2827
2835
284
2846
285
2857
2859
2867
2869
288
2889
2913
2916
2942
2946
2956
296
2975
2980
2989
299
30
308
31
329
333
334
368
371
385
400
401
403
41
412
436
438
439
446
448
45
457
468
482
485
509
510
514
533
539
546
579
587
59
612
62
627
633
650
660
667
671
679
702
706
707
722
724
73
758
763
767
77
780
797
8
811
812
82
839
846
857
868
87
871
935
941
942
946
947
966
972
980
985
995
999
