model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
elastic_net,5,60.152420000000006,0.906596052646637,0.0023245861503962914,0.8621924996376038,0.0024751422060527374,0.9239128589630127,0.00199785932902273,0.06172035560011864,0.0009859737786357741,0.013000000000000001,0.006,0.053000000000000005,0.0116619037896906,0.00011600613943301142,2.762444534449422e-06
mlp,5,441.9458000000001,0.8941278100013733,0.00267201772050759,0.855906093120575,0.0021559249653292415,0.9239128589630127,0.00199785932902273,0.06800677925348282,0.0012757090240889427,0.001,0.002,0.019,0.008,0.00013454029976855963,3.3206544672045317e-06
