treatment_name,metric,generated_game_count,human_game_count,generated_sd,human_sd,sd_ratio,abs_log_sd_ratio,generated_iqr,human_iqr,iqr_ratio,abs_log_iqr_ratio
VALIDATION_17_T,final_round_normalized_efficiency,8,8,0.4080642631280758,0.2031456740393295,2.008727308901855,0.6975013418772733,0.8423413349237117,0.1366218846129701,6.16549345157946,1.8189681742209114
VALIDATION_18_C,final_round_normalized_efficiency,12,12,0.5067567567567567,0.4197840765343599,1.2071843242374105,0.18829064316304697,1.0135135135135134,0.5658783783783783,1.791044776119403,0.58279912339108
VALIDATION_18_T,final_round_normalized_efficiency,10,10,0.4777778382365671,0.5506993448647906,0.867583814456639,0.14204315573981177,1.0135135135135134,0.9142736486486485,1.1085450346420325,0.10304837589944689
VALIDATION_19_C,final_round_normalized_efficiency,10,10,0.058546856234984984,0.5726657662189237,0.10223564893977471,2.280474846576823,0.0703125,0.4084821428571428,0.17213114754098363,1.7594986070098335
VALIDATION_19_T,final_round_normalized_efficiency,10,10,0.08178907705189001,4.998625867457863,0.01636231220751179,4.112774624816607,0.0625,0.78125,0.08,2.5257286443082556
VALIDATION_1_C,final_round_normalized_efficiency,8,8,0.0,0.32795732377770404,0.0,,0.0,0.5486798679867986,0.0,
VALIDATION_1_T,final_round_normalized_efficiency,8,8,0.07037426612719462,1.0400321086678526,0.06766547449898927,2.6931792070052003,0.028877887788778873,0.726072607260726,0.03977272727272727,3.2245738459828384
VALIDATION_2_C,final_round_normalized_efficiency,9,9,0.22403134476786998,0.25322935632098775,0.8846973669351865,0.12250965072059354,0.3472222222222222,0.37037037037037035,0.9375,0.06453852113757118
VALIDATION_2_T,final_round_normalized_efficiency,11,11,0.2092823925848695,0.3369074226379392,0.6211866480893086,0.4761236816776384,0.2893518518518518,0.4224537037037036,0.6849315068493151,0.378436435720245
VALIDATION_3_C,final_round_normalized_efficiency,9,9,0.24569817955016743,0.47510244271459245,0.5171477926872401,0.6594265793928222,0.43764988009592326,0.6624700239808152,0.660633484162896,0.4145560798094162
VALIDATION_3_T,final_round_normalized_efficiency,10,10,0.3577790780444629,0.1893675316367268,1.8893369679170156,0.6362259568971907,0.04196642685851315,0.17386091127098324,0.24137931034482732,1.4213856809311618
