model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
linear,5,0.58178,0.9305134534835815,0.000964802333591396,0.9004316091537475,0.0013346081586398503,0.9489445924758911,0.0006679611451387459,0.048512980341911316,0.0010586930926013518,0.004334943214114144,0.0010142956621933042,0.020320802666754678,0.006001888395270203,8.733713766559959e-05,1.1723791774854267e-06
mean,5,0.07953999999999999,0.9250875592231751,0.0006400370251425414,0.8975184679031372,0.0008054287578879284,0.9489445924758911,0.0006679611451387459,0.05142610743641853,0.0013144308133759912,0.0016252828292829611,0.001013215979652846,0.007043870168065685,0.0023302342752000702,9.388882463099436e-05,7.711529189678454e-07
ridge,5,0.18548,0.9305739045143128,0.0009622578686185082,0.9004492282867431,0.0013682373481367094,0.9489445924758911,0.0006679611451387459,0.0484953336417675,0.001077745117382181,0.004334943214114144,0.0010142956621933042,0.020320802666754678,0.006001888395270203,8.726244850549847e-05,1.1685239496464878e-06
