pattern,n_players,mean_of_means,median_of_means,mean_std,mean_frac_zero,mean_frac_full,mean_first,mean_last,mean_slope,mean_switches,median_switches,share_up,share_down,share_flat,share
binary_0_20,1060,13.293764335807408,15.0,7.5909511669924665,0.3353117832096296,0.6646882167903703,12.773584905660377,12.18867924528302,-0.04710365591931861,3.5650943396226413,2.0,0.2509433962264151,0.280188679245283,0.4688679245283019,0.4405652535328346
variable_mid,615,10.65974101118383,10.84,5.460959961614587,0.10915125439138289,0.21389091003043134,10.570731707317073,9.900813008130081,0.22037745534378342,9.354471544715446,9.0,0.4016260162601626,0.4634146341463415,0.13495934959349593,0.25561097256857856
high_cooperator,564,18.148221562230514,18.588461538461537,3.637719635982106,0.015743907121875053,0.7996956857030364,11.936170212765957,18.8031914893617,0.680617009687411,3.0886524822695036,2.0,0.7659574468085106,0.06914893617021277,0.16489361702127658,0.2344139650872818
stable_mid,118,9.79378902143608,10.0,0.601402208894632,0.010665103885442869,0.021645189399426685,9.508474576271187,9.779661016949152,0.06969884269451482,2.2203389830508473,0.0,0.22033898305084745,0.1440677966101695,0.635593220338983,0.049044056525353284
low_contributor,49,2.4957962875459874,2.5,4.351741111934482,0.706882997843382,0.039911862180769746,7.979591836734694,1.510204081632653,-0.4479220145248085,5.040816326530612,4.0,0.14285714285714285,0.7551020408163265,0.10204081632653061,0.020365752285951787
