metric,num_treatments,mean_sd_ratio,median_sd_ratio,mean_abs_log_sd_ratio,mean_iqr_ratio,median_iqr_ratio,mean_abs_log_iqr_ratio
final_round_normalized_efficiency,40,0.593239615170322,0.5881501117480296,0.7509505687291348,0.6838849697060987,0.5254006224613968,0.7226731702708016
final_total_contribution_rate,40,1.2678083877873199,1.0146012825573254,0.46538336796493285,1.0867106889881946,0.7388226527570789,0.6899468225427604
first_round_normalized_efficiency,40,0.7214344996063637,0.6363837278474025,0.4648200692396108,0.7369605945799361,0.6452145214521453,0.6506555250401485
first_round_total_contribution_rate,40,0.7568374387986447,0.6903753150619556,0.427469837331797,0.9090305632821739,0.6805555555555556,0.644572540435983
mean_round_normalized_efficiency,40,0.6293609032705572,0.5863937195365572,0.6652154729568782,0.8050634482571735,0.6004960888543048,0.6719251234195355
mean_total_contribution_rate,40,0.9570385314450871,0.8343238093059779,0.39414765589491113,1.1204872392543188,0.7949582027168225,0.572254004418441
