fold,model,n_train,n_test,n_train_games,n_test_games,status,pred_true_cosine_mean,retrieved_true_cosine_mean,oracle_true_cosine_mean,retrieval_cosine_regret_mean,oracle_hit_at_1,oracle_hit_at_5,embedding_mse_mean,fit_eval_seconds
1,elastic_net,80,40,58,28,ok,0.8367813229560852,0.7954736948013306,0.8878854513168335,0.0924118384718895,0.075,0.125,0.0001995660859392956,1.5289
1,mlp,80,40,58,28,ok,0.24197325110435486,0.7941756248474121,0.8878854513168335,0.09370993077754974,0.025,0.075,0.004900013096630573,7.759
2,elastic_net,80,40,57,29,ok,0.8271083831787109,0.7985278367996216,0.8768585324287415,0.0783306434750557,0.025,0.125,0.00021169381216168404,1.3519
2,mlp,80,40,57,29,ok,0.2285720854997635,0.7868274450302124,0.8768585324287415,0.09003112465143204,0.05,0.125,0.005727727897465229,3.8504
3,elastic_net,80,40,57,29,ok,0.8453000783920288,0.8030375242233276,0.8823651075363159,0.07932756841182709,0.025,0.175,0.00019146323029417545,1.032
3,mlp,80,40,57,29,ok,0.23989097774028778,0.7860015034675598,0.8823651075363159,0.0963636040687561,0.05,0.1,0.005027600564062595,4.1447
