unique_id,game_id,up_choice,row_form_matrix,role,topology,logrt,logrt_norm,delta,delta_norm,choice_br,choice_psne
453,227,0.926829268,[45 18  3 23 36 18 10 13],rowplayer,"('safecoord', 'staghunt')",8.449984441722787,-0.15874078,0.058902708,-0.281158863,0.926829268,1
454,227,0.7714285714285715,[36 10 18 13 45  3 18 23],colplayer,"('staghunt', 'safecoord')",8.476371196895983,-0.178019647,0.11036174126302883,-0.05344369,0.7714285714285715,1
455,228,0.8292682926829268,[39  3 28  9 16  4  7  1],rowplayer,"('staghunt', 'harmony')",8.431635303054591,-0.05681697,0.046497145822522054,-0.268825998,0.8292682926829268,0.8292682926829268
456,228,0.9473684210526315,[16  7  4  1 39 28  3  9],colplayer,"('harmony', 'staghunt')",8.423189819975043,-0.131181324,0.039939646756013136,-0.34217299,0.9473684210526315,0.9473684210526315
457,229,0.19444444444444445,[14  5 18 14 24  7  2  6],rowplayer,"('deadlock', 'staghunt')",8.256721372077564,-0.329138494,0.06896386,-0.101005279,0.8055555555555556,0.8055555555555556
458,229,0.6285714285714286,[24  2  7  6 14 18  5 14],colplayer,"('staghunt', 'deadlock')",8.534836626588833,-0.197588005,0.004930468,-0.451424104,0.6285714285714286,0.37142857142857144
459,230,0.8214285714285714,[ 6 27 36  2  7 17  2  3],rowplayer,"('leader', 'dilemma')",8.509303469833439,-0.003206004,0.12031408308004053,-0.02002444,0.8214285714285714,0.8214285714285714
460,230,0.16666666666666666,[ 7  2 17  3  6 36 27  2],colplayer,"('dilemma', 'leader')",8.799831368317822,0.18631966136379405,0.096469622,-0.146051885,0.8333333333333334,0.8333333333333334
461,231,0.2857142857142857,[11  2 15  7 30  8 12  6],rowplayer,"('dilemma', 'harmony')",8.334471554600944,-0.196842056,0.077702703,-0.173280563,0.7142857142857143,0.7142857142857143
462,231,0.975,[30 12  8  6 11 15  2  7],colplayer,"('harmony', 'dilemma')",8.242752883,-0.553381097,0.015416666666666667,-0.484839198,0.975,0.975
463,232,0.1794871794871795,[ 2  8 11  8 30  7  9  5],rowplayer,"('hero', 'harmony')",8.537387898701757,-0.315517094,0.1422550052687039,0.051692023687123625,0.8205128205128205,0.8205128205128205
464,232,0.9574468085106383,[30  9  7  5  2 11  8  8],colplayer,"('harmony', 'hero')",8.417814747435958,-0.401018202,0.024694522771938825,-0.357059732,0.9574468085106383,0.9574468085106383
465,233,0.8205128205128205,[21 16 27  4 26 45 20  5],rowplayer,"('chicken', 'chicken')",8.700014623251842,0.029161104,0.10317825886688155,0.38690374778401265,0.1794871794871795,1
466,233,0.8275862068965517,[26 20 45  5 21 27 16  4],colplayer,"('chicken', 'chicken')",8.441391477999955,0.004331398,0.2822209234365868,1.0795273814676714,0.1724137931034483,1
467,234,0,[ 5  2 39 16  9 30 16  1],rowplayer,"('deadlock', 'leader')",8.390722527,-0.405180273,0,-0.487176305,1,1
468,234,0.7567567567567568,[ 9 16 30  1  5 39  2 16],colplayer,"('leader', 'deadlock')",8.456806041401142,-0.024921539,0.22804054054054054,0.45699750970662284,0.7567567567567568,0.7567567567567568
469,235,0.8974358974358975,[37  3  5  8 19 15  1  5],rowplayer,"('assurance', 'staghunt')",8.482394685873542,-0.190719341,0.077512526,-0.198534832,0.8974358974358975,1
470,235,0.6428571428571429,[19  1 15  5 37  5  3  8],colplayer,"('staghunt', 'assurance')",8.472509447104313,0.027458553555125102,0.066196882,-0.174548326,0.6428571428571429,1
471,236,0.8888888888888888,[29  9  1  4 42 37 38 11],rowplayer,"('peace', 'harmony')",8.373130986281872,-0.482458124,0.10557860765329646,-0.158134499,0.8888888888888888,0.8888888888888888
472,236,0.8888888888888888,[42 38 37 11 29  1  9  4],colplayer,"('harmony', 'peace')",8.920374871185413,-0.016193512,0.019904932,-0.435698428,0.8888888888888888,0.8888888888888888
473,237,0.8837209302325582,[25 26 36 11  8 23  1  1],rowplayer,"('leader', 'chicken')",8.302017809751204,-0.207241285,0.047543756,-0.218583655,0.8837209302325582,1
474,237,0.17073170731707318,[ 8  1 23  1 25 36 26 11],colplayer,"('chicken', 'leader')",8.384575666801398,0.006797919,0.11071339382335801,-0.031510389,0.8292682926829268,1
475,238,0.3023255813953488,[ 3  9 26  1 14 22 10  2],rowplayer,"('leader', 'chicken')",8.570165076182343,0.063849155,0.221289859,0.45562954673663414,0.6976744186046512,1
476,238,0.6875,[14 10 22  2  3 26  9  1],colplayer,"('chicken', 'leader')",8.737873533280915,-0.124725027,0.088174274,0.092265757,0.6875,1
477,239,0.8974358974358975,[34  5  5  3 37 33 25  1],rowplayer,"('harmony', 'concord')",8.257904193465674,-0.541745829,0.087058054,-0.161118098,0.8974358974358975,0.8974358974358975
478,239,0.9411764705882353,[37 25 33  1 34  5  5  3],colplayer,"('concord', 'harmony')",8.108300360829581,-0.635563746,0.009951507,-0.424667216,0.9411764705882353,0.9411764705882353
479,240,0.1875,[ 3  9 16 13  4 25  2  7],rowplayer,"('compromise', 'deadlock')",8.288694912832199,0.056576324,0.068382353,-0.217387414,0.8125,0.8125
480,240,0.09375,[ 4  2 25  7  3 16  9 13],colplayer,"('deadlock', 'compromise')",8.266538963405562,-0.447612893,0.072289157,-0.27652303,0.90625,0.90625
481,241,0.9696969696969697,[17  7  1  2  7 28 22 11],rowplayer,"('peace', 'hero')",8.120291313968561,-0.586147411,0.025477254985451708,-0.393656758,0.9696969696969697,0.9696969696969697
482,241,0.34146341463414637,[ 7 22 28 11 17  1  7  2],colplayer,"('hero', 'peace')",8.374476889214643,0.18548313877301886,0.24885040471132383,0.6019665511440334,0.6585365853658537,0.6585365853658537
483,242,0.3902439024390244,[34  3 14 15 13 28  1  4],rowplayer,"('assurance', 'dilemma')",8.257644958208228,-0.187640835,0.043120873197682194,-0.323810857,0.6097560975609756,0.6097560975609756
484,242,0.32432432432432434,[13  1 28  4 34 14  3 15],colplayer,"('dilemma', 'assurance')",8.742574238,0.10192085539470147,0.1864273032156244,0.1943965782071688,0.6756756756756757,0.6756756756756757
485,243,0.5,[19  1  9 11 28 16  4 15],rowplayer,"('assurance', 'staghunt')",8.639795295283669,-0.077038178,0.031446541,-0.30375263,0.5,1
486,243,0.5333333333333333,[28  4 16 15 19  9  1 11],colplayer,"('staghunt', 'assurance')",8.629360931758281,-0.073749692,0.014583333333333334,-0.397188892,0.5333333333333333,1
487,244,0.8857142857142857,[33  4  3  9 21  2 18  3],rowplayer,"('safecoord', 'peace')",8.769040810858803,0.007014247,0.10012023171931357,-0.171574717,0.8857142857142857,0.8857142857142857
488,244,0.8863636363636364,[21 18  2  3 33  3  4  9],colplayer,"('peace', 'safecoord')",8.125207066652237,-0.630627656,0.10200553250345781,-0.154998527,0.8863636363636364,0.8863636363636364
489,245,0.9285714285714286,[30 16  6  6 27 15  5 13],rowplayer,"('peace', 'staghunt')",8.008232529682942,-0.698803892,0.055313589,-0.253054553,0.9285714285714286,0.9285714285714286
490,245,0.7567567567567568,[27  5 15 13 30  6 16  6],colplayer,"('staghunt', 'peace')",8.257126286,-0.053352771,0.10112359550561797,0.11609310914327489,0.7567567567567568,0.7567567567567568
491,246,0.8863636363636364,[14  7  8  5 31 10 13  9],rowplayer,"('concord', 'harmony')",8.532343910936198,-0.289760231,0.048484848484848485,-0.313754041,0.8863636363636364,0.8863636363636364
492,246,0.9736842105263158,[31 13 10  9 14  8  7  5],colplayer,"('harmony', 'concord')",8.398179431381866,-0.475732945,0.017330414,-0.394143635,0.9736842105263158,0.9736842105263158
493,247,0.5952380952380952,[20  2  2  7  1 31  4 10],rowplayer,"('assurance', 'compromise')",8.508041221571395,0.3007336824937551,0.1780626780626781,0.5719279139693221,0.40476190476190477,0.40476190476190477
494,247,0.13513513513513514,[ 1  4 31 10 20  2  2  7],colplayer,"('compromise', 'assurance')",8.091933455979893,-0.733755939,0.12183612183612183,-0.128790005,0.8648648648648649,0.8648648648648649
495,248,0.2222222222222222,[ 9  3 12  9 15 31  5 13],rowplayer,"('deadlock', 'dilemma')",8.687779492,0.21351538633481973,0.11728395061728394,0.041045192439886434,0.7777777777777778,0.7777777777777778
496,248,0.2727272727272727,[15  5 31 13  9 12  3  9],colplayer,"('dilemma', 'deadlock')",8.664556670847876,-0.089397609,0.1568627450980392,0.065093198,0.7272727272727273,0.7272727272727273
497,249,0.058823529411764705,[ 1  1 10  6 39 41 29 12],rowplayer,"('compromise', 'chicken')",8.298571320238892,-0.423982378,0.0524432,-0.330294556,0.9411764705882353,0.9411764705882353
498,249,0.8048780487804879,[39 29 41 12  1 10  1  6],colplayer,"('chicken', 'compromise')",8.481151420068972,-0.311255076,0.10473742908403239,-0.010656676,0.8048780487804879,0.8048780487804879
499,250,0.18604651162790697,[ 8  3 24  2 22 20 16 16],rowplayer,"('chicken', 'staghunt')",8.526945482858915,0.12183871338354366,0.12115230399111715,0.073315135,0.813953488,0.813953488
500,250,0.8611111111111112,[22 16 20 16  8 24  3  2],colplayer,"('staghunt', 'chicken')",8.400295652442392,-0.082344847,0.003019324,-0.436928416,0.8611111111111112,0.8611111111111112
501,251,0.3191489361702128,[ 3  4 20  3 18 22  1  7],rowplayer,"('leader', 'dilemma')",8.750999691,0.4544306830560317,0.12250161186331397,0.074871497,0.6808510638297872,0.3191489361702128
502,251,0.1875,[18  1 22  7  3 20  4  3],colplayer,"('dilemma', 'leader')",8.396483776,0.11393018084897727,0.085288809,-0.185590419,0.8125,0.8125
503,252,0.35135135135135137,[24  4 22  9  6 34  2 12],rowplayer,"('staghunt', 'deadlock')",8.893709978,0.3465895729141353,0.07027027,-0.030372986,0.6486486486486487,0.6486486486486487
504,252,0.3333333333333333,[ 6  2 34 12 24 22  4  9],colplayer,"('deadlock', 'staghunt')",8.523572798380277,0.00032301,0.27579908675799086,0.5253841065855236,0.6666666666666666,0.6666666666666666
505,253,0.9111111111111111,[26 16 12  5  2 17  7  1],rowplayer,"('harmony', 'leader')",8.374015421739909,-0.583636156,0.055949137,-0.284085886,0.9111111111111111,0.9111111111111111
506,253,0.28205128205128205,[ 2  7 17  1 26 12 16  5],colplayer,"('leader', 'harmony')",8.368229038,-0.220419566,0.23779216503895534,0.3531621111528526,0.717948718,0.717948718
507,254,0.41025641025641024,[ 7  5  8  3 44  1 35 28],rowplayer,"('chicken', 'peace')",8.963160242833732,0.5070378691699834,0.039908211,-0.161184852,0.5897435897435898,0.5897435897435898
508,254,0.9117647058823529,[44 35  1 28  7  8  5  3],colplayer,"('peace', 'chicken')",8.269000497596252,-0.52547361,0.049643316571161264,-0.255590276,0.9117647058823529,0.9117647058823529
509,255,0.5277777777777778,[14  8 22  9 30  7  2  6],rowplayer,"('dilemma', 'staghunt')",8.836235090837297,-0.054654809,0.1772194989106754,0.4745306386424332,0.4722222222222222,0.4722222222222222
510,255,0.7674418604651163,[30  2  7  6 14 22  8  9],colplayer,"('staghunt', 'dilemma')",8.591743922680534,0.098069671,0.14207608193439086,0.1824790695177896,0.7674418604651163,0.23255813953488372
511,256,0.051282051,[11 16 28 16 46 15 33 26],rowplayer,"('hero', 'peace')",8.648922962094131,-0.042908885,0.029491411,-0.349617034,0.9487179487179487,0.9487179487179487
512,256,0.9111111111111111,[46 33 15 26 11 28 16 16],colplayer,"('peace', 'hero')",8.461891875631148,-0.254666768,0.021731403909621732,-0.448683105,0.9111111111111111,0.9111111111111111
513,257,0.24242424242424243,[ 8  8 33  6  2 44 12  1],rowplayer,"('chicken', 'leader')",8.663542087751374,0.5040153379430184,0.12885612885612885,0.1623170323068828,0.7575757575757576,1
514,257,0.41025641025641024,[ 2 12 44  1  8 33  8  6],colplayer,"('leader', 'chicken')",8.706821323,0.3289843998245249,0.066381011,0.078823728,0.5897435897435898,1
515,258,0.10869565217391304,[ 1 12 28 21  6 31 18  2],rowplayer,"('compromise', 'leader')",8.175547437590215,-0.266774702,0.092878361,-0.154201627,0.8913043478260869,0.8913043478260869
516,258,0.7441860465116279,[ 6 18 31  2  1 28 12 21],colplayer,"('leader', 'compromise')",8.793005091,0.3630631709425765,0.17687136627906974,0.30879520372187547,0.7441860465116279,0.7441860465116279
517,259,0.8214285714285714,[15 10  5 15 42  3  1  4],rowplayer,"('safecoord', 'assurance')",8.180601928,-0.644208533,0.08636788,-0.177009582,0.8214285714285714,1
518,259,0.7818181818181819,[42  1  3  4 15  5 10 15],colplayer,"('assurance', 'safecoord')",8.405814603432848,-0.237539104,0.19818369066566802,0.15426186848764334,0.7818181818181819,1
519,260,0.9583333333333334,[29 23 20  4  8 11 11  2],rowplayer,"('harmony', 'leader')",7.982925876034145,-0.460358303,0.018531633616619452,-0.420256533,0.9583333333333334,0.9583333333333334
520,260,0.6923076923076923,[ 8 11 11  2 29 20 23  4],colplayer,"('leader', 'harmony')",8.646992628951082,-0.3169489,0.16289592760181007,0.3836254798441514,0.3076923076923077,0.3076923076923077
521,261,0.10714285714285714,[ 3 17 25 20 24  1 13 10],rowplayer,"('compromise', 'peace')",8.179476373,-0.455088953,0.091860465,-0.099827166,0.8928571428571429,0.8928571428571429
522,261,0.9615384615384616,[24 13  1 10  3 25 17 20],colplayer,"('peace', 'compromise')",8.534047523953365,-0.210552721,0.013950784731641155,-0.376624626,0.9615384615384616,0.9615384615384616
523,262,0.8333333333333334,[39 17  6 24 29 20 14 10],rowplayer,"('safecoord', 'concord')",8.254941217938537,-0.475163441,0.1271844660194175,-0.01232003,0.8333333333333334,0.8333333333333334
524,262,0.8604651162790697,[29 14 20 10 39  6 17 24],colplayer,"('concord', 'safecoord')",8.550627967502475,-0.315030012,0.043001316366827545,-0.313975984,0.8604651162790697,0.8604651162790697
525,263,0.17647058823529413,[ 1  7 27 13  5 41  2  7],rowplayer,"('compromise', 'deadlock')",8.579870341992589,-0.20520467,0.093913043,-0.067737302,0.8235294117647058,0.8235294117647058
526,263,0.073170732,[ 5  2 41  7  1 27  7 13],colplayer,"('deadlock', 'compromise')",8.220672170297252,-0.199311163,0.058933892506345883,-0.247248645,0.926829268,0.926829268
527,264,0.8709677419354839,[27 21  2 14 34 15 15  7],rowplayer,"('peace', 'harmony')",7.946971357693591,-0.644877303,0.10744633723974063,-0.195711768,0.8709677419354839,0.8709677419354839
528,264,0.8064516129032258,[34 15 15  7 27  2 21 14],colplayer,"('harmony', 'peace')",7.8628820346414905,-0.398615666,0.10785671878092222,-0.122171054,0.8064516129032258,0.8064516129032258
529,265,0.48717948717948717,[25  4  5 13 16 33  1 10],rowplayer,"('assurance', 'dilemma')",8.861917004235215,0.15155607077547056,0.023411371237458258,-0.185183407,0.5128205128205128,0.5128205128205128
530,265,0.2926829268292683,[16  1 33 10 25  5  4 13],colplayer,"('dilemma', 'assurance')",8.452761331256848,0.22908347166277074,0.17801633880909545,0.30208613325846745,0.7073170731707317,0.7073170731707317
531,266,0.3392857142857143,[15  9 18 15 33 36  5  7],rowplayer,"('deadlock', 'dilemma')",8.359429433,-0.319670371,0.1074964639321075,0.054140502,0.6607142857142857,0.6607142857142857
532,266,0.3157894736842105,[33  5 36  7 15 18  9 15],colplayer,"('dilemma', 'deadlock')",8.847212972372176,0.3815798482969191,0.043868951,-0.326193995,0.6842105263157895,0.6842105263157895
533,267,0.7906976744186046,[23 12  4 11  9 43  6 17],rowplayer,"('peace', 'deadlock')",8.279697133877628,-0.140615485,0.023931118895876426,-0.394596905,0.7906976744186046,0.7906976744186046
534,267,0.022222222222222223,[ 9  6 43 17 23  4 12 11],colplayer,"('deadlock', 'peace')",8.130059039992796,-0.554899528,0.017268661850705195,-0.403451423,0.9777777777777777,0.9777777777777777
535,268,0.896551724,[19 11  7  4  2 37 14  3],rowplayer,"('harmony', 'hero')",8.337348564497175,-0.208985928,0.065687688,-0.26312565,0.896551724,0.896551724
536,268,0.19047619047619047,[ 2 14 37  3 19  7 11  4],colplayer,"('hero', 'harmony')",8.734154163508567,0.006940144,0.1720366828502771,0.053571056458875874,0.8095238095238095,0.8095238095238095
537,269,0.8461538461538461,[36  8  2  8 10 27 15  3],rowplayer,"('safecoord', 'leader')",8.373278123043193,-0.137782697,0.10999281092739037,-0.059979797,0.8461538461538461,0.8461538461538461
538,269,0.4090909090909091,[10 15 27  3 36  2  8  8],colplayer,"('leader', 'safecoord')",8.578273723792552,-0.049340473,0.22007200720072007,0.49846717207573227,0.5909090909090909,0.5909090909090909
539,270,0.8444444444444444,[28  4  8  1 10  9  8  5],rowplayer,"('concord', 'concord')",8.448485993406447,-0.068539534,0.11118935837245697,-0.098707339,0.8444444444444444,0.8444444444444444
540,270,0.9090909090909091,[10  8  9  5 28  8  4  1],colplayer,"('concord', 'concord')",8.404605810002092,-0.35878599,0.012301918265221022,-0.446983426,0.9090909090909091,0.9090909090909091
541,271,0.083333333,[ 5  2 38 16  9  3  3  8],rowplayer,"('deadlock', 'assurance')",8.467732722038448,-0.371717785,0.072526042,-0.155440298,0.9166666666666666,0.9166666666666666
542,271,0.5106382978723404,[ 9  3  3  8  5 38  2 16],colplayer,"('assurance', 'deadlock')",8.888894669371593,0.3270692486915556,0.27495908346972175,1.0173934834609522,0.48936170212765956,0.48936170212765956
543,272,0.085714286,[ 6  8 40 20  4 13 10  8],rowplayer,"('compromise', 'hero')",8.479283618343016,-0.514428447,0.065714286,-0.255076928,0.9142857142857143,0.9142857142857143
544,272,0.5,[ 4 10 13  8  6 40  8 20],colplayer,"('hero', 'compromise')",8.668856578127649,-0.190598915,0.055722892,-0.082919264,0.5,0.5
545,273,0.7631578947368421,[30  3  1 20 21 17  9  1],rowplayer,"('safecoord', 'concord')",8.585006449575886,0.056309256003543584,0.22894736842105262,0.24244684160363256,0.7631578947368421,0.7631578947368421
546,273,1,[21  9 17  1 30  1  3 20],colplayer,"('concord', 'safecoord')",8.470101583882387,0.1579661585545712,0,-0.485408098,1,1
547,274,0.5882352941176471,[33  4 24 12 30 10  9  3],rowplayer,"('staghunt', 'concord')",8.548307700810692,-0.344539457,0.097217614,-0.038363026,0.5882352941176471,0.5882352941176471
548,274,0.8809523809523809,[30  9 10  3 33 24  4 12],colplayer,"('concord', 'staghunt')",8.259197720877133,-0.750112456,0.079365079,-0.218185741,0.8809523809523809,0.8809523809523809
549,275,0.3333333333333333,[31  3 24  6  5 30  5 19],rowplayer,"('staghunt', 'compromise')",8.749963835312737,0.4503354146451216,0.049382716,-0.113226127,0.6666666666666666,0.6666666666666666
550,275,0.16666666666666666,[ 5  5 30 19 31 24  3  6],colplayer,"('compromise', 'staghunt')",8.476528463827169,-0.140467256,0.12990196078431374,-0.056763502,0.8333333333333334,0.8333333333333334
551,276,0.5277777777777778,[33  3 21 12 35 29 31 10],rowplayer,"('staghunt', 'harmony')",8.531583276,-0.070738826,0.1648706896551724,0.3351504241809597,0.5277777777777778,0.5277777777777778
552,276,0.9545454545454546,[35 31 29 10 33 21  3 12],colplayer,"('harmony', 'staghunt')",8.413580162,-0.695171934,0.017960647,-0.383194904,0.9545454545454546,0.9545454545454546
553,277,0.225,[ 5 11 31 18 14 13  6  7],rowplayer,"('compromise', 'staghunt')",8.057770194527777,-0.34824007,0.1544228356336261,0.077365655,0.775,0.775
554,277,0.53125,[14  6 13  7  5 31 11 18],colplayer,"('staghunt', 'compromise')",8.889074440002485,0.3471957187256487,0.034992515,-0.307804516,0.46875,0.46875
555,278,0.9428571428571428,[34  9  1  6 10 14 11 13],rowplayer,"('peace', 'compromise')",8.105005537547246,-0.056367417,0.041255605,-0.424350194,0.9428571428571428,0.9428571428571428
556,278,0.2926829268292683,[10 11 14 13 34  1  9  6],colplayer,"('compromise', 'peace')",8.535425959677298,-0.050070001,0.081567373,-0.014962246,0.7073170731707317,0.7073170731707317
557,279,0.8571428571428571,[27 16  3 22 14  1 12  1],rowplayer,"('safecoord', 'peace')",8.110080571993306,-0.268748418,0.1063786427552476,-0.133721229,0.8571428571428571,0.8571428571428571
558,279,0.8214285714285714,[14 12  1  1 27  3 16 22],colplayer,"('peace', 'safecoord')",8.064362875358123,-0.945100644,0.16555059523809526,-0.027517151,0.8214285714285714,0.8214285714285714
559,280,0.4634146341463415,[14 20 23  1 26  3 23 19],rowplayer,"('leader', 'peace')",8.660773919893762,-0.088319667,0.14039668870492805,0.3146224595045971,0.5365853658536586,0.5365853658536586
560,280,0.9047619047619048,[26 23  3 19 14 23 20  1],colplayer,"('peace', 'leader')",8.034929629214533,-0.766477534,0.05,-0.326268904,0.9047619047619048,0.9047619047619048
561,281,0.6222222222222222,[11  3  4  6 12 27  7 21],rowplayer,"('assurance', 'deadlock')",8.525558107747866,-0.045082156,0.084084084,-0.025187036,0.37777777777777777,0.37777777777777777
562,281,0.225,[12  7 27 21 11  4  3  6],colplayer,"('deadlock', 'assurance')",8.131633165504454,-0.471362116,0.1330188679245283,0.029576295416421854,0.775,0.775
563,282,0.8947368421052632,[33  6  2  6 23 19  4 17],rowplayer,"('safecoord', 'staghunt')",8.268586972,-0.567849852,0.082761251,-0.212251705,0.8947368421052632,1
564,282,0.4827586206896552,[23  4 19 17 33  2  6  6],colplayer,"('staghunt', 'safecoord')",8.225235324101668,-0.253998287,0.054446460980036276,-0.081167072,0.4827586206896552,1
565,283,0.975609756,[21 17  9  4 21  3 13 18],rowplayer,"('harmony', 'safecoord')",8.214735833382303,-0.772073338,0.014108337454772628,-0.43039334,0.975609756,0.975609756
566,283,0.9555555555555556,[21 13  3 18 21  9 17  4],colplayer,"('safecoord', 'harmony')",8.516793111394898,-0.440445507,0.037254136,-0.371202348,0.9555555555555556,0.9555555555555556
567,284,0.6296296296296297,[ 1 18 19  5 21 36  9  1],rowplayer,"('hero', 'chicken')",8.593969030218288,-0.126194428,0.1084452061315815,0.07265846,0.37037037037037035,1
568,284,0.48484848484848486,[21  9 36  1  1 19 18  5],colplayer,"('chicken', 'hero')",8.797246236703527,-0.068139126,0.13641235506187274,0.3925913308692671,0.5151515151515151,1
569,285,0.6818181818181818,[ 7 14 25  5 23 33 14  1],rowplayer,"('leader', 'chicken')",8.612904054,0.2853023263327075,0.4117822966507177,1.4081672342249165,0.3181818181818182,1
570,285,0.8055555555555556,[23 14 33  1  7 25 14  5],colplayer,"('chicken', 'leader')",8.353622554529018,-0.180135497,0.094676848,0.20044697696328262,0.19444444444444445,1
571,286,0.22857142857142856,[22  3 26 16 19 34  6 10],rowplayer,"('dilemma', 'dilemma')",8.503094267036737,0.075209797,0.13151648351648348,0.1791577786885325,0.7714285714285715,0.7714285714285715
572,286,0.2571428571428571,[19  6 34 10 22 26  3 16],colplayer,"('dilemma', 'dilemma')",8.323365694436081,-0.278205094,0.10817079599367423,0.026125988,0.7428571428571429,0.7428571428571429
573,287,0.8611111111111112,[39 23 17 27 10 23  1  4],rowplayer,"('safecoord', 'dilemma')",8.646001945783468,-0.23027654,0.003376906,-0.306567668,0.1388888888888889,0.1388888888888889
574,287,0.15,[10  1 23  4 39 17 23 27],colplayer,"('dilemma', 'safecoord')",8.575873037779274,-0.085401396,0.085538881,-0.210488838,0.85,0.85
575,288,0.1951219512195122,[ 7 23 30 23 10 24 17 20],rowplayer,"('hero', 'compromise')",8.371242135931933,-0.011539182,0.020529756990159107,-0.391760032,0.8048780487804879,1
576,288,0.10869565217391304,[10 17 24 20  7 30 23 23],colplayer,"('compromise', 'hero')",8.109968546,-0.408417798,0.026918758930393957,-0.366635723,0.8913043478260869,0.8913043478260869
577,289,0.5151515151515151,[20  1  7 19 30  3  6  3],rowplayer,"('assurance', 'peace')",8.284504227258497,-0.31806967,0.2863845239242906,0.827662576,0.5151515151515151,0.5151515151515151
578,289,0.94,[30  6  3  3 20  7  1 19],colplayer,"('peace', 'assurance')",8.483401615754339,-0.492312512,0.05019802,-0.36267808,0.94,0.94
579,290,0.8717948717948718,[21  5 10  3 15 36  7 13],rowplayer,"('concord', 'dilemma')",8.517992871586802,-0.101573026,0.062434467638928605,-0.205291291,0.8717948717948718,0.8717948717948718
580,290,0.36,[15  7 36 13 21 10  5  3],colplayer,"('dilemma', 'concord')",8.296289148457943,-0.186276493,0.20778898370830098,0.4938666509292531,0.64,0.64
581,291,0.4857142857142857,[37  1 35  6  5 12  1  2],rowplayer,"('staghunt', 'dilemma')",8.788898309344878,0.14745736401778928,0.13918128654970766,0.2950599937128021,0.5142857142857142,0.5142857142857142
582,291,0.21428571428571427,[ 5  1 12  2 37 35  1  6],colplayer,"('dilemma', 'staghunt')",8.300823731351542,-0.267066392,0.12232142857142857,0.11139804859613338,0.7857142857142857,0.7857142857142857
583,292,0.10810810810810811,[ 9  4 38 26 35  8  3 12],rowplayer,"('deadlock', 'assurance')",8.190354403763262,-0.581857049,0.086548977,-0.119485234,0.8918918918918919,0.8918918918918919
584,292,0.45454545454545453,[35  3  8 12  9 38  4 26],colplayer,"('assurance', 'deadlock')",8.651199471263972,0.2560711238742443,0.20072217502124043,0.8882726841097386,0.5454545454545454,0.5454545454545454
585,293,0.043478260869565216,[10  2 19  7  3 29 14 16],rowplayer,"('dilemma', 'compromise')",8.605570302,0.3370886047972618,0.024844720496894408,-0.369679233,0.9565217391304348,0.9565217391304348
586,293,0.35,[ 3 14 29 16 10 19  2  7],colplayer,"('compromise', 'dilemma')",8.336798521754114,-0.3951237,0.064304462,-0.21193939,0.65,0.65
587,294,0.8372093023255814,[14 11 12  3  6 42  8  5],rowplayer,"('concord', 'leader')",8.554681636,-0.34716728,0.0948714,-0.107289719,0.8372093023255814,0.8372093023255814
588,294,0.20512820512820512,[ 6  8 42  5 14 12 11  3],colplayer,"('leader', 'concord')",8.362642432,-0.274835955,0.16906170752324598,0.022109520068494405,0.7948717948717948,0.7948717948717948
589,295,0.8048780487804879,[41  6  7 28 42  9  1 10],rowplayer,"('assurance', 'assurance')",8.302017809751204,-0.176889522,0.1100359856057577,0.017216104171647532,0.8048780487804879,1
590,295,0.7,[42  1  9 10 41  7  6 28],colplayer,"('assurance', 'assurance')",8.947595335408096,0.7692231470132624,0.21886657101865134,0.4703688736244251,0.7,1
591,296,0.39473684210526316,[ 7  1  9  8 19 14  1  5],rowplayer,"('deadlock', 'staghunt')",8.610768298105393,0.1430139154262444,0.17734553775743706,0.24025174927775214,0.6052631578947368,0.6052631578947368
592,296,0.625,[19  1 14  5  7  9  1  8],colplayer,"('staghunt', 'deadlock')",8.512451579433948,0.098170619,0.032692307692307715,-0.213980228,0.375,0.375
593,297,0.7741935483870968,[21 19 19  4 17 27  7  1],rowplayer,"('harmony', 'chicken')",8.274357006756292,-0.558092059,0.10097428305849142,-0.168517573,0.7741935483870968,0.7741935483870968
594,297,0.46808510638297873,[17  7 27  1 21 19 19  4],colplayer,"('chicken', 'harmony')",8.431853144249223,0.12827873474495952,0.1414974825401982,0.39511968902343114,0.5319148936170213,0.5319148936170213
595,298,0.075,[ 5  1 16  6 29 36 33 11],rowplayer,"('deadlock', 'leader')",8.344095454185261,-0.018742044,0.051903114,-0.247263621,0.925,0.925
596,298,0.9210526315789473,[29 33 36 11  5 16  1  6],colplayer,"('leader', 'deadlock')",8.387564011024335,-0.542329863,0.047863351038145825,-0.279171252,0.9210526315789473,0.9210526315789473
597,299,0.30952380952380953,[ 9 11 36 27 14 12  5  5],rowplayer,"('compromise', 'staghunt')",8.221301510884945,-0.465817107,0.21659349318923787,0.4160302315464081,0.6904761904761905,0.6904761904761905
598,299,0.6153846153846154,[14  5 12  5  9 36 11 27],colplayer,"('staghunt', 'compromise')",8.89439599,0.20633144378472593,0.030581039755351702,-0.276541949,0.6153846153846154,1
599,300,0.023255813953488372,[10  2 22 11  1 48 13 26],rowplayer,"('deadlock', 'compromise')",8.401557847817314,-0.156632094,0.017313296383063826,-0.417491013,0.9767441860465116,0.9767441860465116
600,300,0.15625,[ 1 13 48 26 10 22  2 11],colplayer,"('compromise', 'deadlock')",8.346102717,-0.497440048,0.081277412,-0.04024757,0.84375,0.84375
