model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
elastic_net,5,83.88752,0.9274536848068238,0.0016491549194926312,0.8943315625190735,0.0030070155541989025,0.943955147266388,0.0014359515465322483,0.04962360560894012,0.0030058022021739726,0.016,0.011575836902790227,0.054000000000000006,0.012806248474865698,9.113146952586249e-05,2.0401999944930093e-06
mlp,5,794.1139800000001,0.916615629196167,0.0018984110799251377,0.8901005268096924,0.0029066475622068827,0.943955147266388,0.0014359515465322483,0.053854601085186006,0.0024469061131948576,0.006,0.0058309518948453,0.019,0.012806248474865698,0.00010683506698114798,3.214479876010313e-06
