model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
elastic_net,3,1.6889333333333332,0.9081648588180542,0.0030773474719716187,0.8825565576553345,0.004800654817148935,0.9354546070098877,0.0028878501464580757,0.052898005892833076,0.002857566220405873,0.025000000000000005,0.020412414523193152,0.225,0.08164965809277261,0.00011588248889893293,3.9727962520220515e-06
mlp,3,9.045,0.2626535991827647,0.000995184874919104,0.8623368144035339,0.004307929453902588,0.9354546070098877,0.0028878501464580757,0.07311777273813884,0.006113471490730242,0.0,0.0,0.075,0.035355339059327376,0.004929847549647093,0.00012391803004633872
