benchmark_id,gameId,benchmark_game_count,human_normalized_efficiency,CONFIG_playerCount,CONFIG_numRounds,CONFIG_showNRounds,CONFIG_allOrNothing,CONFIG_chat,CONFIG_defaultContribProp,CONFIG_punishmentExists,CONFIG_punishmentCost,CONFIG_punishmentTech,CONFIG_rewardExists,CONFIG_rewardCost,CONFIG_rewardTech,CONFIG_showOtherSummaries,CONFIG_showPunishmentId,CONFIG_showRewardId,CONFIG_MPCR,human_mean_contribution_rate,human_punishment_rate,human_reward_rate,human_games_in_benchmark,human_var_players_contrib_rate,human_var_players_punishment_rate,human_var_players_reward_rate,sim_mean_contribution_rate,sim_punishment_rate,sim_reward_rate,sim_normalized_efficiency,sim_games_in_benchmark,run_id,label,linear_mean_contribution_rate,linear_punishment_rate,linear_reward_rate,linear_normalized_efficiency,linear_var_players_contrib_rate,linear_var_players_punishment_rate,linear_var_players_reward_rate
VALIDATION_18_T,CoHyYysb84APn5gDE,10,0.6848430639780597,4,23,True,True,True,1,True,1,2.0,False,1,1.0,True,False,False,0.62,0.7032608695652174,0.10543478260869565,0.0,10,0.04386814744801512,0.02302693761814745,0.0,0.6467391304347826,0.13478260869565217,0.0,0.5942391304347826,10,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_19_C,2KKC9nMd8nRXfgH5G,10,0.6192104141024812,4,29,True,False,False,1,False,3,1.33,True,3,0.67,False,True,True,0.45,0.6236637931034483,0.0,0.24224137931034484,10,0.013358817627824019,0.0,0.054065101070154574,0.5175862068965518,0.0,0.16379310344827586,0.48418103448275857,10,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_19_T,J9CZkcA8QR3MTvJaH,10,0.6667236258620177,4,29,True,False,False,1,True,3,1.33,True,3,0.67,False,True,True,0.45,0.7568103448275861,0.09741379310344828,0.1060344827586207,10,0.06197896848989298,0.016669143876337694,0.027801724137931035,0.5566810344827586,0.17327586206896553,0.12241379310344828,0.303125,10,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_1_C,6Pxb9DsQpyk22cJNr,8,0.7178414808179081,3,16,True,False,False,0,False,1,2.0,False,1,1.0,True,False,False,0.67,0.7180989583333334,0.0,0.0,8,0.024159071180555554,0.0,0.0,0.5748697916666666,0.0,0.0,0.5748697916666667,8,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_1_T,5Cc83tYuWvA6YkhBj,8,0.39747255845546026,3,16,True,False,False,0,True,1,2.0,False,1,1.0,True,False,False,0.67,0.5567708333333333,0.14322916666666666,0.0,8,0.041547580295138886,0.028754340277777776,0.0,0.568359375,0.20052083333333334,0.0,0.46171875,8,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_2_C,9oyspxPncwXdAkruR,9,0.601014634934704,4,10,True,False,False,1,False,1,3.0,True,1,1.0,True,True,True,0.52,0.5927777777777778,0.0,0.3527777777777778,9,0.03107083333333334,0.0,0.06881944444444445,0.55125,0.0,0.17222222222222222,0.55125,9,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_2_T,2TDnnb4wn9rwy3CYZ,11,0.5856452044449908,4,10,True,False,False,1,True,1,3.0,True,1,1.0,True,True,True,0.52,0.63625,0.1431818181818182,0.17272727272727273,11,0.015268039772727272,0.04176136363636364,0.04818181818181819,0.5884090909090909,0.18409090909090908,0.16363636363636364,0.46857438016528924,11,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_3_C,4hDDkjrDWqkXQRsrK,9,0.6256387679051258,6,26,False,False,True,0,False,3,4.0,True,3,0.67,True,True,True,0.63,0.5397115384615385,0.0,0.2064102564102564,9,0.06288814239535394,0.0,0.045100080356490616,0.718554131054131,0.0,0.15527065527065526,0.728588726088726,9,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_3_T,AJ4ikZuWJeJcEXhgZ,10,0.8053422871606395,6,26,False,False,True,0,True,3,4.0,True,3,0.67,True,True,True,0.63,0.8563141025641025,0.11282051282051282,0.10256410256410256,10,0.027247051692965152,0.01799802761341223,0.024038461538461536,0.8007371794871794,0.13782051282051283,0.14294871794871794,0.678301282051282,10,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_4_C,3A3sYGqp4MsqL6MNC,12,0.6676594734516308,7,8,False,True,True,1,False,2,1.5,True,2,1.0,True,True,True,0.37,0.6473214285714286,0.0,0.33035714285714285,12,0.09677933673469387,0.0,0.0824829931972789,0.6904761904761904,0.0,0.1636904761904762,0.7294146825396824,12,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_4_T,8GneB6qmtDLSnbcJT,9,0.6409991087038579,7,8,False,True,True,1,True,2,1.5,True,2,1.0,True,True,True,0.37,0.7579365079365079,0.26587301587301587,0.13293650793650794,9,0.08227040816326531,0.05761054421768706,0.043154761904761904,0.75,0.11706349206349206,0.12103174603174602,0.734354332010582,9,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_5_C,6sSM4xSyZQkaxyHav,9,0.8896643249269894,4,6,True,True,True,1,False,3,2.33,True,3,1.33,True,False,False,0.4,0.6574074074074074,0.0,0.49074074074074076,9,0.06558641975308642,0.0,0.06944444444444445,0.6990740740740741,0.0,0.14351851851851852,0.7411265432098766,9,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_5_T,3EQGxadfbmAKaACgZ,12,0.5857785199291606,4,6,True,True,True,1,True,3,2.33,True,3,1.33,True,False,False,0.4,0.7326388888888888,0.15625,0.2326388888888889,12,0.041811342592592594,0.03081597222222222,0.053385416666666664,0.78125,0.16319444444444445,0.12152777777777778,0.47540509259259256,12,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_6_C,Aj2G7CTuhLZ7Z2SPK,12,0.712230642060157,13,16,True,False,False,0,False,3,2.33,False,3,1.0,False,True,True,0.62,0.6726161858974359,0.0,0.0,12,0.08180391511033037,0.0,0.0,0.5568709935897436,0.0,0.0,0.5927001875642941,12,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_6_T,4b6cXrHzX3uMEqs3v,11,0.6695602946867305,13,16,True,False,False,0,True,3,2.33,False,3,1.0,False,True,True,0.62,0.7182036713286714,0.30856643356643354,0.0,11,0.05791638649811726,0.06892146315223238,0.0,0.5776660839160839,0.15515734265734266,0.0,0.5704955329295118,11,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_7_C,3BxNLPzWw2rpgPJPe,11,0.9045247756435798,10,19,False,False,True,0,False,2,2.5,False,2,1.0,False,True,True,0.66,0.8709808612440191,0.0,0.0,11,0.042129394359103504,0.0,0.0,0.7211483253588518,0.0,0.0,0.7565876813245235,11,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_7_T,5R7YRmti4R5GiJKpi,12,0.81582967764543,10,19,False,False,True,0,True,2,2.5,False,2,1.0,False,True,True,0.66,0.8432675438596492,0.12850877192982457,0.0,12,0.03403810595567867,0.033464912280701746,0.0,0.7274561403508772,0.13640350877192983,0.0,0.6988377192982456,12,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_8_C,6BxRfLcBtXYodAS8h,12,0.6202105323066411,6,2,True,False,True,0,False,4,2.5,True,4,0.75,False,False,False,0.37,0.6291666666666667,0.0,0.2916666666666667,12,0.0675462962962963,0.0,0.11921296296296297,0.6097222222222222,0.0,0.1597222222222222,0.6438541666666666,12,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_8_T,7Y6PBvgZNqtriKzaZ,11,0.5381478257606234,6,2,True,False,True,0,True,4,2.5,True,4,0.75,False,False,False,0.37,0.6075757575757575,0.09848484848484848,0.23484848484848486,11,0.05911616161616162,0.04734848484848486,0.08522727272727272,0.6359848484848485,0.1212121212121212,0.1590909090909091,0.4405555555555555,11,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_9_C,62FyzyquiwhEjFNF6,11,0.6779132060778648,15,9,False,False,False,0,False,4,1.75,True,4,1.25,True,False,False,0.25,0.6206397306397307,0.0,0.40875420875420876,11,0.06777610674647712,0.0,0.11181444070332959,0.5483501683501684,0.0,0.1703703703703704,0.5996528779862114,11,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_9_T,4DZuoZwH72gWTocY5,11,0.574140626095332,15,9,False,False,False,0,True,4,1.75,True,4,1.25,True,False,False,0.25,0.6722222222222223,0.26397306397306397,0.15488215488215487,11,0.05890956478363885,0.06709065968325227,0.049362763436837515,0.6025252525252526,0.15286195286195287,0.12794612794612795,0.5496093070167144,11,260310_valraw417_archetype_cluster,archetype_cluster,,,,,,,
VALIDATION_0_C,4HwmGmWXPq5jBJust,10,0.7146143352176106,10,6,True,True,True,0,False,2,1.0,False,2,0.5,True,True,True,0.62,0.665,0.0,0.0,10,0.08375000000000002,0.0,0.0,0.7225600561242416,0.0,0.0,0.8143195264452109,10,linear_config_baseline,linear_config,0.7225600561242416,0.0,0.0,0.8143195264452109,0.08231150363148176,0.0003972463069808294,0.0
VALIDATION_0_T,24hqfcDGXxLrMr7JY,12,0.7867881048463663,10,6,True,True,True,0,True,2,1.0,False,2,0.5,True,True,True,0.62,0.7930555555555555,0.19166666666666668,0.0,12,0.07905092592592593,0.04430555555555555,0.0,0.7675042241755724,0.17455344528081926,0.0,0.7175760018604967,12,linear_config_baseline,linear_config,0.7675042241755724,0.17455344528081926,0.0,0.7175760018604967,0.06873490921218336,0.049916557659044784,0.0
VALIDATION_10_C,65crAkEscRbHNJXbW,10,0.6926024758484293,3,6,True,False,True,0,False,4,3.0,False,4,0.75,True,False,False,0.63,0.68,0.0,0.0,10,0.02297222222222222,0.0,0.0,0.7332680502629185,0.0,0.0,0.746111349905864,10,linear_config_baseline,linear_config,0.7332680502629185,0.0,0.0,0.746111349905864,0.03603965608740163,0.0,0.0
VALIDATION_10_T,3EG5RaDj4z7hkT2JD,10,0.5381979720980418,3,6,True,False,True,0,True,4,3.0,False,4,0.75,True,False,False,0.63,0.6827777777777778,0.13333333333333333,0.0,10,0.05108487654320987,0.016666666666666666,0.0,0.7782122183142495,0.16257221750761092,0.0,0.6493678253211497,10,linear_config_baseline,linear_config,0.7782122183142495,0.16257221750761092,0.0,0.6493678253211497,0.022463061668103225,0.046478289126140666,0.0
VALIDATION_11_C,GqAf4oMK2S8jxx46u,10,0.7699955654954321,12,26,True,True,True,1,False,1,2.0,True,1,1.0,False,False,False,0.24,0.7282051282051282,0.0,0.191025641025641,10,0.10001643655489809,0.0,0.04539160092044708,0.7322657085265923,0.0,0.18669681118532727,0.7891426081486942,10,linear_config_baseline,linear_config,0.7322657085265923,0.0,0.18669681118532727,0.7891426081486942,0.0852550649114941,0.0,0.05922369902667805
VALIDATION_11_T,925LF9k9CXpz8KjQm,11,0.7881518926869776,12,26,True,True,True,1,True,1,2.0,True,1,1.0,False,False,False,0.24,0.7867132867132867,0.10693473193473194,0.09236596736596736,11,0.08225561831331062,0.027778711672942446,0.02717354760623991,0.7772098765779232,0.1475059482236642,0.12696916248519313,0.6923990835639801,11,linear_config_baseline,linear_config,0.7772098765779232,0.1475059482236642,0.12696916248519313,0.6923990835639801,0.07167847049219568,0.03678770858700418,0.04288593970010127
VALIDATION_12_C,43EgdreyndHorgfGv,12,0.7487540827375337,6,12,False,True,True,0,False,2,2.5,False,2,1.5,True,True,True,0.62,0.7314814814814815,0.0,0.0,12,0.06963734567901235,0.0,0.0,0.8082098527100833,0.0,0.07182798883716655,0.8342021171918068,12,linear_config_baseline,linear_config,0.8082098527100833,0.0,0.07182798883716655,0.8342021171918068,0.0578447472990226,0.0,0.012379264305699664
VALIDATION_12_T,DYFJDsdGg8bppBJ7P,12,0.8252393996108482,6,12,False,True,True,0,True,2,2.5,False,2,1.5,True,True,True,0.62,0.8310185185185185,0.15393518518518517,0.0,12,0.06867283950617284,0.03200552983539095,0.0,0.8531540207614141,0.16256887218560134,0.012100340137032331,0.7374585926070927,12,linear_config_baseline,linear_config,0.8531540207614141,0.16256887218560134,0.012100340137032331,0.7374585926070927,0.04426815287972419,0.03793527339577638,0.0
VALIDATION_13_C,CbDvrXGkphmfGtH3G,10,0.8534498314441079,16,17,True,False,True,0,False,4,3.75,True,4,0.5,False,True,True,0.28,0.8125551470588236,0.0,0.14080882352941176,10,0.07251177619485294,0.0,0.04301876081314879,0.7525504047724921,0.0,0.13553604888853665,0.795910281112233,10,linear_config_baseline,linear_config,0.7525504047724921,0.0,0.13553604888853665,0.795910281112233,0.07740813310315652,0.0,0.0434373634200441
VALIDATION_13_T,6Mw9RRwcGQrJbouQh,11,0.8625226184582274,16,17,True,False,True,0,True,4,3.75,True,4,0.5,False,True,True,0.28,0.8798963903743315,0.0855614973262032,0.0661764705882353,11,0.047837109129246616,0.017465692827933314,0.01684885184020132,0.797494572823823,0.15260762661593405,0.07580840018840244,0.6991667565275188,11,linear_config_baseline,linear_config,0.797494572823823,0.15260762661593405,0.07580840018840244,0.6991667565275188,0.0638315386838581,0.047313769364801035,0.027099604093467327
VALIDATION_14_C,5jDHNDoA3Zrd9ZWyP,12,0.8105213742585242,6,19,True,False,True,1,False,2,1.5,True,2,1.0,False,False,False,0.3,0.7596125730994153,0.0,0.12719298245614036,12,0.06417489035087719,0.0,0.027444341848773982,0.6729891745819389,0.0,0.17342433155077558,0.7330088407308868,12,linear_config_baseline,linear_config,0.6729891745819389,0.0,0.17342433155077558,0.7330088407308868,0.057222704150779374,0.0,0.049931909808625816
VALIDATION_14_T,AyQkFs97hRTki5zWR,10,0.749552709269388,6,19,True,False,True,1,True,2,1.5,True,2,1.0,False,False,False,0.3,0.8812719298245614,0.08508771929824561,0.11491228070175438,10,0.019084853031702063,0.018613419513696522,0.016551246537396123,0.7179333426332697,0.12374342202334696,0.1136966828506414,0.6362653161461727,10,linear_config_baseline,linear_config,0.7179333426332697,0.12374342202334696,0.1136966828506414,0.6362653161461727,0.04364610973148096,0.03422667642358226,0.03359415048204904
VALIDATION_15_C,2YKNNw2fCqfipoCoZ,11,0.6971740247158917,13,14,True,True,False,0,False,3,3.67,True,3,1.33,True,False,False,0.2,0.6193806193806194,0.0,0.3676323676323676,11,0.08319702275746232,0.0,0.09257226290193322,0.6052565242524669,0.040160868565350546,0.22984580000191013,0.5291911213025653,11,linear_config_baseline,linear_config,0.6052565242524669,0.040160868565350546,0.22984580000191013,0.5291911213025653,0.0856379926588914,0.012404022828363982,0.06779937235016713
VALIDATION_15_T,5fdwb2HXQnvKEm7oJ,9,0.5899232403226772,13,14,True,True,False,0,True,3,3.67,True,3,1.33,True,False,False,0.2,0.701098901098901,0.2357142857142857,0.16648351648351647,9,0.06921466811576701,0.05838666827677816,0.04672342309704947,0.6502006923037977,0.2207864240514921,0.170118151301776,0.432447596717851,9,linear_config_baseline,linear_config,0.6502006923037977,0.2207864240514921,0.170118151301776,0.432447596717851,0.07206139823959298,0.06192333418042795,0.05146161302359034
VALIDATION_16_C,53ApueW6mJbX6RZgo,10,0.8522129342419067,10,15,True,True,True,0,False,4,2.0,False,4,1.25,True,True,True,0.19,0.7933333333333333,0.0,0.0,10,0.05262222222222222,0.0,0.0,0.6455055494556128,0.0,0.012653477720369039,0.5573561641349003,10,linear_config_baseline,linear_config,0.6455055494556128,0.0,0.012653477720369039,0.5573561641349003,0.07908987335426859,0.0,0.0016145635593766972
VALIDATION_16_T,7tfDsTHHnxsgrhE3d,8,0.6398825186142613,10,15,True,True,True,0,True,4,2.0,False,4,1.25,True,True,True,0.19,0.8375,0.13166666666666665,0.0,8,0.05462777777777779,0.0188,0.0,0.6904497175069436,0.15812512653104596,0.0,0.4606126395501861,8,linear_config_baseline,linear_config,0.6904497175069436,0.15812512653104596,0.0,0.4606126395501861,0.06551327893497019,0.043099160670979596,0.0
VALIDATION_17_C,HhHJTAC8zoaewhiCM,11,0.620493028383016,19,10,False,True,False,1,False,2,1.5,False,2,1.5,True,False,False,0.61,0.5822966507177033,0.0,0.0,11,0.10119365399143793,0.0,0.0,0.7184623721184531,0.07039446305325732,0.12299895665318748,0.8000203536544501,11,linear_config_baseline,linear_config,0.7184623721184531,0.07039446305325732,0.12299895665318748,0.8000203536544501,0.0997941416255994,0.024577391173391056,0.038777891143887175
VALIDATION_17_T,7FQezekfKk3zctLN8,8,0.6533864541533672,19,10,False,True,False,1,True,2,1.5,False,2,1.5,True,False,False,0.61,0.6602649006622516,0.3079470198675497,0.0,8,0.1147671612632947,0.0952231455832564,0.0,0.763406540169784,0.25102001853939887,0.06327130795305329,0.7032768290697359,8,linear_config_baseline,linear_config,0.763406540169784,0.25102001853939887,0.06327130795305329,0.7032768290697359,0.08621754720630098,0.07409670252545503,0.02244013181731039
VALIDATION_18_C,2khRAszouj8vP8ZfP,12,0.6201704583195954,4,23,True,True,True,1,False,1,2.0,False,1,1.0,True,False,False,0.62,0.5969202898550725,0.0,0.0,12,0.040967627599243855,0.0,0.0,0.7730758191625882,0.0,0.008473490358036545,0.8365273766077397,12,linear_config_baseline,linear_config,0.7730758191625882,0.0,0.008473490358036545,0.8365273766077397,0.051440567503059614,0.0,0.0
VALIDATION_18_T,CoHyYysb84APn5gDE,10,0.6848430639780597,4,23,True,True,True,1,True,1,2.0,False,1,1.0,True,False,False,0.62,0.7032608695652174,0.10543478260869565,0.0,10,0.04386814744801512,0.02302693761814745,0.0,0.818019987213919,0.1598386328392165,0.0,0.7397838520230254,10,linear_config_baseline,linear_config,0.818019987213919,0.1598386328392165,0.0,0.7397838520230254,0.0378639730837612,0.03305511455391035,0.0
VALIDATION_19_C,2KKC9nMd8nRXfgH5G,10,0.6192104141024812,4,29,True,False,False,1,False,3,1.33,True,3,0.67,False,True,True,0.45,0.6236637931034483,0.0,0.24224137931034484,10,0.013358817627824019,0.0,0.054065101070154574,0.5766385276109516,0.0,0.17656494319773214,0.6525267302726041,10,linear_config_baseline,linear_config,0.5766385276109516,0.0,0.17656494319773214,0.6525267302726041,0.05475345967704028,0.0,0.05120989636074001
VALIDATION_19_T,J9CZkcA8QR3MTvJaH,10,0.6667236258620177,4,29,True,False,False,1,True,3,1.33,True,3,0.67,False,True,True,0.45,0.7568103448275861,0.09741379310344828,0.1060344827586207,10,0.06197896848989298,0.016669143876337694,0.027801724137931035,0.6215826956622825,0.12704235383902118,0.11683729449759793,0.55578320568789,10,linear_config_baseline,linear_config,0.6215826956622825,0.12704235383902118,0.11683729449759793,0.55578320568789,0.041176865257741876,0.02752716052734406,0.03487213703416324
VALIDATION_1_C,6Pxb9DsQpyk22cJNr,8,0.7178414808179081,3,16,True,False,False,0,False,1,2.0,False,1,1.0,True,False,False,0.67,0.7180989583333334,0.0,0.0,8,0.024159071180555554,0.0,0.0,0.6171729579293139,0.012211884826570447,0.02319977910960809,0.6881093884504579,8,linear_config_baseline,linear_config,0.6171729579293139,0.012211884826570447,0.02319977910960809,0.6881093884504579,0.03231493844876825,0.0,0.0
VALIDATION_1_T,5Cc83tYuWvA6YkhBj,8,0.39747255845546026,3,16,True,False,False,0,True,1,2.0,False,1,1.0,True,False,False,0.67,0.5567708333333333,0.14322916666666666,0.0,8,0.041547580295138886,0.028754340277777776,0.0,0.6621171259806448,0.192837440312712,0.0,0.5913658638657435,8,linear_config_baseline,linear_config,0.6621171259806448,0.192837440312712,0.0,0.5913658638657435,0.01873834402946984,0.0458719312069572,0.0
VALIDATION_2_C,9oyspxPncwXdAkruR,9,0.601014634934704,4,10,True,False,False,1,False,1,3.0,True,1,1.0,True,True,True,0.52,0.5927777777777778,0.0,0.3527777777777778,9,0.03107083333333334,0.0,0.06881944444444445,0.6135730647616051,0.022532300436132073,0.20686895531179067,0.6492498950801374,9,linear_config_baseline,linear_config,0.6135730647616051,0.022532300436132073,0.20686895531179067,0.6492498950801374,0.05271982834951527,0.0027186995846487554,0.054886218338734666
VALIDATION_2_T,2TDnnb4wn9rwy3CYZ,11,0.5856452044449908,4,10,True,False,False,1,True,1,3.0,True,1,1.0,True,True,True,0.52,0.63625,0.1431818181818182,0.17272727272727273,11,0.015268039772727272,0.04176136363636364,0.04818181818181819,0.6585172328129361,0.20315785592227362,0.14714130661165653,0.5525063704954232,11,linear_config_baseline,linear_config,0.6585172328129361,0.20315785592227362,0.14714130661165653,0.5525063704954232,0.03914323393021686,0.05223801093671272,0.038548459012157865
VALIDATION_3_C,4hDDkjrDWqkXQRsrK,9,0.6256387679051258,6,26,False,False,True,0,False,3,4.0,True,3,0.67,True,True,True,0.63,0.5397115384615385,0.0,0.2064102564102564,9,0.06288814239535394,0.0,0.045100080356490616,0.8526005336579403,0.0,0.17334713890054565,0.9450460812072379,9,linear_config_baseline,linear_config,0.8526005336579403,0.0,0.17334713890054565,0.9450460812072379,0.027616771277448045,0.0,0.040695470695388106
VALIDATION_3_T,AJ4ikZuWJeJcEXhgZ,10,0.8053422871606395,6,26,False,False,True,0,True,3,4.0,True,3,0.67,True,True,True,0.63,0.8563141025641025,0.11282051282051282,0.10256410256410256,10,0.027247051692965152,0.01799802761341223,0.024038461538461536,0.8975447017092713,0.11963107845039257,0.11361949020041144,0.8483025566225237,10,linear_config_baseline,linear_config,0.8975447017092713,0.11963107845039257,0.11361949020041144,0.8483025566225237,0.014040176858149643,0.022697982081067786,0.02435771136881133
VALIDATION_4_C,3A3sYGqp4MsqL6MNC,12,0.6676594734516308,7,8,False,True,True,1,False,2,1.5,True,2,1.0,True,True,True,0.37,0.6473214285714286,0.0,0.33035714285714285,12,0.09677933673469387,0.0,0.0824829931972789,0.7098876176009861,0.0,0.20617859930855698,0.7205392244132925,12,linear_config_baseline,linear_config,0.7098876176009861,0.0,0.20617859930855698,0.7205392244132925,0.08064425764583018,0.0,0.060821118357804335
VALIDATION_4_T,8GneB6qmtDLSnbcJT,9,0.6409991087038579,7,8,False,True,True,1,True,2,1.5,True,2,1.0,True,True,True,0.37,0.7579365079365079,0.26587301587301587,0.13293650793650794,9,0.08227040816326531,0.05761054421768706,0.043154761904761904,0.7548317856523169,0.15212831547693062,0.14645095060842284,0.6237956998285784,9,linear_config_baseline,linear_config,0.7548317856523169,0.15212831547693062,0.14645095060842284,0.6237956998285784,0.06706766322653177,0.041916189958787334,0.04448335903122755
VALIDATION_5_C,6sSM4xSyZQkaxyHav,9,0.8896643249269894,4,6,True,True,True,1,False,3,2.33,True,3,1.33,True,False,False,0.4,0.6574074074074074,0.0,0.49074074074074076,9,0.06558641975308642,0.0,0.06944444444444445,0.7059691839243865,0.0,0.20490338755335086,0.6829277468022517,9,linear_config_baseline,linear_config,0.7059691839243865,0.0,0.20490338755335086,0.6829277468022517,0.07238957628587507,0.0,0.05848036410334172
VALIDATION_5_T,3EQGxadfbmAKaACgZ,12,0.5857785199291606,4,6,True,True,True,1,True,3,2.33,True,3,1.33,True,False,False,0.4,0.7326388888888888,0.15625,0.2326388888888889,12,0.041811342592592594,0.03081597222222222,0.053385416666666664,0.7509133519757172,0.16367683830744265,0.14517573885321666,0.5861842222175374,12,linear_config_baseline,linear_config,0.7509133519757172,0.16367683830744265,0.14517573885321666,0.5861842222175374,0.058812981866576665,0.04728303468782778,0.042142604776764944
VALIDATION_6_C,Aj2G7CTuhLZ7Z2SPK,12,0.712230642060157,13,16,True,False,False,0,False,3,2.33,False,3,1.0,False,True,True,0.62,0.6726161858974359,0.0,0.0,12,0.08180391511033037,0.0,0.0,0.6687284883309608,0.01687319251398389,0.03777627816654773,0.7660507805408966,12,linear_config_baseline,linear_config,0.6687284883309608,0.01687319251398389,0.03777627816654773,0.7660507805408966,0.07009853222731452,0.005721105995043209,0.01100756666777081
VALIDATION_6_T,4b6cXrHzX3uMEqs3v,11,0.6695602946867305,13,16,True,False,False,0,True,3,2.33,False,3,1.0,False,True,True,0.62,0.7182036713286714,0.30856643356643354,0.0,11,0.05791638649811726,0.06892146315223238,0.0,0.7136726563822917,0.19749874800012546,0.0,0.6693072559561823,11,linear_config_baseline,linear_config,0.7136726563822917,0.19749874800012546,0.0,0.6693072559561823,0.056521937808016114,0.05524041734710717,0.0
VALIDATION_7_C,3BxNLPzWw2rpgPJPe,11,0.9045247756435798,10,19,False,False,True,0,False,2,2.5,False,2,1.0,False,True,True,0.66,0.8709808612440191,0.0,0.0,11,0.042129394359103504,0.0,0.0,0.836412905993154,0.0,0.03241041383596477,0.9629272049661828,11,linear_config_baseline,linear_config,0.836412905993154,0.0,0.03241041383596477,0.9629272049661828,0.0490471191632553,0.0,0.003910001348068088
VALIDATION_7_T,5R7YRmti4R5GiJKpi,12,0.81582967764543,10,19,False,False,True,0,True,2,2.5,False,2,1.0,False,True,True,0.66,0.8432675438596492,0.12850877192982457,0.0,12,0.03403810595567867,0.033464912280701746,0.0,0.8813570740444849,0.14246690489711367,0.0,0.8661836803814685,12,linear_config_baseline,linear_config,0.8813570740444849,0.14246690489711367,0.0,0.8661836803814685,0.035470524743956885,0.03473895445551227,0.0
VALIDATION_8_C,6BxRfLcBtXYodAS8h,12,0.6202105323066411,6,2,True,False,True,0,False,4,2.5,True,4,0.75,False,False,False,0.37,0.6291666666666667,0.0,0.2916666666666667,12,0.0675462962962963,0.0,0.11921296296296297,0.6783906683930203,0.0,0.1435364862962505,0.6941219022824701,12,linear_config_baseline,linear_config,0.6783906683930203,0.0,0.1435364862962505,0.6941219022824701,0.06350243329919854,0.0,0.04490756164979208
VALIDATION_8_T,7Y6PBvgZNqtriKzaZ,11,0.5381478257606234,6,2,True,False,True,0,True,4,2.5,True,4,0.75,False,False,False,0.37,0.6075757575757575,0.09848484848484848,0.23484848484848486,11,0.05911616161616162,0.04734848484848486,0.08522727272727272,0.7233348364443511,0.14286038377233526,0.0838088375961163,0.5973783776977558,11,linear_config_baseline,linear_config,0.7233348364443511,0.14286038377233526,0.0838088375961163,0.5973783776977558,0.04992583887990013,0.048967480094654806,0.028569802323215304
VALIDATION_9_C,62FyzyquiwhEjFNF6,11,0.6779132060778648,15,9,False,False,False,0,False,4,1.75,True,4,1.25,True,False,False,0.25,0.6206397306397307,0.0,0.40875420875420876,11,0.06777610674647712,0.0,0.11181444070332959,0.5721003035531125,0.013373090724025129,0.2452714778929886,0.569190692533059,11,linear_config_baseline,linear_config,0.5721003035531125,0.013373090724025129,0.2452714778929886,0.569190692533059,0.07509409593239824,0.013580406312149912,0.07140385677880504
VALIDATION_9_T,4DZuoZwH72gWTocY5,11,0.574140626095332,15,9,False,False,False,0,True,4,1.75,True,4,1.25,True,False,False,0.25,0.6722222222222223,0.26397306397306397,0.15488215488215487,11,0.05890956478363885,0.06709065968325227,0.049362763436837515,0.6170444716044432,0.19399864621016666,0.18554382919285445,0.47244716794834474,11,linear_config_baseline,linear_config,0.6170444716044432,0.19399864621016666,0.18554382919285445,0.47244716794834474,0.06151750151309984,0.06309971766421388,0.05506609745222826
