run_id,run_label,roundIndex,n_rows,predicted_contribution_parsed,contrib_mae,contrib_rmse,contrib_bias,contrib_corr,action_exact_match,target_set_exact,target_precision,target_recall,target_f1,target_jaccard,target_hit_any,unit_mae_on_overlap,unit_exact_on_overlap_rate,actual_any_action_rate,pred_any_action_rate,actual_any_punish_rate,pred_any_punish_rate,actual_any_reward_rate,pred_any_reward_rate
2602262019,no archetype,1,267,1.0,6.134831460674158,9.529375045827766,-0.6142322097378277,0.09622744573621397,0.38202247191011235,0.3857677902621723,0.40859058752317173,0.44731585518102374,0.41532540493214654,0.40570498997465293,0.45692883895131087,0.9318181818181818,0.25,0.1760299625468165,0.5842696629213483,0.08239700374531835,0.19101123595505617,0.09737827715355805,0.4419475655430712
2602262019,no archetype,2,255,1.0,5.117647058823529,8.831538848432507,-0.6235294117647059,0.2746700969962793,0.3215686274509804,0.3333333333333333,0.4114769544181309,0.402363834422658,0.3948717731070672,0.37886413151119036,0.4470588235294118,0.7647058823529411,0.4411764705882353,0.27058823529411763,0.6705882352941176,0.10196078431372549,0.26666666666666666,0.17254901960784313,0.4392156862745098
2602262019,no archetype,3,249,0.9959839357429718,4.253012048192771,8.351947083184932,-0.25301204819277107,0.43479418402205117,0.26104417670682734,0.2931726907630522,0.3653726015171798,0.3734605087014725,0.35520639556784134,0.337902548143512,0.41365461847389556,1.2625,0.4125,0.26506024096385544,0.7349397590361446,0.14457831325301204,0.37751004016064255,0.13253012048192772,0.41767068273092367
2602262019,no archetype,4,246,1.0,4.349593495934959,8.479530589861106,-0.7317073170731707,0.43178007986498357,0.3333333333333333,0.3617886178861789,0.4290311653116531,0.4233062330623307,0.4179225471908399,0.404045683313976,0.45121951219512196,0.8690476190476191,0.4642857142857143,0.2804878048780488,0.6707317073170732,0.14634146341463414,0.3089430894308943,0.13414634146341464,0.3943089430894309
2602262019,no archetype,5,229,1.0,4.078602620087336,8.217565593256678,0.36681222707423583,0.4838198785978826,0.4585152838427948,0.4847161572052402,0.5645924308588064,0.5665574963609897,0.5533097664102031,0.5351892285298399,0.6069868995633187,1.126068376068376,0.4893162393162393,0.25327510917030566,0.5327510917030568,0.11790393013100436,0.21397379912663755,0.13973799126637554,0.3537117903930131
2602262019,no archetype,6,228,1.0,4.337719298245614,8.442010652661434,-1.3289473684210527,0.4985428105828766,0.44298245614035087,0.4692982456140351,0.5226608187134503,0.5318347953216374,0.5197411263200737,0.5077119883040936,0.5482456140350878,2.06,0.5066666666666666,0.21052631578947367,0.5701754385964912,0.07894736842105263,0.2412280701754386,0.13596491228070176,0.3508771929824561
2602262019,no archetype,7,160,1.0,5.00625,9.208352187009357,0.81875,0.3114934962764028,0.34375,0.3625,0.45218749999999996,0.4385416666666666,0.4340426587301588,0.41583333333333333,0.49375,0.8362068965517241,0.6120689655172413,0.25625,0.66875,0.075,0.1625,0.18125,0.55
2602262019,no archetype,8,159,0.9937106918238994,4.49685534591195,8.73833454189285,-1.2641509433962264,0.4315400601581053,0.3584905660377358,0.3836477987421384,0.45450733752620537,0.4688679245283019,0.4494309673554956,0.4308176100628931,0.5031446540880503,0.7128205128205127,0.6717948717948719,0.2389937106918239,0.660377358490566,0.07547169811320754,0.18238993710691823,0.16981132075471697,0.5283018867924528
2602262019,no archetype,9,133,0.9924812030075187,3.18796992481203,6.6784357269796715,-0.19548872180451127,0.5892745093077314,0.39849624060150374,0.41353383458646614,0.4644110275689223,0.4859649122807017,0.4673887098699128,0.45433225921947723,0.5037593984962406,3.6277777777777778,0.6111111111111112,0.21804511278195488,0.631578947368421,0.07518796992481203,0.19548872180451127,0.15037593984962405,0.46616541353383456
2602262019,no archetype,10,106,1.0,2.849056603773585,6.006286015343692,0.37735849056603776,0.6965150429182612,0.5283018867924528,0.5471698113207547,0.5833333333333333,0.5734991423670669,0.5725816112608566,0.5664236706689537,0.5943396226415094,0.5151515151515151,0.6666666666666666,0.16981132075471697,0.49056603773584906,0.0660377358490566,0.16037735849056603,0.11320754716981132,0.33962264150943394
