metric_id,metric_label_human,variable_code_human,cond1_label_human,cond2_label_human,direction_human,cond1_mean_human,cond1_sd_human,cond1_n_human,cond2_mean_human,cond2_sd_human,cond2_n_human,effect_human,supports_direction_human,metric_label_model,variable_code_model,cond1_label_model,cond2_label_model,direction_model,cond1_mean_model,cond1_sd_model,cond1_n_model,cond2_mean_model,cond2_sd_model,cond2_n_model,effect_model,supports_direction_model,effect_abs_error,cond1_mean_abs_error,cond2_mean_abs_error,direction_match
trust_in_llm,Less trust in LLM,TGSender_raw,AgainstAI,AgainstHuman,less,0.595,0.4921238966441698,200,0.725,0.44763476677098085,200,-0.13,True,Less trust in LLM,TGSender_raw,AgainstAI,AgainstHuman,less,0.3193717277486911,0.4674585521020184,191,0.9685863874345549,0.1748912191922877,191,-0.6492146596858639,True,0.5192146596858639,0.27562827225130887,0.24358638743455496,True
trustworthy_against_llm,Less trustworthy against LLM,TGReceiver_raw,AgainstAI,AgainstHuman,less,2.245,1.567565407417713,200,2.48,1.438731993369062,200,-0.23499999999999988,True,Less trustworthy against LLM,TGReceiver_raw,AgainstAI,AgainstHuman,less,1.6282722513089005,0.749060217672546,191,2.4973821989528795,0.5416771766296363,191,-0.869109947643979,True,0.6341099476439791,0.6167277486910996,0.017382198952879513,True
pd_against_llm,Less cooperation in PD,PD_raw,AgainstAI,AgainstHuman,less,0.475,0.5006277466376767,200,0.56,0.4976325863071806,200,-0.08500000000000008,True,Less cooperation in PD,PD_raw,AgainstAI,AgainstHuman,less,0.19895287958115182,0.4002616944996987,191,0.9057591623036649,0.2929313276939803,191,-0.7068062827225131,True,0.621806282722513,0.27604712041884816,0.3457591623036649,True
sh_against_llm,Less cooperation in SH,SH_raw,AgainstAI,AgainstHuman,less,0.685,0.4656815397698429,200,0.79,0.4083303421761706,200,-0.10499999999999998,True,Less cooperation in SH,SH_raw,AgainstAI,AgainstHuman,less,0.24083769633507854,0.4287157441806275,191,0.8743455497382199,0.33233063113108574,191,-0.6335078534031413,True,0.5285078534031413,0.4441623036649215,0.08434554973821984,True
coordination_against_llm,Less predictability in C,Earth,AgainstAI,AgainstHuman,less,0.58,0.4947970499134116,200,0.69,0.46365383032156576,200,-0.10999999999999999,True,Less predictability in C,Earth,AgainstAI,AgainstHuman,less,0.8219895287958116,0.3835268739575773,191,0.9895287958115183,0.10205926017510436,191,-0.16753926701570676,True,0.057539267015706774,0.2419895287958116,0.29952879581151837,True
ug_offer_against_llm,Lower offers against LLM,UGProposer_raw,AgainstAI,AgainstHuman,less,4.405,1.6748134224444198,200,4.715,1.183545053841365,200,-0.3099999999999996,True,Lower offers against LLM,UGProposer_raw,AgainstAI,AgainstHuman,less,3.492146596858639,0.6558972155327548,191,4.2356020942408374,0.5047036950380537,191,-0.7434554973821985,True,0.4334554973821989,0.9128534031413613,0.4793979057591624,True
ug_threshold_against_llm,Tolerate less inequality,UGResponder_raw,AgainstAI,AgainstHuman,less,3.93,1.6396776248908937,200,4.02,1.619479412601221,200,-0.08999999999999941,True,Tolerate less inequality,UGResponder_raw,AgainstAI,AgainstHuman,less,2.183246073298429,0.4951681661955326,191,2.93717277486911,0.36451895697169556,191,-0.753926701570681,True,0.6639267015706816,1.746753926701571,1.0828272251308895,True
