target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,8,-0.642326286449036,0.18759197310314896,0.14881354142727266,0.055570845672043956,0.1422555509232603,0.11466973597635637,0.69789713212108,-0.04533642217988865,-0.03414380545091629,0,0,104,24,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,16,-0.642326286449036,0.18759197310314896,0.14881354142727266,-0.0983691538518432,0.15341177444044246,0.11591675036894016,0.5439571325971928,-0.034180198662706496,-0.0328967910583325,0,0,104,24,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,6,-0.642326286449036,0.18759197310314896,0.14881354142727266,-0.14968233343847115,0.15695438669288114,0.13112235737381098,0.49264395301056485,-0.030637586410267814,-0.017691184053461678,0,0,104,24,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,10,-0.642326286449036,0.18759197310314896,0.14881354142727266,-0.2465374765369286,0.16343203907521148,0.12943082017470617,0.3957888099121074,-0.02415993402793748,-0.019382721252566487,0,0,104,24,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,4,-0.642326286449036,0.18759197310314896,0.14881354142727266,-0.5728192781140717,0.18357939790988756,0.14441577079351384,0.06950700833496426,-0.004012575193261397,-0.0043977706337588185,0,0,104,24,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,linear,12,-0.642326286449036,0.18759197310314896,0.14881354142727266,-0.6329542104135228,0.18705595244238646,0.15049115912284994,0.009372076035513155,-0.0005360206607624984,0.0016776176955772826,0,0,104,24,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,8,-0.48051141006401155,0.1781108633136406,0.14013036192897152,0.1254667247050396,0.13689030737322436,0.1097161781511317,0.6059781347690512,-0.04122055594041624,-0.030414183777839818,0,0,104,24,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,6,-0.48051141006401155,0.1781108633136406,0.14013036192897152,-0.07562745028991213,0.15181527402554001,0.1275683197207336,0.4048839597740994,-0.02629558928810058,-0.012562042208237922,0,0,104,24,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,16,-0.48051141006401155,0.1781108633136406,0.14013036192897152,-0.15293729493202957,0.15717641297873963,0.11685674167051369,0.327574115131982,-0.02093445033490096,-0.023273620258457833,0,0,104,24,0.0,0.0
itt_relative_efficiency,oracle,config_treatment,CONFIG_treatmentName,ridge,10,-0.48051141006401155,0.1781108633136406,0.14013036192897152,-0.15452987186915834,0.15728493108704103,0.12756011965524358,0.3259815381948532,-0.020825932226599564,-0.012570242273727938,0,0,104,24,0.0,0.0
