game_id,treatment_name,config_id,player,player_key,num_rounds,interaction_mode,max_observed_contribution,mean_contribution,mean_contribution_rate,first_contribution,first_contribution_rate,final_contribution,final_contribution_rate,contribution_sd,zero_contribution_rate,full_contribution_rate,contribution_slope,message_count,messages_per_round,rounds_with_message_rate,reward_given_units,reward_given_events,reward_given_round_rate,reward_received_units,reward_received_events,reward_received_round_rate,punish_given_units,punish_given_events,punish_given_round_rate,punish_received_units,punish_received_events,punish_received_round_rate,top1_count,top1_share,probability_mass,probability_share
AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,SLOTH,AJ4ikZuWJeJcEXhgZ::SLOTH,26,punishment_reward,20.0,15.961538461538462,0.7980769230769231,15.0,0.75,0.0,0.0,8.002403485107555,0.19230769230769232,0.7692307692307693,-0.2799145299145299,0,0.0,0.0,0.0,0,0.0,1.0,1,0.038461538461538464,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,GORILLA,AJ4ikZuWJeJcEXhgZ::GORILLA,26,punishment_reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,2,0.07692307692307693,0.07692307692307693,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,25,0.01953125,16.649999999999995,0.013007812499999997
AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,DUCK,AJ4ikZuWJeJcEXhgZ::DUCK,26,punishment_reward,20.0,19.73076923076923,0.9865384615384615,13.0,0.65,20.0,1.0,1.3728129459672882,0.0,0.9615384615384616,0.07478632478632478,0,0.0,0.0,2.0,2,0.07692307692307693,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0015625,2.72,0.002125
AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,CHICKEN,AJ4ikZuWJeJcEXhgZ::CHICKEN,26,punishment_reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.038461538461538464,0.038461538461538464,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.00078125,5.880000000000002,0.0045937500000000015
AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,DOG,AJ4ikZuWJeJcEXhgZ::DOG,26,punishment_reward,20.0,16.923076923076923,0.8461538461538461,20.0,1.0,20.0,1.0,7.358929688062399,0.15384615384615385,0.8461538461538461,0.37606837606837606,4,0.15384615384615385,0.11538461538461539,0.0,0,0.0,1.0,1,0.038461538461538464,0.0,0,0.0,0.0,0,0.0,4,0.003125,5.799999999999999,0.004531249999999999
AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,PARROT,AJ4ikZuWJeJcEXhgZ::PARROT,26,punishment_reward,20.0,19.615384615384617,0.9807692307692307,20.0,1.0,20.0,1.0,1.9611613513818402,0.0,0.9615384615384616,-0.08974358974358976,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.95,0.0007421875
5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,SLOTH,5mhtM66ewYHNxSp4q::SLOTH,6,none,20.0,16.666666666666668,0.8333333333333334,0.0,0.0,20.0,1.0,8.16496580927726,0.16666666666666666,0.8333333333333334,0.7142857142857143,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.00078125,1.7999999999999998,0.00140625
5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,GORILLA,5mhtM66ewYHNxSp4q::GORILLA,6,none,20.0,16.666666666666668,0.8333333333333334,20.0,1.0,20.0,1.0,8.16496580927726,0.16666666666666666,0.8333333333333334,-0.42857142857142866,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.00078125,1.84,0.0014375
5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,DUCK,5mhtM66ewYHNxSp4q::DUCK,6,none,20.0,16.666666666666668,0.8333333333333334,20.0,1.0,20.0,1.0,8.16496580927726,0.16666666666666666,0.8333333333333334,-0.42857142857142866,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.35,0.00027343749999999997
5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,CHICKEN,5mhtM66ewYHNxSp4q::CHICKEN,6,none,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,25,0.01953125,15.88,0.01240625
5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,DOG,5mhtM66ewYHNxSp4q::DOG,6,none,20.0,16.666666666666668,0.8333333333333334,20.0,1.0,20.0,1.0,8.16496580927726,0.16666666666666666,0.8333333333333334,0.4285714285714286,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.00078125,0.7999999999999999,0.0006249999999999999
5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,PARROT,5mhtM66ewYHNxSp4q::PARROT,6,none,20.0,3.3333333333333335,0.16666666666666666,0.0,0.0,20.0,1.0,8.16496580927726,0.8333333333333334,0.16666666666666666,0.7142857142857143,1,0.16666666666666666,0.16666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,MOOSE,5mhtM66ewYHNxSp4q::MOOSE,6,none,20.0,10.0,0.5,20.0,1.0,0.0,0.0,10.954451150103322,0.5,0.5,-0.4285714285714285,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,RABBIT,5mhtM66ewYHNxSp4q::RABBIT,6,none,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4,0.003125,10.83,0.0084609375
5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,OWL,5mhtM66ewYHNxSp4q::OWL,6,none,20.0,3.3333333333333335,0.16666666666666666,20.0,1.0,0.0,0.0,8.16496580927726,0.8333333333333334,0.16666666666666666,-0.7142857142857143,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,CHICK,5mhtM66ewYHNxSp4q::CHICK,6,none,20.0,13.333333333333334,0.6666666666666666,20.0,1.0,20.0,1.0,10.327955589886445,0.3333333333333333,0.6666666666666666,-0.2857142857142858,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.5,0.000390625
8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,SLOTH,8GneB6qmtDLSnbcJT::SLOTH,8,punishment_reward,20.0,17.5,0.875,20.0,1.0,20.0,1.0,7.0710678118654755,0.125,0.875,-0.41666666666666663,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,5.0,5,0.25,0.0,0,0.0,0,0.0,0.2,0.00015625
8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,GORILLA,8GneB6qmtDLSnbcJT::GORILLA,8,punishment_reward,20.0,2.5,0.125,0.0,0.0,0.0,0.0,7.0710678118654755,0.875,0.125,-0.4166666666666667,3,0.375,0.375,0.0,0,0.0,0.0,0,0.0,2.0,1,0.125,9.0,7,0.75,0,0.0,0.0,0.0
8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,DUCK,8GneB6qmtDLSnbcJT::DUCK,8,punishment_reward,20.0,5.0,0.25,0.0,0.0,0.0,0.0,9.258200997725515,0.75,0.25,0.3333333333333333,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,11.0,9,0.75,0,0.0,0.0,0.0
8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,CHICKEN,8GneB6qmtDLSnbcJT::CHICKEN,8,punishment_reward,20.0,15.0,0.75,20.0,1.0,20.0,1.0,9.258200997725515,0.25,0.75,0.3333333333333333,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,9.0,7,0.5,2.0,2,0.25,6,0.0046875,7.18,0.005609375
8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,DOG,8GneB6qmtDLSnbcJT::DOG,8,punishment_reward,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.125,0.125,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.125,14,0.0109375,12.35,0.009648437499999999
8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,PARROT,8GneB6qmtDLSnbcJT::PARROT,8,punishment_reward,20.0,7.5,0.375,0.0,0.0,0.0,0.0,10.350983390135314,0.625,0.375,-0.4166666666666667,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,9.0,8,0.625,2.0,2,0.25,0,0.0,0.0,0.0
8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,MOOSE,8GneB6qmtDLSnbcJT::MOOSE,8,punishment_reward,20.0,17.5,0.875,20.0,1.0,0.0,0.0,7.0710678118654755,0.125,0.875,-0.5833333333333334,2,0.25,0.25,0.0,0,0.0,0.0,0,0.0,2.0,2,0.25,2.0,2,0.25,12,0.009375,12.270000000000003,0.009585937500000002
2TquMDieEiixty8AN,VALIDATION_0_T,0,SLOTH,2TquMDieEiixty8AN::SLOTH,6,punishment,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.5,0.3333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,5,0.00390625,4.35,0.0033984374999999995
2TquMDieEiixty8AN,VALIDATION_0_T,0,GORILLA,2TquMDieEiixty8AN::GORILLA,6,punishment,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.5,0.3333333333333333,0.0,0,0.0,0.0,0,0.0,4.0,2,0.3333333333333333,1.0,1,0.16666666666666666,0,0.0,1.55,0.0012109375
2TquMDieEiixty8AN,VALIDATION_0_T,0,DUCK,2TquMDieEiixty8AN::DUCK,6,punishment,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,5,0.8333333333333334,0.5,0.0,0,0.0,0.0,0,0.0,2.0,2,0.16666666666666666,0.0,0,0.0,0,0.0,3.9499999999999997,0.0030859374999999997
2TquMDieEiixty8AN,VALIDATION_0_T,0,CHICKEN,2TquMDieEiixty8AN::CHICKEN,6,punishment,20.0,16.666666666666668,0.8333333333333334,0.0,0.0,20.0,1.0,8.16496580927726,0.16666666666666666,0.8333333333333334,0.7142857142857143,2,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0,0.0,7.0,3,0.3333333333333333,9.0,4,0.5,0,0.0,0.0,0.0
2TquMDieEiixty8AN,VALIDATION_0_T,0,DOG,2TquMDieEiixty8AN::DOG,6,punishment,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,2,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.16666666666666666,0,0.0,0.55,0.00042968750000000006
2TquMDieEiixty8AN,VALIDATION_0_T,0,PARROT,2TquMDieEiixty8AN::PARROT,6,punishment,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.16666666666666666,0,0.0,0.3,0.000234375
2TquMDieEiixty8AN,VALIDATION_0_T,0,MOOSE,2TquMDieEiixty8AN::MOOSE,6,punishment,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,8,1.3333333333333333,0.8333333333333334,0.0,0,0.0,0.0,0,0.0,2.0,2,0.3333333333333333,0.0,0,0.0,13,0.01015625,10.74,0.008390625
2TquMDieEiixty8AN,VALIDATION_0_T,0,RABBIT,2TquMDieEiixty8AN::RABBIT,6,punishment,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,8,1.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0,0.0,5.0,3,0.3333333333333333,1.0,1,0.16666666666666666,13,0.01015625,8.84,0.00690625
2TquMDieEiixty8AN,VALIDATION_0_T,0,OWL,2TquMDieEiixty8AN::OWL,6,punishment,20.0,10.0,0.5,0.0,0.0,20.0,1.0,10.954451150103322,0.5,0.5,1.2857142857142858,8,1.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0,0.0,10.0,3,0.5,19.0,10,0.6666666666666666,1,0.00078125,1.57,0.0012265625
2TquMDieEiixty8AN,VALIDATION_0_T,0,CHICK,2TquMDieEiixty8AN::CHICK,6,punishment,20.0,16.666666666666668,0.8333333333333334,20.0,1.0,20.0,1.0,8.16496580927726,0.16666666666666666,0.8333333333333334,0.4285714285714286,5,0.8333333333333334,0.3333333333333333,0.0,0,0.0,0.0,0,0.0,9.0,7,0.5,7.0,4,0.16666666666666666,0,0.0,0.15,0.0001171875
7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,SLOTH,7ywewvEuctuz4Rq8j::SLOTH,26,reward,20.0,18.26923076923077,0.9134615384615384,15.0,0.75,20.0,1.0,2.42582262018792,0.0,0.6538461538461539,0.25,0,0.0,0.0,9.0,9,0.19230769230769232,12.0,12,0.4230769230769231,0.0,0,0.0,0.0,0,0.0,21,0.01640625,15.31,0.011960937500000001
7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,GORILLA,7ywewvEuctuz4Rq8j::GORILLA,26,reward,20.0,16.192307692307693,0.8096153846153846,20.0,1.0,20.0,1.0,6.241917851232781,0.038461538461538464,0.6538461538461539,0.03119658119658122,0,0.0,0.0,34.0,26,0.5384615384615384,12.0,11,0.38461538461538464,0.0,0,0.0,0.0,0,0.0,3,0.00234375,3.8000000000000003,0.00296875
7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,DUCK,7ywewvEuctuz4Rq8j::DUCK,26,reward,20.0,15.846153846153847,0.7923076923076924,15.0,0.75,15.0,0.75,3.107311477046454,0.0,0.3076923076923077,-0.1307692307692308,0,0.0,0.0,4.0,4,0.07692307692307693,17.0,16,0.5384615384615384,0.0,0,0.0,0.0,0,0.0,0,0.0,4.049999999999999,0.0031640624999999993
7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,CHICKEN,7ywewvEuctuz4Rq8j::CHICKEN,26,reward,20.0,19.03846153846154,0.9519230769230769,10.0,0.5,20.0,1.0,2.4573281299943517,0.0,0.8461538461538461,0.10897435897435899,0,0.0,0.0,0.0,0,0.0,23.0,19,0.5384615384615384,0.0,0,0.0,0.0,0,0.0,8,0.00625,8.84,0.00690625
7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,DOG,7ywewvEuctuz4Rq8j::DOG,26,reward,20.0,8.461538461538462,0.4230769230769231,20.0,1.0,20.0,1.0,8.91843380524078,0.46153846153846156,0.3076923076923077,-0.10683760683760683,0,0.0,0.0,34.0,30,0.5,15.0,10,0.34615384615384615,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,PARROT,7ywewvEuctuz4Rq8j::PARROT,26,reward,20.0,6.846153846153846,0.3423076923076923,10.0,0.5,5.0,0.25,2.3270978955309585,0.0,0.0,0.0008547008547008572,0,0.0,0.0,5.0,5,0.19230769230769232,7.0,6,0.23076923076923078,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,SLOTH,5R7YRmti4R5GiJKpi::SLOTH,19,punishment,20.0,19.105263157894736,0.9552631578947368,3.0,0.15,20.0,1.0,3.90006747579955,0.0,0.9473684210526315,0.24157894736842103,9,0.47368421052631576,0.3157894736842105,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.0,1,0.05263157894736842,5,0.00390625,6.66,0.005203125
5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,GORILLA,5R7YRmti4R5GiJKpi::GORILLA,19,punishment,20.0,19.736842105263158,0.9868421052631579,15.0,0.75,20.0,1.0,1.1470786693528088,0.0,0.9473684210526315,0.07105263157894737,4,0.21052631578947367,0.15789473684210525,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.05263157894736842,0,0.0,0.9500000000000001,0.0007421875
5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,DUCK,5R7YRmti4R5GiJKpi::DUCK,19,punishment,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,6,0.3157894736842105,0.21052631578947367,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.05263157894736842,4,0.003125,5.759999999999999,0.004499999999999999
5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,CHICKEN,5R7YRmti4R5GiJKpi::CHICKEN,19,punishment,20.0,17.42105263157895,0.8710526315789474,2.0,0.1,20.0,1.0,6.158244604445907,0.0,0.8421052631578947,0.6252631578947369,3,0.15789473684210525,0.15789473684210525,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,14.0,3,0.10526315789473684,0,0.0,0.0,0.0
5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,DOG,5R7YRmti4R5GiJKpi::DOG,19,punishment,20.0,19.473684210526315,0.9736842105263158,10.0,0.5,20.0,1.0,2.2941573387056176,0.0,0.9473684210526315,0.14210526315789473,1,0.05263157894736842,0.05263157894736842,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,PARROT,5R7YRmti4R5GiJKpi::PARROT,19,punishment,20.0,19.473684210526315,0.9736842105263158,10.0,0.5,20.0,1.0,2.2941573387056176,0.0,0.9473684210526315,0.14210526315789473,9,0.47368421052631576,0.3157894736842105,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.05263157894736842,7,0.00546875,6.679999999999999,0.005218749999999999
5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,MOOSE,5R7YRmti4R5GiJKpi::MOOSE,19,punishment,20.0,19.05263157894737,0.9526315789473685,10.0,0.5,20.0,1.0,2.857226398110321,0.0,0.8947368421052632,0.2431578947368421,2,0.10526315789473684,0.10526315789473684,0.0,0,0.0,0.0,0,0.0,6.0,6,0.15789473684210525,0.0,0,0.0,0,0.0,1.1999999999999997,0.0009374999999999997
5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,RABBIT,5R7YRmti4R5GiJKpi::RABBIT,19,punishment,20.0,18.94736842105263,0.9473684210526315,20.0,1.0,20.0,1.0,4.588314677411235,0.05263157894736842,0.9473684210526315,-0.06315789473684214,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4.0,3,0.15789473684210525,0,0.0,0.0,0.0
5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,OWL,5R7YRmti4R5GiJKpi::OWL,19,punishment,20.0,19.57894736842105,0.9789473684210527,12.0,0.6,20.0,1.0,1.8353258709644942,0.0,0.9473684210526315,0.11368421052631579,8,0.42105263157894735,0.2631578947368421,0.0,0,0.0,0.0,0,0.0,14.0,4,0.21052631578947367,1.0,1,0.05263157894736842,16,0.0125,10.149999999999997,0.007929687499999998
5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,CHICK,5R7YRmti4R5GiJKpi::CHICK,19,punishment,20.0,19.473684210526315,0.9736842105263158,15.0,0.75,20.0,1.0,1.5765088382115289,0.0,0.8947368421052632,0.13421052631578947,4,0.21052631578947367,0.10526315789473684,0.0,0,0.0,0.0,0,0.0,4.0,1,0.05263157894736842,0.0,0,0.0,0,0.0,0.6000000000000001,0.0004687500000000001
SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,SLOTH,SFohXkBYvScM7Y7rC::SLOTH,19,none,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.15789473684210525,0.15789473684210525,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,20,0.015625,13.979999999999999,0.010921875
SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,GORILLA,SFohXkBYvScM7Y7rC::GORILLA,19,none,20.0,19.473684210526315,0.9736842105263158,10.0,0.5,20.0,1.0,2.2941573387056176,0.0,0.9473684210526315,0.14210526315789473,10,0.5263157894736842,0.47368421052631576,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2.5000000000000004,0.0019531250000000004
SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,DUCK,SFohXkBYvScM7Y7rC::DUCK,19,none,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,3,0.15789473684210525,0.15789473684210525,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2.6,0.00203125
SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,CHICKEN,SFohXkBYvScM7Y7rC::CHICKEN,19,none,20.0,19.473684210526315,0.9736842105263158,10.0,0.5,20.0,1.0,2.2941573387056176,0.0,0.9473684210526315,0.14210526315789473,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.15,0.0001171875
SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,DOG,SFohXkBYvScM7Y7rC::DOG,19,none,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,6,0.3157894736842105,0.2631578947368421,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4,0.003125,4.250000000000001,0.0033203125000000008
SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,PARROT,SFohXkBYvScM7Y7rC::PARROT,19,none,20.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1,0.05263157894736842,0.05263157894736842,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,1.0,0.00078125
SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,MOOSE,SFohXkBYvScM7Y7rC::MOOSE,19,none,20.0,19.210526315789473,0.9605263157894737,5.0,0.25,20.0,1.0,3.4412360080584268,0.0,0.9473684210526315,0.2131578947368421,1,0.05263157894736842,0.05263157894736842,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.35,0.00027343749999999997
SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,RABBIT,SFohXkBYvScM7Y7rC::RABBIT,19,none,20.0,19.210526315789473,0.9605263157894737,5.0,0.25,20.0,1.0,3.4412360080584268,0.0,0.9473684210526315,0.2131578947368421,8,0.42105263157894735,0.2631578947368421,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,8,0.00625,6.47,0.0050546875
SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,OWL,SFohXkBYvScM7Y7rC::OWL,19,none,20.0,19.263157894736842,0.9631578947368421,6.0,0.3,20.0,1.0,3.2118202741878648,0.0,0.9473684210526315,0.19894736842105265,2,0.10526315789473684,0.10526315789473684,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,CHICK,SFohXkBYvScM7Y7rC::CHICK,19,none,20.0,19.473684210526315,0.9736842105263158,10.0,0.5,20.0,1.0,2.2941573387056176,0.0,0.9473684210526315,0.14210526315789473,3,0.15789473684210525,0.10526315789473684,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.7000000000000001,0.000546875
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,SLOTH,FAuuG8S2iw8wkGRnA::SLOTH,16,punishment,20.0,16.8125,0.840625,20.0,1.0,20.0,1.0,5.776028047023317,0.0,0.75,0.5790441176470588,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,33.0,15,0.4375,3.0,3,0.1875,10,0.0078125,6.899999999999999,0.005390624999999999
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,GORILLA,FAuuG8S2iw8wkGRnA::GORILLA,16,punishment,20.0,15.1875,0.759375,10.0,0.5,20.0,1.0,5.192542729723079,0.0,0.5,0.6430147058823529,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,6.0,4,0.25,11.0,10,0.125,2,0.0015625,2.6500000000000004,0.0020703125
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,DUCK,FAuuG8S2iw8wkGRnA::DUCK,16,punishment,20.0,14.8125,0.740625,10.0,0.5,20.0,1.0,6.754936466515926,0.0,0.5625,0.7841911764705882,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,5.0,5,0.25,37.0,9,0.25,0,0.0,0.0,0.0
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,CHICKEN,FAuuG8S2iw8wkGRnA::CHICKEN,16,punishment,20.0,16.3125,0.815625,20.0,1.0,20.0,1.0,6.01906692658145,0.0,0.6875,0.2150735294117647,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,4.0,4,0.125,25.0,17,0.4375,0,0.0,0.0,0.0
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,DOG,FAuuG8S2iw8wkGRnA::DOG,16,punishment,20.0,15.8125,0.790625,10.0,0.5,20.0,1.0,4.118555572042218,0.0,0.4375,0.5481617647058823,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,37.0,14,0.3125,1.0,1,0.0625,1,0.00078125,2.4499999999999997,0.0019140624999999997
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,PARROT,FAuuG8S2iw8wkGRnA::PARROT,16,punishment,20.0,16.875,0.84375,3.0,0.15,20.0,1.0,5.560275772537426,0.0,0.625,0.6816176470588234,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.125,2,0.0015625,1.9999999999999998,0.0015624999999999999
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,MOOSE,FAuuG8S2iw8wkGRnA::MOOSE,16,punishment,20.0,18.25,0.9125,10.0,0.5,20.0,1.0,3.5118845842842465,0.0,0.75,0.35073529411764703,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,13.0,13,0.3125,2.0,1,0.0625,8,0.00625,7.649999999999999,0.005976562499999999
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,RABBIT,FAuuG8S2iw8wkGRnA::RABBIT,16,punishment,20.0,17.75,0.8875,10.0,0.5,20.0,1.0,3.855731664245668,0.0,0.6875,0.4014705882352941,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,12.0,10,0.375,3.0,3,0.125,2,0.0015625,3.2800000000000002,0.0025625
FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,OWL,FAuuG8S2iw8wkGRnA::OWL,16,punishment,20.0,13.5,0.675,10.0,0.5,20.0,1.0,6.186005711819758,0.0,0.375,0.851470588235294,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,5.0,5,0.3125,8.0,8,0.375,0,0.0,0.3,0.000234375
