custom_id,persona_pid,game_id,treatment_name,metric,matched_value,candidate_uniform_value,diff
argyle_pgg_match__pid_argyle_anes2016_300605__game_5R7YRmti4R5GiJKpi__p002__g036,argyle_anes2016_300605,5R7YRmti4R5GiJKpi,VALIDATION_7_T,mean_contribution_rate,0.9761842105263158,0.9613157894736842,0.01486842105263153
argyle_pgg_match__pid_argyle_anes2016_300605__game_5mhtM66ewYHNxSp4q__p002__g001,argyle_anes2016_300605,5mhtM66ewYHNxSp4q,VALIDATION_0_C,mean_contribution_rate,0.9933333333333333,0.6833333333333333,0.30999999999999994
argyle_pgg_match__pid_argyle_anes2016_300605__game_65crAkEscRbHNJXbW__p002__g003,argyle_anes2016_300605,65crAkEscRbHNJXbW,VALIDATION_10_C,mean_contribution_rate,0.9229166666666666,0.7083333333333333,0.21458333333333335
argyle_pgg_match__pid_argyle_anes2016_300605__game_6BxRfLcBtXYodAS8h__p002__g037,argyle_anes2016_300605,6BxRfLcBtXYodAS8h,VALIDATION_8_C,mean_contribution_rate,0.9199999999999999,0.6333333333333333,0.2866666666666666
argyle_pgg_match__pid_argyle_anes2016_300605__game_6Pxb9DsQpyk22cJNr__p002__g023,argyle_anes2016_300605,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,mean_contribution_rate,0.7387499999999999,0.6385416666666666,0.10020833333333334
argyle_pgg_match__pid_argyle_anes2016_300605__game_6pQRuemJv5faRcZft__p002__g040,argyle_anes2016_300605,6pQRuemJv5faRcZft,VALIDATION_9_T,mean_contribution_rate,0.8891666666666667,0.6218518518518519,0.2673148148148148
argyle_pgg_match__pid_argyle_anes2016_300605__game_6sSM4xSyZQkaxyHav__p002__g031,argyle_anes2016_300605,6sSM4xSyZQkaxyHav,VALIDATION_5_C,mean_contribution_rate,0.9833333333333333,0.9166666666666667,0.06666666666666654
argyle_pgg_match__pid_argyle_anes2016_300605__game_7FQezekfKk3zctLN8__p002__g018,argyle_anes2016_300605,7FQezekfKk3zctLN8,VALIDATION_17_T,mean_contribution_rate,1.0,0.763157894736842,0.23684210526315796
argyle_pgg_match__pid_argyle_anes2016_300605__game_7Y6PBvgZNqtriKzaZ__p002__g038,argyle_anes2016_300605,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,mean_contribution_rate,0.9075,0.8083333333333333,0.09916666666666663
argyle_pgg_match__pid_argyle_anes2016_300605__game_7oRFMBwqmesGX7t3H__p002__g013,argyle_anes2016_300605,7oRFMBwqmesGX7t3H,VALIDATION_15_C,mean_contribution_rate,0.9928571428571429,0.8021978021978022,0.19065934065934065
argyle_pgg_match__pid_argyle_anes2016_300605__game_7tfDsTHHnxsgrhE3d__p002__g016,argyle_anes2016_300605,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,mean_contribution_rate,0.99,0.9066666666666667,0.08333333333333326
argyle_pgg_match__pid_argyle_anes2016_300605__game_7ywewvEuctuz4Rq8j__p002__g027,argyle_anes2016_300605,7ywewvEuctuz4Rq8j,VALIDATION_3_C,mean_contribution_rate,0.9261538461538461,0.7054487179487179,0.22070512820512822
argyle_pgg_match__pid_argyle_anes2016_300605__game_8GneB6qmtDLSnbcJT__p002__g030,argyle_anes2016_300605,8GneB6qmtDLSnbcJT,VALIDATION_4_T,mean_contribution_rate,0.8562500000000001,0.6071428571428571,0.24910714285714297
argyle_pgg_match__pid_argyle_anes2016_300605__game_925LF9k9CXpz8KjQm__p002__g006,argyle_anes2016_300605,925LF9k9CXpz8KjQm,VALIDATION_11_T,mean_contribution_rate,0.8730769230769231,0.7884615384615384,0.08461538461538465
argyle_pgg_match__pid_argyle_anes2016_300605__game_9oyspxPncwXdAkruR__p002__g025,argyle_anes2016_300605,9oyspxPncwXdAkruR,VALIDATION_2_C,mean_contribution_rate,0.663,0.60625,0.05675000000000008
argyle_pgg_match__pid_argyle_anes2016_300605__game_AJ4ikZuWJeJcEXhgZ__p002__g028,argyle_anes2016_300605,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,mean_contribution_rate,0.9595192307692307,0.9352564102564102,0.024262820512820582
argyle_pgg_match__pid_argyle_anes2016_300605__game_ASQtYBWx6cGN27KxL__p002__g007,argyle_anes2016_300605,ASQtYBWx6cGN27KxL,VALIDATION_12_C,mean_contribution_rate,1.0,0.9027777777777777,0.09722222222222232
argyle_pgg_match__pid_argyle_anes2016_300605__game_Aj2G7CTuhLZ7Z2SPK__p002__g033,argyle_anes2016_300605,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,mean_contribution_rate,0.98671875,0.7478365384615385,0.23888221153846145
argyle_pgg_match__pid_argyle_anes2016_300605__game_AyQkFs97hRTki5zWR__p002__g012,argyle_anes2016_300605,AyQkFs97hRTki5zWR,VALIDATION_14_T,mean_contribution_rate,1.0,0.8728070175438596,0.1271929824561404
argyle_pgg_match__pid_argyle_anes2016_300605__game_C5Cd8Yq5dDbdycXKB__p002__g011,argyle_anes2016_300605,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,mean_contribution_rate,0.7706578947368421,0.7697368421052632,0.0009210526315789336
argyle_pgg_match__pid_argyle_anes2016_300605__game_CbDvrXGkphmfGtH3G__p002__g009,argyle_anes2016_300605,CbDvrXGkphmfGtH3G,VALIDATION_13_C,mean_contribution_rate,0.9679411764705882,0.9674632352941177,0.0004779411764704866
argyle_pgg_match__pid_argyle_anes2016_300605__game_CoHyYysb84APn5gDE__p002__g020,argyle_anes2016_300605,CoHyYysb84APn5gDE,VALIDATION_18_T,mean_contribution_rate,0.19130434782608693,0.14130434782608695,0.04999999999999999
argyle_pgg_match__pid_argyle_anes2016_300605__game_DYFJDsdGg8bppBJ7P__p002__g008,argyle_anes2016_300605,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,mean_contribution_rate,0.515,0.625,-0.10999999999999999
argyle_pgg_match__pid_argyle_anes2016_300605__game_FAuuG8S2iw8wkGRnA__p002__g034,argyle_anes2016_300605,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,mean_contribution_rate,0.8510937499999999,0.8305288461538463,0.020564903846153615
argyle_pgg_match__pid_argyle_anes2016_300605__game_Fm7uYc98E2b6kcoDE__p002__g024,argyle_anes2016_300605,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,mean_contribution_rate,0.8728125,0.7145833333333332,0.15822916666666675
argyle_pgg_match__pid_argyle_anes2016_300605__game_FvbM5EM5aB5pcjLpA__p002__g010,argyle_anes2016_300605,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,mean_contribution_rate,0.9647058823529412,0.9669117647058824,-0.0022058823529411686
argyle_pgg_match__pid_argyle_anes2016_300605__game_HmA52oSS75D5Z2W8a__p002__g039,argyle_anes2016_300605,HmA52oSS75D5Z2W8a,VALIDATION_9_C,mean_contribution_rate,0.9177777777777778,0.5996296296296296,0.3181481481481482
argyle_pgg_match__pid_argyle_anes2016_300605__game_PmcxhmDRj2tN3cECC__p002__g005,argyle_anes2016_300605,PmcxhmDRj2tN3cECC,VALIDATION_11_C,mean_contribution_rate,0.9807692307692307,0.7532051282051282,0.22756410256410253
argyle_pgg_match__pid_argyle_anes2016_300605__game_PrfKWppTZdvPhe4oN__p002__g022,argyle_anes2016_300605,PrfKWppTZdvPhe4oN,VALIDATION_19_T,mean_contribution_rate,0.8682758620689655,0.7189655172413794,0.1493103448275861
argyle_pgg_match__pid_argyle_anes2016_300605__game_SFohXkBYvScM7Y7rC__p002__g035,argyle_anes2016_300605,SFohXkBYvScM7Y7rC,VALIDATION_7_C,mean_contribution_rate,1.0,0.9805263157894738,0.0194736842105262
argyle_pgg_match__pid_argyle_anes2016_300605__game_fMhhGrfpZH9ign2AK__p002__g014,argyle_anes2016_300605,fMhhGrfpZH9ign2AK,VALIDATION_15_T,mean_contribution_rate,0.9785714285714285,0.9560439560439561,0.022527472527472447
argyle_pgg_match__pid_argyle_anes2016_300605__game_i7C4Y4NiesraiSwwb__p002__g015,argyle_anes2016_300605,i7C4Y4NiesraiSwwb,VALIDATION_16_C,mean_contribution_rate,0.9466666666666667,0.9600000000000001,-0.01333333333333342
argyle_pgg_match__pid_argyle_anes2016_300605__game_r7Bk7fEwX3HSRrXMZ__p002__g017,argyle_anes2016_300605,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,mean_contribution_rate,1.0,0.6263157894736842,0.37368421052631584
argyle_pgg_match__pid_argyle_anes2016_300610__game_2KKC9nMd8nRXfgH5G__p003__g021,argyle_anes2016_300610,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,mean_contribution_rate,0.5156896551724138,0.45948275862068966,0.05620689655172417
argyle_pgg_match__pid_argyle_anes2016_300610__game_2TDnnb4wn9rwy3CYZ__p003__g026,argyle_anes2016_300610,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,mean_contribution_rate,0.6325,0.50375,0.12874999999999992
argyle_pgg_match__pid_argyle_anes2016_300610__game_2TquMDieEiixty8AN__p003__g002,argyle_anes2016_300610,2TquMDieEiixty8AN,VALIDATION_0_T,mean_contribution_rate,1.0,0.9166666666666667,0.08333333333333326
argyle_pgg_match__pid_argyle_anes2016_300610__game_2khRAszouj8vP8ZfP__p003__g019,argyle_anes2016_300610,2khRAszouj8vP8ZfP,VALIDATION_18_C,mean_contribution_rate,0.9695652173913044,0.9565217391304348,0.013043478260869601
argyle_pgg_match__pid_argyle_anes2016_300610__game_3EG5RaDj4z7hkT2JD__p003__g004,argyle_anes2016_300610,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,mean_contribution_rate,0.9091666666666667,0.7277777777777777,0.18138888888888893
argyle_pgg_match__pid_argyle_anes2016_300610__game_3EQGxadfbmAKaACgZ__p003__g032,argyle_anes2016_300610,3EQGxadfbmAKaACgZ,VALIDATION_5_T,mean_contribution_rate,0.9916666666666667,0.9166666666666667,0.07499999999999996
argyle_pgg_match__pid_argyle_anes2016_300610__game_3v9ji6wNY7sXHe8cM__p003__g029,argyle_anes2016_300610,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,mean_contribution_rate,0.8,0.42857142857142855,0.3714285714285715
argyle_pgg_match__pid_argyle_anes2016_300610__game_5R7YRmti4R5GiJKpi__p003__g036,argyle_anes2016_300610,5R7YRmti4R5GiJKpi,VALIDATION_7_T,mean_contribution_rate,0.9646842105263158,0.9613157894736842,0.003368421052631576
argyle_pgg_match__pid_argyle_anes2016_300610__game_5mhtM66ewYHNxSp4q__p003__g001,argyle_anes2016_300610,5mhtM66ewYHNxSp4q,VALIDATION_0_C,mean_contribution_rate,0.95,0.6833333333333333,0.2666666666666666
argyle_pgg_match__pid_argyle_anes2016_300610__game_65crAkEscRbHNJXbW__p003__g003,argyle_anes2016_300610,65crAkEscRbHNJXbW,VALIDATION_10_C,mean_contribution_rate,0.8916666666666667,0.7083333333333333,0.18333333333333346
argyle_pgg_match__pid_argyle_anes2016_300610__game_6BxRfLcBtXYodAS8h__p003__g037,argyle_anes2016_300610,6BxRfLcBtXYodAS8h,VALIDATION_8_C,mean_contribution_rate,0.89325,0.6333333333333333,0.2599166666666667
argyle_pgg_match__pid_argyle_anes2016_300610__game_6Pxb9DsQpyk22cJNr__p003__g023,argyle_anes2016_300610,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,mean_contribution_rate,0.7509374999999999,0.6385416666666666,0.11239583333333336
argyle_pgg_match__pid_argyle_anes2016_300610__game_6pQRuemJv5faRcZft__p003__g040,argyle_anes2016_300610,6pQRuemJv5faRcZft,VALIDATION_9_T,mean_contribution_rate,0.9005555555555556,0.6218518518518519,0.2787037037037037
argyle_pgg_match__pid_argyle_anes2016_300610__game_6sSM4xSyZQkaxyHav__p003__g031,argyle_anes2016_300610,6sSM4xSyZQkaxyHav,VALIDATION_5_C,mean_contribution_rate,0.9833333333333333,0.9166666666666667,0.06666666666666654
argyle_pgg_match__pid_argyle_anes2016_300610__game_7FQezekfKk3zctLN8__p003__g018,argyle_anes2016_300610,7FQezekfKk3zctLN8,VALIDATION_17_T,mean_contribution_rate,1.0,0.763157894736842,0.23684210526315796
argyle_pgg_match__pid_argyle_anes2016_300610__game_7Y6PBvgZNqtriKzaZ__p003__g038,argyle_anes2016_300610,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,mean_contribution_rate,0.95,0.8083333333333333,0.1416666666666666
argyle_pgg_match__pid_argyle_anes2016_300610__game_7oRFMBwqmesGX7t3H__p003__g013,argyle_anes2016_300610,7oRFMBwqmesGX7t3H,VALIDATION_15_C,mean_contribution_rate,0.9892857142857143,0.8021978021978022,0.1870879120879121
argyle_pgg_match__pid_argyle_anes2016_300610__game_7tfDsTHHnxsgrhE3d__p003__g016,argyle_anes2016_300610,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,mean_contribution_rate,0.9266666666666665,0.9066666666666667,0.019999999999999796
argyle_pgg_match__pid_argyle_anes2016_300610__game_7ywewvEuctuz4Rq8j__p003__g027,argyle_anes2016_300610,7ywewvEuctuz4Rq8j,VALIDATION_3_C,mean_contribution_rate,0.9109615384615385,0.7054487179487179,0.2055128205128206
argyle_pgg_match__pid_argyle_anes2016_300610__game_8GneB6qmtDLSnbcJT__p003__g030,argyle_anes2016_300610,8GneB6qmtDLSnbcJT,VALIDATION_4_T,mean_contribution_rate,0.89375,0.6071428571428571,0.28660714285714295
argyle_pgg_match__pid_argyle_anes2016_300610__game_925LF9k9CXpz8KjQm__p003__g006,argyle_anes2016_300610,925LF9k9CXpz8KjQm,VALIDATION_11_T,mean_contribution_rate,0.8038461538461539,0.7884615384615384,0.015384615384615441
argyle_pgg_match__pid_argyle_anes2016_300610__game_9oyspxPncwXdAkruR__p003__g025,argyle_anes2016_300610,9oyspxPncwXdAkruR,VALIDATION_2_C,mean_contribution_rate,0.69725,0.60625,0.09100000000000008
argyle_pgg_match__pid_argyle_anes2016_300610__game_AJ4ikZuWJeJcEXhgZ__p003__g028,argyle_anes2016_300610,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,mean_contribution_rate,0.9986538461538461,0.9352564102564102,0.06339743589743596
argyle_pgg_match__pid_argyle_anes2016_300610__game_ASQtYBWx6cGN27KxL__p003__g007,argyle_anes2016_300610,ASQtYBWx6cGN27KxL,VALIDATION_12_C,mean_contribution_rate,0.9249999999999999,0.9027777777777777,0.022222222222222254
argyle_pgg_match__pid_argyle_anes2016_300610__game_Aj2G7CTuhLZ7Z2SPK__p003__g033,argyle_anes2016_300610,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,mean_contribution_rate,0.9828125,0.7478365384615385,0.23497596153846145
argyle_pgg_match__pid_argyle_anes2016_300610__game_AyQkFs97hRTki5zWR__p003__g012,argyle_anes2016_300610,AyQkFs97hRTki5zWR,VALIDATION_14_T,mean_contribution_rate,1.0,0.8728070175438596,0.1271929824561404
argyle_pgg_match__pid_argyle_anes2016_300610__game_C5Cd8Yq5dDbdycXKB__p003__g011,argyle_anes2016_300610,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,mean_contribution_rate,0.749078947368421,0.7697368421052632,-0.02065789473684221
argyle_pgg_match__pid_argyle_anes2016_300610__game_CbDvrXGkphmfGtH3G__p003__g009,argyle_anes2016_300610,CbDvrXGkphmfGtH3G,VALIDATION_13_C,mean_contribution_rate,0.9730882352941177,0.9674632352941177,0.005624999999999991
argyle_pgg_match__pid_argyle_anes2016_300610__game_CoHyYysb84APn5gDE__p003__g020,argyle_anes2016_300610,CoHyYysb84APn5gDE,VALIDATION_18_T,mean_contribution_rate,0.15652173913043477,0.14130434782608695,0.015217391304347822
argyle_pgg_match__pid_argyle_anes2016_300610__game_DYFJDsdGg8bppBJ7P__p003__g008,argyle_anes2016_300610,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,mean_contribution_rate,0.5583333333333333,0.625,-0.06666666666666665
