metric,n,mean_diff,request_se,bootstrap_ci_low,bootstrap_ci_high,paired_sign_p,game_id_cluster_ci_low,game_id_cluster_ci_high,persona_pid_cluster_ci_low,persona_pid_cluster_ci_high
mean_contribution_rate,1280,0.11402105397154927,0.003167097211255823,0.1077856321453183,0.12007861985216976,5.071864904966261e-176,0.08300432999222637,0.1462272231485291,0.10893105775081237,0.11876243537600371
full_contribution_rate,1280,0.12714566500894095,0.004379460063203897,0.11851389297554525,0.13565014518157362,2.835110325502194e-131,0.0894671388197868,0.16462700892296478,0.11582228305429072,0.1375599560384955
zero_contribution_rate,1280,-0.07744687117501417,0.0028459649152456764,-0.08311521362477445,-0.07191371357447181,6.773230308766894e-199,-0.10899225386175143,-0.04930815463659017,-0.07912935879706968,-0.07559576301763572
contribution_sd,1280,-1.5770744807031263,0.05603940131535394,-1.687345959357754,-1.4672306672216133,1.1903744352066497e-88,-2.088006855045177,-1.0797832986083817,-1.6616903728037105,-1.486608231156856
messages_per_round,1280,0.08072541355328125,0.00513639316324035,0.07090264744958891,0.09068557031916588,1.4617680441550921e-49,0.03652362031676825,0.13522525659746423,0.0709805838372951,0.08898437462934256
reward_given_round_rate,1280,0.03886271634702625,0.004303750527622452,0.030440397997954016,0.04744547759782198,0.00043758289587489066,-0.0006848834597314342,0.0817898121852892,0.03333295507840828,0.044588626506249125
punish_given_round_rate,1280,0.014882103772398264,0.0028335417209305854,0.009357400892981548,0.020535665195539766,0.21453646041289132,-0.0005551713497313582,0.03253059092871608,0.003986133122369741,0.0258210813206364
punish_received_round_rate,1280,-0.030436554876903756,0.0018503100620245007,-0.03408962249417637,-0.02680002073517882,1.0217789888394228e-50,-0.04914189206072399,-0.013229024968458312,-0.03208560492485045,-0.02874505612129757
