bootstrap_iter,metric_family,metric,distance_kind,n_treatments,mean_value,median_value,score
4,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.38990286325870077,0.38990286325870077,0.38990286325870077
4,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.10811191471897186,0.10811191471897186,0.10811191471897186
5,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09697509972619686,0.09697509972619686,0.09697509972619686
5,distribution_distance,final_total_surplus,wasserstein_1d,2,1.9173007246376808,1.9173007246376808,1.9173007246376808
5,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6391002415458935,0.6391002415458935,0.6391002415458935
5,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.23954307568438005,0.23954307568438005,0.23954307568438005
5,distribution_distance,trade_ratio,wasserstein_1d,2,0.04817978641952074,0.04817978641952074,0.04817978641952074
5,distribution_distance,acceptance_rate,wasserstein_1d,2,0.01086956521739127,0.01086956521739127,0.01086956521739127
5,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.20668176009463457,0.20668176009463457,0.20668176009463457
5,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.08534240146337814,0.08534240146337814,0.08534240146337814
5,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3421840397098129,0.3421840397098129,0.3421840397098129
5,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.09642744230711536,0.09642744230711536,0.09642744230711536
6,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.10922609592045106,0.10922609592045106,0.10922609592045106
6,distribution_distance,final_total_surplus,wasserstein_1d,2,1.7820652173913027,1.7820652173913027,1.7820652173913027
6,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5940217391304343,0.5940217391304343,0.5940217391304343
6,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.3443337359098229,0.3443337359098229,0.3443337359098229
6,distribution_distance,trade_ratio,wasserstein_1d,2,0.04762451551400829,0.04762451551400829,0.04762451551400829
6,distribution_distance,acceptance_rate,wasserstein_1d,2,0.056863929146537845,0.056863929146537845,0.056863929146537845
6,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.399021987323912,0.399021987323912,0.399021987323912
6,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.08684190865177616,0.08684190865177616,0.08684190865177616
6,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.34483509301156345,0.34483509301156345,0.34483509301156345
6,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.08612220513691105,0.08612220513691105,0.08612220513691105
7,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.05344468167412142,0.05344468167412142,0.05344468167412142
7,distribution_distance,final_total_surplus,wasserstein_1d,2,1.4979166666666663,1.4979166666666663,1.4979166666666663
7,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.49930555555555545,0.49930555555555545,0.49930555555555545
7,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.13219605475040264,0.13219605475040264,0.13219605475040264
7,distribution_distance,trade_ratio,wasserstein_1d,2,0.039395834640399856,0.039395834640399856,0.039395834640399856
7,distribution_distance,acceptance_rate,wasserstein_1d,2,0.041867954911433164,0.041867954911433164,0.041867954911433164
7,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.13960414056783402,0.13960414056783402,0.13960414056783402
7,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.040316466988362984,0.040316466988362984,0.040316466988362984
7,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.21084672732693208,0.21084672732693208,0.21084672732693208
7,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.04622758372660016,0.04622758372660016,0.04622758372660016
8,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.12105054668555593,0.12105054668555593,0.12105054668555593
8,distribution_distance,final_total_surplus,wasserstein_1d,2,2.329076086956521,2.329076086956521,2.329076086956521
8,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.7763586956521735,0.7763586956521735,0.7763586956521735
8,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.21805555555555556,0.21805555555555556,0.21805555555555556
8,distribution_distance,trade_ratio,wasserstein_1d,2,0.055529755514658906,0.055529755514658906,0.055529755514658906
8,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04448470209339778,0.04448470209339778,0.04448470209339778
8,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.17708387268203668,0.17708387268203668,0.17708387268203668
8,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.11282500789616481,0.11282500789616481,0.11282500789616481
8,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.4074540976265115,0.4074540976265115,0.4074540976265115
8,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.04580925547662533,0.04580925547662533,0.04580925547662533
9,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09341698006426341,0.09341698006426341,0.09341698006426341
9,distribution_distance,final_total_surplus,wasserstein_1d,2,1.6137681159420287,1.6137681159420287,1.6137681159420287
9,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5379227053140095,0.5379227053140095,0.5379227053140095
9,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2600744766505636,0.2600744766505636,0.2600744766505636
9,distribution_distance,trade_ratio,wasserstein_1d,2,0.10107781431754861,0.10107781431754861,0.10107781431754861
9,distribution_distance,acceptance_rate,wasserstein_1d,2,0.05434782608695654,0.05434782608695654,0.05434782608695654
9,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.33117161994557076,0.33117161994557076,0.33117161994557076
9,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.12252006965444054,0.12252006965444054,0.12252006965444054
9,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.40194324417064087,0.40194324417064087,0.40194324417064087
9,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.08548396171896339,0.08548396171896339,0.08548396171896339
10,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.08717971860340801,0.08717971860340801,0.08717971860340801
10,distribution_distance,final_total_surplus,wasserstein_1d,2,1.5894927536231882,1.5894927536231882,1.5894927536231882
10,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5298309178743961,0.5298309178743961,0.5298309178743961
10,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.3050322061191627,0.3050322061191627,0.3050322061191627
10,distribution_distance,trade_ratio,wasserstein_1d,2,0.07303472018900765,0.07303472018900765,0.07303472018900765
10,distribution_distance,acceptance_rate,wasserstein_1d,2,0.023852657004830913,0.023852657004830913,0.023852657004830913
10,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.3400815527287676,0.3400815527287676,0.3400815527287676
10,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.06502267768642288,0.06502267768642288,0.06502267768642288
10,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.31025456159121745,0.31025456159121745,0.31025456159121745
10,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.11841619461399663,0.11841619461399663,0.11841619461399663
11,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.0787605533269756,0.0787605533269756,0.0787605533269756
11,distribution_distance,final_total_surplus,wasserstein_1d,2,3.078442028985507,3.078442028985507,3.078442028985507
11,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,1.0261473429951689,1.0261473429951689,1.0261473429951689
11,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.342421497584541,0.342421497584541,0.342421497584541
11,distribution_distance,trade_ratio,wasserstein_1d,2,0.0389444827850625,0.0389444827850625,0.0389444827850625
11,distribution_distance,acceptance_rate,wasserstein_1d,2,0.08937198067632851,0.08937198067632851,0.08937198067632851
11,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.28472656644132777,0.28472656644132777,0.28472656644132777
11,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.04507864704868036,0.04507864704868036,0.04507864704868036
11,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.5524423682969801,0.5524423682969801,0.5524423682969801
11,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.07363548496811731,0.07363548496811731,0.07363548496811731
12,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09500624879429272,0.09500624879429272,0.09500624879429272
12,distribution_distance,final_total_surplus,wasserstein_1d,2,3.462590579710145,3.462590579710145,3.462590579710145
12,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,1.1541968599033814,1.1541968599033814,1.1541968599033814
12,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.12654991948470218,0.12654991948470218,0.12654991948470218
12,distribution_distance,trade_ratio,wasserstein_1d,2,0.05458119555341773,0.05458119555341773,0.05458119555341773
12,distribution_distance,acceptance_rate,wasserstein_1d,2,0.06531803542673106,0.06531803542673106,0.06531803542673106
12,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.2028429068814546,0.2028429068814546,0.2028429068814546
12,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.0794816499052745,0.0794816499052745,0.0794816499052745
12,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.21085183133698007,0.21085183133698007,0.21085183133698007
12,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.04327498713907356,0.04327498713907356,0.04327498713907356
13,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.1180706417764274,0.1180706417764274,0.1180706417764274
13,distribution_distance,final_total_surplus,wasserstein_1d,2,1.5384963768115956,1.5384963768115956,1.5384963768115956
13,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5128321256038653,0.5128321256038653,0.5128321256038653
13,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.21671698872785827,0.21671698872785827,0.21671698872785827
13,distribution_distance,trade_ratio,wasserstein_1d,2,0.08520924610145628,0.08520924610145628,0.08520924610145628
13,distribution_distance,acceptance_rate,wasserstein_1d,2,0.05877616747181963,0.05877616747181963,0.05877616747181963
13,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.2080170174660132,0.2080170174660132,0.2080170174660132
13,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07755519379706921,0.07755519379706921,0.07755519379706921
13,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.43905019926138794,0.43905019926138794,0.43905019926138794
13,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.10605409942032971,0.10605409942032971,0.10605409942032971
14,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09612884586240562,0.09612884586240562,0.09612884586240562
14,distribution_distance,final_total_surplus,wasserstein_1d,2,1.850543478260869,1.850543478260869,1.850543478260869
14,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6168478260869562,0.6168478260869562,0.6168478260869562
14,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2965780998389693,0.2965780998389693,0.2965780998389693
14,distribution_distance,trade_ratio,wasserstein_1d,2,0.04036161883384107,0.04036161883384107,0.04036161883384107
14,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04669887278582929,0.04669887278582929,0.04669887278582929
14,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.33448999985504413,0.33448999985504413,0.33448999985504413
14,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.0734413443152381,0.0734413443152381,0.0734413443152381
14,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3024176404395793,0.3024176404395793,0.3024176404395793
14,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.07449619045236336,0.07449619045236336,0.07449619045236336
15,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.08153248826382994,0.08153248826382994,0.08153248826382994
15,distribution_distance,final_total_surplus,wasserstein_1d,2,2.221014492753624,2.221014492753624,2.221014492753624
15,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.740338164251208,0.740338164251208,0.740338164251208
15,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.30827294685990336,0.30827294685990336,0.30827294685990336
15,distribution_distance,trade_ratio,wasserstein_1d,2,0.0671182763045686,0.0671182763045686,0.0671182763045686
15,distribution_distance,acceptance_rate,wasserstein_1d,2,0.0546497584541063,0.0546497584541063,0.0546497584541063
15,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.2254643389133211,0.2254643389133211,0.2254643389133211
15,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.08784767563375348,0.08784767563375348,0.08784767563375348
15,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.4349135164827672,0.4349135164827672,0.4349135164827672
15,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.06709396505987669,0.06709396505987669,0.06709396505987669
16,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.036506366433812054,0.036506366433812054,0.036506366433812054
16,distribution_distance,final_total_surplus,wasserstein_1d,2,0.8674818840579707,0.8674818840579707,0.8674818840579707
16,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.2891606280193235,0.2891606280193235,0.2891606280193235
16,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.15140901771336554,0.15140901771336554,0.15140901771336554
16,distribution_distance,trade_ratio,wasserstein_1d,2,0.0445457493615706,0.0445457493615706,0.0445457493615706
16,distribution_distance,acceptance_rate,wasserstein_1d,2,0.07749597423510465,0.07749597423510465,0.07749597423510465
16,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.2261857771702383,0.2261857771702383,0.2261857771702383
16,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.034397162323329816,0.034397162323329816,0.034397162323329816
16,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.2240011815935815,0.2240011815935815,0.2240011815935815
16,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.06905489383560699,0.06905489383560699,0.06905489383560699
17,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.07603140442328621,0.07603140442328621,0.07603140442328621
17,distribution_distance,final_total_surplus,wasserstein_1d,2,1.4768115942028994,1.4768115942028994,1.4768115942028994
17,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.49227053140096655,0.49227053140096655,0.49227053140096655
17,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.1531501610305958,0.1531501610305958,0.1531501610305958
17,distribution_distance,trade_ratio,wasserstein_1d,2,0.04216092298066937,0.04216092298066937,0.04216092298066937
17,distribution_distance,acceptance_rate,wasserstein_1d,2,0.012177938808373562,0.012177938808373562,0.012177938808373562
17,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.17049632730678282,0.17049632730678282,0.17049632730678282
17,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07394004257159752,0.07394004257159752,0.07394004257159752
17,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.22607841071005896,0.22607841071005896,0.22607841071005896
17,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.042264026517955945,0.042264026517955945,0.042264026517955945
18,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09011528334399518,0.09011528334399518,0.09011528334399518
18,distribution_distance,final_total_surplus,wasserstein_1d,2,1.8550724637681146,1.8550724637681146,1.8550724637681146
18,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6183574879227048,0.6183574879227048,0.6183574879227048
18,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2884963768115942,0.2884963768115942,0.2884963768115942
18,distribution_distance,trade_ratio,wasserstein_1d,2,0.04645103481909037,0.04645103481909037,0.04645103481909037
18,distribution_distance,acceptance_rate,wasserstein_1d,2,0.08957326892109502,0.08957326892109502,0.08957326892109502
18,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.27413528471984483,0.27413528471984483,0.27413528471984483
18,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.0824290226189757,0.0824290226189757,0.0824290226189757
18,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.5246142336759028,0.5246142336759028,0.5246142336759028
18,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.10140749922678047,0.10140749922678047,0.10140749922678047
19,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.07713774347312377,0.07713774347312377,0.07713774347312377
19,distribution_distance,final_total_surplus,wasserstein_1d,2,2.270199275362318,2.270199275362318,2.270199275362318
19,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.7567330917874395,0.7567330917874395,0.7567330917874395
19,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.17876409017713363,0.17876409017713363,0.17876409017713363
19,distribution_distance,trade_ratio,wasserstein_1d,2,0.04022700913552365,0.04022700913552365,0.04022700913552365
19,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04277375201288244,0.04277375201288244,0.04277375201288244
19,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.2582878468294595,0.2582878468294595,0.2582878468294595
19,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.06163649051256874,0.06163649051256874,0.06163649051256874
19,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.21415785299887297,0.21415785299887297,0.21415785299887297
19,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.05197945679147524,0.05197945679147524,0.05197945679147524
20,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.04407097816627653,0.04407097816627653,0.04407097816627653
20,distribution_distance,final_total_surplus,wasserstein_1d,2,1.0411231884057974,1.0411231884057974,1.0411231884057974
20,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.34704106280193237,0.34704106280193237,0.34704106280193237
20,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.13115942028985517,0.13115942028985517,0.13115942028985517
20,distribution_distance,trade_ratio,wasserstein_1d,2,0.054320199783665896,0.054320199783665896,0.054320199783665896
20,distribution_distance,acceptance_rate,wasserstein_1d,2,0.050523349436392945,0.050523349436392945,0.050523349436392945
20,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.157838347781744,0.157838347781744,0.157838347781744
20,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07211773228754362,0.07211773228754362,0.07211773228754362
20,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.20872322361546514,0.20872322361546514,0.20872322361546514
20,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.044491649095636146,0.044491649095636146,0.044491649095636146
21,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.04323145454156709,0.04323145454156709,0.04323145454156709
21,distribution_distance,final_total_surplus,wasserstein_1d,2,1.3558876811594196,1.3558876811594196,1.3558876811594196
21,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.4519625603864732,0.4519625603864732,0.4519625603864732
21,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.3409722222222221,0.3409722222222221,0.3409722222222221
21,distribution_distance,trade_ratio,wasserstein_1d,2,0.04969258884566858,0.04969258884566858,0.04969258884566858
21,distribution_distance,acceptance_rate,wasserstein_1d,2,0.02636876006441219,0.02636876006441219,0.02636876006441219
21,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.228272899597652,0.228272899597652,0.228272899597652
21,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07285022934527886,0.07285022934527886,0.07285022934527886
21,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.5355750412134791,0.5355750412134791,0.5355750412134791
21,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.04294383125768026,0.04294383125768026,0.04294383125768026
22,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.07846256181143581,0.07846256181143581,0.07846256181143581
22,distribution_distance,final_total_surplus,wasserstein_1d,2,0.9344202898550726,0.9344202898550726,0.9344202898550726
22,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.31147342995169086,0.31147342995169086,0.31147342995169086
22,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.15919887278582928,0.15919887278582928,0.15919887278582928
22,distribution_distance,trade_ratio,wasserstein_1d,2,0.05830815051829548,0.05830815051829548,0.05830815051829548
22,distribution_distance,acceptance_rate,wasserstein_1d,2,0.040358293075684365,0.040358293075684365,0.040358293075684365
22,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.19754643115987658,0.19754643115987658,0.19754643115987658
22,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07396424470554122,0.07396424470554122,0.07396424470554122
22,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.17255770486523753,0.17255770486523753,0.17255770486523753
22,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.061948380006599586,0.061948380006599586,0.061948380006599586
23,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.16068262624871713,0.16068262624871713,0.16068262624871713
23,distribution_distance,final_total_surplus,wasserstein_1d,2,3.11159420289855,3.11159420289855,3.11159420289855
23,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,1.03719806763285,1.03719806763285,1.03719806763285
23,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2481481481481482,0.2481481481481482,0.2481481481481482
23,distribution_distance,trade_ratio,wasserstein_1d,2,0.04157517927143532,0.04157517927143532,0.04157517927143532
23,distribution_distance,acceptance_rate,wasserstein_1d,2,0.07860305958132047,0.07860305958132047,0.07860305958132047
23,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.3771509912067442,0.3771509912067442,0.3771509912067442
23,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.05604133596017045,0.05604133596017045,0.05604133596017045
23,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3110446982601033,0.3110446982601033,0.3110446982601033
23,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.0600969400422387,0.0600969400422387,0.0600969400422387
24,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.07390275022775879,0.07390275022775879,0.07390275022775879
24,distribution_distance,final_total_surplus,wasserstein_1d,2,1.53070652173913,1.53070652173913,1.53070652173913
24,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5102355072463767,0.5102355072463767,0.5102355072463767
