analysis,tag,alignment_mean,alignment_ci95_low,alignment_ci95_high,sil_with_mean,sil_with_ci95_low,sil_with_ci95_high,sil_without_mean,sil_without_ci95_low,sil_without_ci95_high
step2_delex,PUNISHMENT,0.7043881608277435,0.6030933426228571,0.8522884004495889,0.37060632586479186,0.35313465893268586,0.3899823181331158,0.40708415091037753,0.39583350718021393,0.41894635185599327
step2_delex,REWARD,0.8230515123970791,0.759971412205291,0.9407747779290864,0.3769492867588997,0.36461535692214964,0.3873541824519634,0.3880392947793007,0.3756737448275089,0.40357005670666696
step2_delex,COMMUNICATION,0.6198057393140384,0.4840192237831142,0.7258852481081209,0.37738518744707106,0.3658558800816536,0.3896019011735916,0.39158950120210645,0.3765070527791977,0.4058010935783386
