run_id,run_label,n_rows,predicted_contribution_parsed,contrib_mae,contrib_rmse,contrib_bias,contrib_corr,action_exact_match,target_set_exact,target_precision,target_recall,target_f1,target_jaccard,target_hit_any,unit_mae_on_overlap,unit_exact_on_overlap_rate,actual_any_action_rate,pred_any_action_rate,actual_any_punish_rate,pred_any_punish_rate,actual_any_reward_rate,pred_any_reward_rate,input_csv,pre_filter_rows,post_filter_rows,malformed_dict_rows
no_archetype/2602262019,no archetype,2810,0.998220640569395,4.068327402135231,8.09353680897862,-0.33167259786476866,0.4438605204007939,0.4202846975088968,0.43736654804270464,0.4887122495930325,0.49471602142420645,0.4831506048320995,0.4712634607385497,0.5192170818505338,1.1459753787878788,0.5527935606060606,0.20498220640569395,0.5900355871886122,0.07829181494661921,0.18825622775800713,0.1302491103202847,0.4298932384341637,/Users/robinna/Documents/projects/MultiAgent_LLM/PGG-finetuning/outputs/default/runs/source_default/micro_behavior_eval/no_archetype/2602262019/micro_behavior_eval.csv,2810,2810,0
random_archetype/2602270902,random archetype,5134,0.9964939618231399,4.437475652512661,8.596368173436744,0.07323724191663421,0.3834088768022909,0.493961823139852,0.5046747175691468,0.562687749963753,0.57051639439641,0.5578324450686271,0.5436892901929911,0.6026490066225165,1.008917445482866,0.6409397715472482,0.24581223217763926,0.46805609661082975,0.12271133619010519,0.20023373587845733,0.1291390728476821,0.2873003506038177,/Users/robinna/Documents/projects/MultiAgent_LLM/PGG-finetuning/outputs/default/runs/source_default/micro_behavior_eval/random_archetype/2602270902/micro_behavior_eval.csv,5134,5134,0
oracle_archetype/2602270203,oracle archetype,4873,0.9985635132361995,3.4598809768109993,7.429123339207984,-0.3332649292017238,0.5404730461053076,0.5922429714754771,0.6092756002462548,0.6715387139253342,0.6801604106498422,0.6680769796782146,0.6532124475383249,0.7092140365278062,0.9146803227808813,0.6462368094351334,0.241124563923661,0.41063000205212397,0.11697106505232915,0.1791504206854094,0.13010465832136262,0.24707572337369177,/Users/robinna/Documents/projects/MultiAgent_LLM/PGG-finetuning/outputs/default/runs/source_default/micro_behavior_eval/oracle_archetype/2602270203/micro_behavior_eval.csv,4873,4873,0
retrieved_archetype/2602270212,retrieved archetype,5158,0.9982551376502521,3.7846064366033345,7.785449388387237,1.187475765800698,0.4385708010128362,0.597712291585886,0.6114773167894533,0.663720487431228,0.6657187772591029,0.6582313033129404,0.6465102333365226,0.6915471112834431,1.0101186868686869,0.6823257575757575,0.24777045366421094,0.34994183792167505,0.12466072120977123,0.14482357502908103,0.1293136874757658,0.21539356339666538,/Users/robinna/Documents/projects/MultiAgent_LLM/PGG-finetuning/outputs/default/runs/source_default/micro_behavior_eval/retrieved_archetype/2602270212/micro_behavior_eval.csv,5158,5158,0
