metric,mean_diff,iid_low,iid_high,record_low,record_high,persona_low,persona_high
final_surplus,0.29038248697916685,0.23990135687934055,0.34379584798177143,0.15955757649739682,0.41780524034288236,0.17785181315104193,0.40441883300781223
final_welfare,0.5019579210069467,0.39633643554687675,0.6039652615017387,0.2093870057508693,0.7943373573133703,0.28051462999132126,0.7264780023871548
proposer_mean_net_surplus,-0.06636494502314792,-0.0873274450231479,-0.044859982638888796,-0.13227891529224506,-0.0023211299189813696,-0.10887175925925906,-0.022570446325231273
proposer_acceptance_rate,0.06766493055555546,0.06133438223379637,0.07394120732060198,0.04703134042245366,0.08808749276620394,0.057142903645833326,0.07683865017361115
proposer_mean_trade_ratio,0.014511769099825754,0.00666822596557678,0.022994027551341785,-0.0072293916577792425,0.03621133019248992,0.005488411805946753,0.023200674041290593
response_acceptance_rate,-0.009405381944444425,-0.013396321614583352,-0.005517912688078684,-0.020454616970486148,0.0006192491319444577,-0.016148166232638938,-0.002203287760416654
response_mean_net_surplus_if_accepted,0.024139369198906625,0.00497448966643771,0.04266083735533927,-0.03002256909300599,0.08567710705006525,-0.010682692976096173,0.060165846761980606
received_trade_rate,0.0006575520833333499,-0.002978814019097204,0.004349663628472237,-0.009493444372106486,0.010329824942129584,-0.005746419270833329,0.0073402506510416915
