model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
elastic_net,5,8.34838,0.9041093587875366,0.0026254948293253037,0.8584014177322388,0.0015804908999326936,0.9142915606498718,0.00157292401882118,0.05589015111327171,0.0019374633946785953,0.015,0.0031622776601683794,0.06799999999999999,0.025019992006393606,0.0001188710899441503,3.1235745677414755e-06
mlp,5,181.26332,0.7996389389038085,0.010965082090316838,0.8513325333595276,0.0017734210001845445,0.9142915606498718,0.00157292401882118,0.0629590980708599,0.0016857548239067749,0.009,0.007348469228349534,0.041999999999999996,0.006782329983125269,0.000282226107083261,3.0260478531019906e-05
