metric,num_treatments,mean_sd_ratio,median_sd_ratio,mean_abs_log_sd_ratio,mean_iqr_ratio,median_iqr_ratio,mean_abs_log_iqr_ratio
final_round_normalized_efficiency,40,0.6644508719464906,0.4553462685494575,0.9639103655177271,1.0442538369704404,0.5998167907414813,0.8227689459379401
final_total_contribution_rate,40,1.2405371297230694,1.0222132076518644,0.6199607857164344,1.4405700298160604,0.9761904761904764,0.7616691511196106
first_round_normalized_efficiency,40,0.937150096269091,0.7759933154120167,0.4626038224251706,1.0123505014643797,0.6725589225589226,0.5863635648640027
first_round_total_contribution_rate,40,1.0526261104748713,0.8070188396662377,0.44089009548023395,1.150352218664418,0.7741163964921602,0.548588972157058
mean_round_normalized_efficiency,40,0.8509062279948054,0.5934623412260023,0.8065306337906266,1.221256212774105,0.7737612612612615,0.8041825219420353
mean_total_contribution_rate,40,1.229896383607965,0.9427481743780823,0.5697037620533727,1.4933960723288373,1.0036554621848737,0.7163655362115307
