metric,num_treatments,mean_sd_ratio,median_sd_ratio,mean_abs_log_sd_ratio,mean_iqr_ratio,median_iqr_ratio,mean_abs_log_iqr_ratio
final_round_normalized_efficiency,40,0.7797457123932556,0.6041209768384439,0.7919946372752681,1.125400194673164,0.6199552643992471,0.8761183302573631
final_total_contribution_rate,40,1.5493861383866305,1.4021002479623426,0.6584986971420801,1.6531906866214263,1.0769751082251084,0.9307145601999867
mean_round_normalized_efficiency,40,1.0147794357589455,0.8350122989600441,0.5464571691231102,1.3952588413957128,0.8740662559122875,0.6802297950785405
mean_total_contribution_rate,40,1.5194182439348047,1.3480942249851944,0.4980619444850767,1.7788557284154514,1.3675888177052997,0.6804631434181394
