metric_scope,metric,n_groups,mean_abs_error,median_abs_error
game,final_surplus_ratio,6,0.28652669231363465,0.31866808373790095
turn,acceptance_rate,6,0.12875380792047456,0.11904761904761901
turn,proposer_net_surplus,6,1.0507982603815937,1.1062500000000002
turn,trade_ratio,6,0.38003332716363764,0.3749905538814853
