custom_id,persona_pid,record_id,metric,matched_value,candidate_uniform_value,diff
concordia_compact_chip_match__pid_concordia_0ff445a91dc0__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p030__g047,concordia_0ff445a91dc0,chip4__cohort_05_m7xlsd__game_2_alt_profile,final_surplus,4.379999999999999,3.9999999999999987,0.38000000000000034
concordia_compact_chip_match__pid_concordia_0ff445a91dc0__record_chip4__cohort_05_m89542__game_1__p030__g036,concordia_0ff445a91dc0,chip4__cohort_05_m89542__game_1,final_surplus,3.2650000000000015,3.1333333333333337,0.1316666666666677
concordia_compact_chip_match__pid_concordia_0ff445a91dc0__record_chip4__cohort_05_m898xg__game_1__p030__g037,concordia_0ff445a91dc0,chip4__cohort_05_m898xg__game_1,final_surplus,3.0229999999999997,3.4699999999999998,-0.44700000000000006
concordia_compact_chip_match__pid_concordia_0ff445a91dc0__record_chip4__cohort_05_m898xg__game_2_alt_profile__p030__g048,concordia_0ff445a91dc0,chip4__cohort_05_m898xg__game_2_alt_profile,final_surplus,5.455,5.533333333333333,-0.07833333333333314
concordia_compact_chip_match__pid_concordia_0ff445a91dc0__record_chip4__cohort_06_m89b9z__game_1__p030__g038,concordia_0ff445a91dc0,chip4__cohort_06_m89b9z__game_1,final_surplus,1.8850000000000007,1.2000000000000004,0.6850000000000003
concordia_compact_chip_match__pid_concordia_0ff445a91dc0__record_chip4__cohort_06_m8acrp__game_1__p030__g039,concordia_0ff445a91dc0,chip4__cohort_06_m8acrp__game_1,final_surplus,4.957,4.7333333333333325,0.22366666666666735
concordia_compact_chip_match__pid_concordia_0ff445a91dc0__record_chip4__cohort_07_m8ad4g__game_1__p030__g040,concordia_0ff445a91dc0,chip4__cohort_07_m8ad4g__game_1,final_surplus,7.06,7.799999999999999,-0.7399999999999993
concordia_compact_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_01_m7xia7__game_1__p003__g001,concordia_1928b2a67ed0,chip2__cohort_01_m7xia7__game_1,final_surplus,-0.3799999999999999,-0.13333333333333344,-0.24666666666666645
concordia_compact_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_02_m7xiz2__game_1__p003__g002,concordia_1928b2a67ed0,chip2__cohort_02_m7xiz2__game_1,final_surplus,1.05,1.0,0.050000000000000044
concordia_compact_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_03_m8aexq__game_1__p003__g003,concordia_1928b2a67ed0,chip2__cohort_03_m8aexq__game_1,final_surplus,0.9299999999999996,0.8999999999999997,0.029999999999999916
concordia_compact_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p003__g009,concordia_1928b2a67ed0,chip2__cohort_04_m8aexq__game_2_alt_profile,final_surplus,0.45000000000000007,0.6666666666666666,-0.21666666666666656
concordia_compact_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_05_m7xjzy__game_1__p003__g004,concordia_1928b2a67ed0,chip2__cohort_05_m7xjzy__game_1,final_surplus,2.2100000000000004,2.4333333333333336,-0.22333333333333316
concordia_compact_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p003__g010,concordia_1928b2a67ed0,chip2__cohort_05_m7xjzy__game_2_alt_profile,final_surplus,2.26,2.1999999999999997,0.06000000000000005
concordia_compact_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p003__g011,concordia_1928b2a67ed0,chip2__cohort_05_m8aexq__game_2_alt_profile,final_surplus,2.571,3.07,-0.49899999999999967
concordia_compact_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_07_m8ag8i__game_1__p003__g005,concordia_1928b2a67ed0,chip2__cohort_07_m8ag8i__game_1,final_surplus,4.090000000000001,2.5,1.5900000000000007
concordia_compact_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_12_m8agmu__game_1__p003__g006,concordia_1928b2a67ed0,chip2__cohort_12_m8agmu__game_1,final_surplus,-1.4400000000000004,-0.19999999999999987,-1.2400000000000004
concordia_compact_chip_match__pid_concordia_1928b2a67ed0__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p003__g012,concordia_1928b2a67ed0,chip2__cohort_12_m8agmu__game_2_alt_profile,final_surplus,1.7950000000000008,1.7333333333333336,0.0616666666666672
