model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
elastic_net,5,2.9407400000000004,0.8951925992965698,0.004241376427381898,0.8477988719940186,0.004978552289939881,0.9053070187568665,0.0022772145170967236,0.05750819742679596,0.003535985058663483,0.01854379286667241,0.00557544303183412,0.06434511081695686,0.008750414736860366,0.00012935227568959816,4.958738882164114e-06
mlp,5,198.25589999999997,0.7659035205841065,0.013177281057567469,0.840516459941864,0.004887907230192611,0.9053070187568665,0.0022772145170967236,0.0647906020283699,0.003253579584548284,0.005458606492106136,0.004874368048661492,0.03058386137502317,0.014580441778118219,0.00033625634387135506,2.598157354114519e-05
