simbench_row_id,dataset_name,group_size,tvd_baseline,tvd_twin,jsd_baseline,jsd_twin,predicted_entropy_baseline,predicted_entropy_twin,normalized_predicted_entropy_baseline,normalized_predicted_entropy_twin,modal_match_baseline,modal_match_twin
simbenchpop_001781,ChaosNLI,100,0.29,0.2953124999999999,0.1204307410552772,0.1070908595550975,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,1.0,1
simbenchpop_001782,ChaosNLI,100,0.51,0.4481250000000001,0.2020806599697871,0.1557672942241304,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001783,ChaosNLI,100,0.0133333333333333,0.0722283115671641,0.0001010357733834,0.0028476653140943,0.6365141682948128,0.6697344091265103,0.9182958340544894,0.9662225107595165,1.0,1
simbenchpop_001784,ChaosNLI,100,0.3233333333333333,0.3822283115671641,0.1122612559618545,0.1390751258667675,0.6365141682948128,0.6697344091265103,0.9182958340544894,0.9662225107595165,1.0,1
simbenchpop_001785,ChaosNLI,100,0.3666666666666666,0.3077716884328358,0.0689022869031262,0.048588744209885,0.6365141682948128,0.6697344091265103,0.9182958340544894,0.9662225107595165,0.0,0
simbenchpop_001786,ChaosNLI,100,0.1566666666666666,0.0977716884328358,0.0127287487155606,0.0048551856713941,0.6365141682948128,0.6697344091265103,0.9182958340544894,0.9662225107595165,1.0,1
simbenchpop_001787,ChaosNLI,100,0.5599999999999999,0.498125,0.2430473155596262,0.1944434557610748,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001788,ChaosNLI,100,0.48,0.4234374999999999,0.1488366930523313,0.1145769556046422,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001789,ChaosNLI,100,0.45,0.3934375,0.1246190552454808,0.088500644198227,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001790,ChaosNLI,100,0.5,0.4381250000000001,0.1513314355002274,0.1185107829451773,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001791,ChaosNLI,100,0.6666666666666667,0.6077716884328359,0.3182570841474064,0.2792537010589838,0.6365141682948128,0.6697344091265103,0.9182958340544894,0.9662225107595165,0.0,0
simbenchpop_001792,ChaosNLI,100,0.3033333333333333,0.3622283115671641,0.0882831771287127,0.1131908188822259,0.6365141682948128,0.6697344091265103,0.9182958340544894,0.9662225107595165,1.0,1
simbenchpop_001793,ChaosNLI,100,0.64,0.6346875000000001,0.2452092332082401,0.2419095367524536,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001794,ChaosNLI,100,0.52,0.4581250000000001,0.1885672089727877,0.1455907682897505,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001795,ChaosNLI,100,0.25,0.3118749999999999,0.043180503161577,0.0597939787663704,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,1.0,1
simbenchpop_001796,ChaosNLI,100,0.35,0.2934374999999999,0.0946872316829386,0.0695259363198741,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,1.0,1
simbenchpop_001797,ChaosNLI,100,0.7100000000000002,0.6534375,0.3512989303226731,0.294095716976912,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001798,ChaosNLI,100,0.7000000000000001,0.6434375000000001,0.3048205033256487,0.2501592130957344,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001799,ChaosNLI,100,0.51,0.4534374999999999,0.1695073619168448,0.1338817519246069,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001800,ChaosNLI,100,0.5900000000000001,0.5321875000000001,0.2506569191720343,0.220245591867114,0.8979457248567798,0.9801501229105558,0.8173454221465101,0.8921710898563039,0.0,0
simbenchpop_001801,ChaosNLI,100,0.5700000000000001,0.508125,0.2192300607642018,0.1882847910595627,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001802,ChaosNLI,100,0.3999999999999999,0.4618749999999999,0.1638965900335596,0.1952879913300965,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,1.0,1
simbenchpop_001803,ChaosNLI,100,0.2933333333333333,0.3522283115671641,0.0791241777993428,0.1031063157808923,0.6365141682948128,0.6697344091265103,0.9182958340544894,0.9662225107595165,1.0,1
simbenchpop_001804,ChaosNLI,100,0.29,0.2553124999999999,0.095724158698134,0.076818932556017,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,1.0,1
simbenchpop_001805,ChaosNLI,100,0.3233333333333333,0.3720653494606797,0.1122612559618545,0.1343192585345863,0.6365141682948128,0.6650661682653751,0.9182958340544894,0.9594876628194816,1.0,1
simbenchpop_001806,ChaosNLI,100,0.32,0.3818749999999999,0.1214975569322049,0.1374176924438495,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,1.0,1
simbenchpop_001807,ChaosNLI,100,0.2733333333333333,0.3322283115671641,0.0640057287195415,0.086187265908883,0.6365141682948128,0.6697344091265103,0.9182958340544894,0.9662225107595165,1.0,1
simbenchpop_001808,ChaosNLI,100,0.3500000000000001,0.2934375,0.1183127180390016,0.0949814619966607,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,1.0,1
simbenchpop_001809,ChaosNLI,100,0.4,0.3434374999999999,0.1496129011444657,0.1232218248098385,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001810,ChaosNLI,100,0.1733333333333333,0.2313304570895521,0.0205513616993059,0.0343078524447634,0.6365141682948128,0.6693394977893781,0.9182958340544894,0.965652774131845,1.0,1
simbenchpop_001811,ChaosNLI,100,0.2999999999999999,0.3053124999999999,0.1175118315321389,0.1224886358100651,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,1.0,1
simbenchpop_001812,ChaosNLI,100,0.55,0.4934375,0.1936664794693483,0.1478633282229958,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001813,ChaosNLI,100,0.4966666666666666,0.4377716884328358,0.1335481502705193,0.1054367904214375,0.6365141682948128,0.6697344091265103,0.9182958340544894,0.9662225107595165,0.0,0
simbenchpop_001814,ChaosNLI,100,0.49,0.4334375,0.1447334349219652,0.1080748489189165,0.8979457248567798,0.9859994334009132,0.8173454221465101,0.8974953617133471,0.0,0
simbenchpop_001815,ChaosNLI,100,0.21,0.1949206349206347,0.0511716650996623,0.0375634966581373,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001816,ChaosNLI,100,0.2933333333333333,0.348533522861881,0.0791241777993428,0.1015393431815294,0.6365141682948128,0.668087591786843,0.9182958340544894,0.9638466555503286,1.0,1
simbenchpop_001817,ChaosNLI,100,0.3133333333333333,0.368533522861881,0.0990245319843526,0.1231974668655638,0.6365141682948128,0.668087591786843,0.9182958340544894,0.9638466555503286,1.0,1
simbenchpop_001818,ChaosNLI,100,0.5700000000000001,0.5161904761904763,0.2420517272842883,0.205828971697483,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001819,ChaosNLI,100,0.3233333333333333,0.380517649846008,0.1122612559618545,0.1382707171840769,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,1.0,1
simbenchpop_001820,ChaosNLI,100,0.7000000000000002,0.6461904761904762,0.3332207413809165,0.2793859785512348,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001821,ChaosNLI,100,0.5499999999999999,0.4912698412698413,0.1993953638007079,0.1633655476574146,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001822,ChaosNLI,100,0.33,0.3887301587301586,0.0886804764140341,0.1093933848128742,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001823,ChaosNLI,100,0.6066666666666667,0.549482350153992,0.2235711495255493,0.1895122547368699,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001824,ChaosNLI,100,0.2899999999999999,0.2949206349206347,0.1224462609927009,0.108654569447974,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001825,ChaosNLI,100,0.6,0.5950793650793652,0.2378541835938392,0.2240254058968837,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001826,ChaosNLI,100,0.6266666666666667,0.569482350153992,0.2472565605278255,0.2119300924794067,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001827,ChaosNLI,100,0.6900000000000002,0.6361904761904762,0.3049914693885708,0.2607928671844973,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001828,ChaosNLI,100,0.8,0.7461904761904763,0.3870649824632781,0.3353547566288865,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001829,ChaosNLI,100,0.2533333333333333,0.310517649846008,0.0518648639358121,0.0716787492471317,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,1.0,1
simbenchpop_001830,ChaosNLI,100,0.26,0.2012698412698414,0.0364067130413798,0.0206970798030531,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001831,ChaosNLI,100,0.52,0.4714285714285714,0.1789486071992956,0.1476851030296529,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,0.0,0
simbenchpop_001832,ChaosNLI,100,0.6000000000000001,0.5649206349206348,0.2648250292376901,0.2272517235309858,0.8979457248567798,0.9656088850820546,0.8173454221465101,0.878935084781092,0.0,0
simbenchpop_001833,ChaosNLI,100,0.6266666666666667,0.569482350153992,0.2472565605278255,0.2119300924794067,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001834,ChaosNLI,100,0.8600000000000001,0.8061904761904762,0.465965052521787,0.40767580723172,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001835,ChaosNLI,100,0.5466666666666666,0.489482350153992,0.1684962190893558,0.1381453745148954,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001836,ChaosNLI,100,0.2799999999999999,0.2849206349206347,0.0946428134427124,0.0882872561150908,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001837,ChaosNLI,100,0.54,0.4861904761904762,0.2381408711059676,0.1907852410299724,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001838,ChaosNLI,100,0.6900000000000002,0.6361904761904762,0.2897426851099211,0.2450852731062867,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001839,ChaosNLI,100,0.39,0.3312698412698414,0.0923868449830229,0.0635765185210403,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001840,ChaosNLI,100,0.6466666666666667,0.589482350153992,0.2759450993721412,0.2393326770590735,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001841,ChaosNLI,100,0.47,0.4112698412698414,0.1704273200008972,0.1290895448647734,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001842,ChaosNLI,100,0.7000000000000002,0.6461904761904762,0.275446766940126,0.2272673965226406,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001843,ChaosNLI,100,0.2800000000000001,0.2549206349206347,0.0932604353820852,0.0757800187323666,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001844,ChaosNLI,100,0.74,0.6861904761904762,0.3651420952843749,0.3098264164053578,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001845,ChaosNLI,100,0.29,0.2949206349206348,0.1148103883025392,0.1043330694510106,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001846,ChaosNLI,100,0.3333333333333333,0.390517649846008,0.1323041247188983,0.159269554034445,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,1.0,1
simbenchpop_001847,ChaosNLI,100,0.6,0.5412698412698415,0.2745064726112742,0.2406236909945721,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001848,ChaosNLI,100,0.38,0.3314285714285714,0.1345859945953059,0.1126298662736647,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,1.0,1
simbenchpop_001849,ChaosNLI,100,0.1533333333333333,0.2119864960909735,0.0155875720426138,0.0280140740948364,0.6365141682948128,0.6696283821244927,0.9182958340544894,0.9660695461295055,1.0,1
simbenchpop_001850,ChaosNLI,100,0.4600000000000001,0.4550793650793652,0.1137780626543844,0.1082160727489009,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001851,ChaosNLI,100,0.27,0.2153968253968254,0.046396519392201,0.0269928203980347,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,0.0,0
simbenchpop_001852,ChaosNLI,100,0.6,0.5412698412698415,0.2816151989427326,0.2404318331929741,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001853,ChaosNLI,100,0.6466666666666667,0.589482350153992,0.2759450993721412,0.2393326770590735,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001854,ChaosNLI,100,0.55,0.4961904761904762,0.177744509635757,0.1366354750373151,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001855,ChaosNLI,100,0.0566666666666666,0.0005176498460079,0.0017399833520566,1.407615239458807e-07,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,1.0,1
simbenchpop_001856,ChaosNLI,100,0.2166666666666666,0.1580135039090264,0.0239996107990354,0.0125798541300789,0.6365141682948128,0.6696283821244927,0.9182958340544894,0.9660695461295055,0.0,0
simbenchpop_001857,ChaosNLI,100,0.38,0.4387301587301586,0.1416008651518736,0.166977643206693,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001858,ChaosNLI,100,0.3,0.3587301587301585,0.1005826784661488,0.1137570414338528,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001859,ChaosNLI,100,0.5800000000000001,0.5314285714285715,0.2298345130113698,0.1960508043969646,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,0.0,0
simbenchpop_001860,ChaosNLI,100,0.8,0.7461904761904763,0.3805674566746179,0.325105577892824,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001861,ChaosNLI,100,0.6566666666666667,0.599482350153992,0.2936659419274872,0.256403112384409,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001862,ChaosNLI,100,0.3,0.3049206349206348,0.1189197964747799,0.1200818273982798,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001863,ChaosNLI,100,0.48,0.4212698412698414,0.1350102853616274,0.1063969207422963,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001864,ChaosNLI,100,0.38,0.3750793650793652,0.0806743518924793,0.0731702873169092,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001865,ChaosNLI,100,0.45,0.4014285714285714,0.1950904434647473,0.1678065321155439,0.8979457248567798,0.9725118858338856,0.8173454221465101,0.8852184668468431,0.0,0
simbenchpop_001866,ChaosNLI,100,0.59,0.5312698412698413,0.2819512833833417,0.2342974722147746,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001867,ChaosNLI,100,0.5066666666666666,0.4494823501539919,0.1399567932689921,0.1120130538314252,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001868,ChaosNLI,100,0.7100000000000001,0.6561904761904762,0.2949420174915254,0.248459797703621,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001869,ChaosNLI,100,0.57,0.5112698412698414,0.2275208758261435,0.1879265498130666,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001870,ChaosNLI,100,0.76,0.7114285714285715,0.35329193794825,0.3088573195099858,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,0.0,0
simbenchpop_001871,ChaosNLI,100,0.2699999999999999,0.2749206349206348,0.0949017493242463,0.0829490410494016,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001872,ChaosNLI,100,0.2999999999999999,0.3060317460317459,0.1274334926993771,0.121700553289137,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,1.0,1
simbenchpop_001873,ChaosNLI,100,0.2933333333333333,0.3519864960909735,0.0791241777993428,0.103003501752441,0.6365141682948128,0.6696283821244927,0.9182958340544894,0.9660695461295055,1.0,1
simbenchpop_001874,ChaosNLI,100,0.2733333333333333,0.3305176498460079,0.0640057287195415,0.085510455013149,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,1.0,1
simbenchpop_001875,ChaosNLI,100,0.3600000000000001,0.3061904761904762,0.1097052140378081,0.0857960349915486,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001876,ChaosNLI,100,0.3466666666666667,0.2943627102582328,0.0613664761035046,0.0441785073451293,0.6365141682948128,0.6667565362007019,0.9182958340544894,0.9619263482570553,0.0,0
simbenchpop_001877,ChaosNLI,100,0.56,0.5061904761904763,0.1823800857705051,0.1431236726310937,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001878,ChaosNLI,100,0.8200000000000001,0.7714285714285715,0.3916264683589459,0.3423093201622154,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,0.0,0
simbenchpop_001879,ChaosNLI,100,0.2799999999999999,0.2849206349206347,0.0976163414809067,0.0894439917808294,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001880,ChaosNLI,100,0.2799999999999999,0.3087301587301586,0.08530783263986,0.0928152784179845,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001881,ChaosNLI,100,0.6100000000000001,0.5561904761904762,0.3373398405621516,0.2847362391223018,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001882,ChaosNLI,100,0.2799999999999999,0.2849206349206348,0.0859344807431672,0.088697414219645,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001883,ChaosNLI,100,0.22,0.2249206349206347,0.0642111500506327,0.0506852968181841,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001884,ChaosNLI,100,0.37,0.3214285714285714,0.1702481184641346,0.1499911664458629,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,1.0,1
simbenchpop_001885,ChaosNLI,100,0.5499999999999999,0.4953968253968255,0.2128063714983414,0.1740786616706711,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,0.0,0
simbenchpop_001886,ChaosNLI,100,0.2833333333333333,0.3405176498460079,0.071115937951715,0.0934881931908581,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,1.0,1
simbenchpop_001887,ChaosNLI,100,0.1099999999999999,0.1149206349206347,0.0102194658478431,0.0092474318673131,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001888,ChaosNLI,100,0.4666666666666667,0.409482350153992,0.1157734692138,0.0901965289903936,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001889,ChaosNLI,100,0.1233333333333333,0.180517649846008,0.0096740874463352,0.0196155716443096,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,1.0,1
simbenchpop_001890,ChaosNLI,100,0.32,0.2949206349206347,0.1384765069148991,0.1192472258403159,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001891,ChaosNLI,100,0.2699999999999999,0.2749206349206347,0.0878698521629447,0.0793903004904432,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001892,ChaosNLI,100,0.7300000000000001,0.6761904761904762,0.3059451259370912,0.2546043218185278,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001893,ChaosNLI,100,0.59,0.5312698412698414,0.251115301580365,0.2220443602347091,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001894,ChaosNLI,100,0.8300000000000001,0.7814285714285715,0.4071690900579419,0.3561121714245381,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,0.0,0
simbenchpop_001895,ChaosNLI,100,0.7000000000000002,0.6461904761904762,0.2961774979476751,0.2508444287159631,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001896,ChaosNLI,100,0.79,0.7414285714285714,0.3931551050938364,0.3416295314869556,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,0.0,0
simbenchpop_001897,ChaosNLI,100,0.2899999999999999,0.2949206349206347,0.1130828541297154,0.1034632139740844,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,1.0,1
simbenchpop_001898,ChaosNLI,100,0.6666666666666667,0.609482350153992,0.3182570841474064,0.2803385907542628,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001899,ChaosNLI,100,0.2833333333333333,0.3405176498460079,0.071115937951715,0.0934881931908581,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,1.0,1
simbenchpop_001900,ChaosNLI,100,0.3033333333333333,0.360517649846008,0.0882831771287127,0.1124387709760625,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,1.0,1
simbenchpop_001901,ChaosNLI,100,0.75,0.6961904761904762,0.3274419758166987,0.2746270280512084,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001902,ChaosNLI,100,0.4966666666666666,0.4394823501539919,0.1335481502705193,0.1061995265504953,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001903,ChaosNLI,100,0.6666666666666667,0.609482350153992,0.3182570841474064,0.2803385907542628,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001904,ChaosNLI,100,0.7700000000000001,0.7161904761904763,0.3370475780979302,0.2853882006534994,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001905,ChaosNLI,100,0.5800000000000001,0.5253968253968255,0.2837333525358242,0.2378697134816183,0.8979457248567798,0.9762837525609608,0.8173454221465101,0.8886517678994356,0.0,0
simbenchpop_001906,ChaosNLI,100,0.6566666666666667,0.599482350153992,0.2936659419274872,0.256403112384409,0.6365141682948128,0.6689790748616644,0.9182958340544894,0.9651327937614099,0.0,0
simbenchpop_001907,ChaosNLI,100,0.6200000000000001,0.5661904761904761,0.2178747088742243,0.1744100223943242,0.8979457248567798,0.9823446493245384,0.8173454221465101,0.8941686338821795,0.0,0
simbenchpop_001908,ChaosNLI,100,0.3133333333333333,0.3687185222347644,0.0990245319843526,0.1232813142559304,0.6365141682948128,0.6681714134028913,0.9182958340544894,0.9639675845801208,1.0,1
