fold,model,n_train,n_test,n_train_games,n_test_games,status,pred_true_cosine_mean,retrieved_true_cosine_mean,oracle_true_cosine_mean,retrieval_cosine_regret_mean,oracle_hit_at_1,oracle_hit_at_5,embedding_mse_mean,fit_eval_seconds
1,mean,533,267,207,104,ok,0.921970009803772,0.887333869934082,0.9410851001739502,0.05375121533870697,0.003745318352059925,0.033707865168539325,9.76429000729695e-05,0.0512
1,ridge,533,267,207,104,ok,0.9250290393829346,0.8901805877685547,0.9410851001739502,0.05090443417429924,0.0149812734082397,0.07865168539325842,9.40244717639871e-05,0.1178
2,mean,533,267,207,104,ok,0.9238592386245728,0.8912599086761475,0.942490816116333,0.05123097822070122,0.003745318352059925,0.011235955056179775,9.53672788455151e-05,0.0565
2,ridge,533,267,207,104,ok,0.926733672618866,0.8934645056724548,0.942490816116333,0.049026329070329666,0.018726591760299626,0.0599250936329588,9.201949433190748e-05,0.0904
3,mean,534,266,208,103,ok,0.9250057339668274,0.8929891586303711,0.9432598948478699,0.05027080327272415,0.0037593984962406013,0.02631578947368421,9.398882684763521e-05,0.0352
3,ridge,534,266,208,103,ok,0.9273543953895569,0.8946611285209656,0.9432598948478699,0.04859878495335579,0.018796992481203006,0.07142857142857142,9.125613723881543e-05,0.076
