bootstrap_iter,metric_family,metric,distance_kind,n_treatments,mean_value,median_value,score
8,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.1906746031746031,0.1906746031746031,0.1906746031746031
8,distribution_distance,trade_ratio,wasserstein_1d,2,0.05971418168838809,0.05971418168838809,0.05971418168838809
8,distribution_distance,acceptance_rate,wasserstein_1d,2,0.03472222222222224,0.03472222222222224,0.03472222222222224
8,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.14959065258218773,0.14959065258218773,0.14959065258218773
8,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.12127932096119838,0.12127932096119838,0.12127932096119838
8,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3679594754426182,0.3679594754426182,0.3679594754426182
8,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.05213079609773083,0.05213079609773083,0.05213079609773083
9,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09404215898245792,0.09404215898245792,0.09404215898245792
9,distribution_distance,final_total_surplus,wasserstein_1d,2,1.602083333333332,1.602083333333332,1.602083333333332
9,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5340277777777773,0.5340277777777773,0.5340277777777773
9,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.27870370370370373,0.27870370370370373,0.27870370370370373
9,distribution_distance,trade_ratio,wasserstein_1d,2,0.10561186315154569,0.10561186315154569,0.10561186315154569
9,distribution_distance,acceptance_rate,wasserstein_1d,2,0.05059523809523811,0.05059523809523811,0.05059523809523811
9,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.3615274267028903,0.3615274267028903,0.3615274267028903
9,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.12190673432052745,0.12190673432052745,0.12190673432052745
9,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.40105877387794703,0.40105877387794703,0.40105877387794703
9,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.09649994021478057,0.09649994021478057,0.09649994021478057
10,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.0929560487421625,0.0929560487421625,0.0929560487421625
10,distribution_distance,final_total_surplus,wasserstein_1d,2,1.7181547619047612,1.7181547619047612,1.7181547619047612
10,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5727182539682537,0.5727182539682537,0.5727182539682537
10,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.32724867724867723,0.32724867724867723,0.32724867724867723
10,distribution_distance,trade_ratio,wasserstein_1d,2,0.06686726247738158,0.06686726247738158,0.06686726247738158
10,distribution_distance,acceptance_rate,wasserstein_1d,2,0.012896825396825407,0.012896825396825407,0.012896825396825407
10,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.32872209951739995,0.32872209951739995,0.32872209951739995
10,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.06151977461325486,0.06151977461325486,0.06151977461325486
10,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.34746465899691714,0.34746465899691714,0.34746465899691714
10,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.109004103789661,0.109004103789661,0.109004103789661
11,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.08144601813246514,0.08144601813246514,0.08144601813246514
11,distribution_distance,final_total_surplus,wasserstein_1d,2,3.327976190476189,3.327976190476189,3.327976190476189
11,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,1.1093253968253967,1.1093253968253967,1.1093253968253967
11,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.37923280423280425,0.37923280423280425,0.37923280423280425
11,distribution_distance,trade_ratio,wasserstein_1d,2,0.04609824148514624,0.04609824148514624,0.04609824148514624
11,distribution_distance,acceptance_rate,wasserstein_1d,2,0.09060846560846561,0.09060846560846561,0.09060846560846561
11,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.32459783055277874,0.32459783055277874,0.32459783055277874
11,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.04830693415058739,0.04830693415058739,0.04830693415058739
11,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.5802938980743473,0.5802938980743473,0.5802938980743473
11,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.0788019931014699,0.0788019931014699,0.0788019931014699
12,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09008946696354028,0.09008946696354028,0.09008946696354028
12,distribution_distance,final_total_surplus,wasserstein_1d,2,3.2660714285714283,3.2660714285714283,3.2660714285714283
12,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,1.088690476190476,1.088690476190476,1.088690476190476
12,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.12748015873015875,0.12748015873015875,0.12748015873015875
12,distribution_distance,trade_ratio,wasserstein_1d,2,0.04647058739320643,0.04647058739320643,0.04647058739320643
12,distribution_distance,acceptance_rate,wasserstein_1d,2,0.05555555555555561,0.05555555555555561,0.05555555555555561
12,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.20079466881332847,0.20079466881332847,0.20079466881332847
12,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07318995725466913,0.07318995725466913,0.07318995725466913
12,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.2206996121898358,0.2206996121898358,0.2206996121898358
12,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.05072719060486306,0.05072719060486306,0.05072719060486306
13,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.11493521947435739,0.11493521947435739,0.11493521947435739
13,distribution_distance,final_total_surplus,wasserstein_1d,2,1.4547619047619067,1.4547619047619067,1.4547619047619067
13,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.4849206349206354,0.4849206349206354,0.4849206349206354
13,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.20568783068783075,0.20568783068783075,0.20568783068783075
13,distribution_distance,trade_ratio,wasserstein_1d,2,0.07905492233369218,0.07905492233369218,0.07905492233369218
13,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04034391534391532,0.04034391534391532,0.04034391534391532
13,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.21074846818231624,0.21074846818231624,0.21074846818231624
13,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.08967156019561381,0.08967156019561381,0.08967156019561381
13,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.39741138964949263,0.39741138964949263,0.39741138964949263
13,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.10467408544224051,0.10467408544224051,0.10467408544224051
14,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09763565035774399,0.09763565035774399,0.09763565035774399
14,distribution_distance,final_total_surplus,wasserstein_1d,2,1.8800595238095237,1.8800595238095237,1.8800595238095237
14,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6266865079365078,0.6266865079365078,0.6266865079365078
14,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2603835978835979,0.2603835978835979,0.2603835978835979
14,distribution_distance,trade_ratio,wasserstein_1d,2,0.038785316315078214,0.038785316315078214,0.038785316315078214
14,distribution_distance,acceptance_rate,wasserstein_1d,2,0.042658730158730146,0.042658730158730146,0.042658730158730146
14,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.302158427321078,0.302158427321078,0.302158427321078
14,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07693132750964071,0.07693132750964071,0.07693132750964071
14,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3085882370756231,0.3085882370756231,0.3085882370756231
14,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.06237246168963513,0.06237246168963513,0.06237246168963513
15,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.10286335459280183,0.10286335459280183,0.10286335459280183
15,distribution_distance,final_total_surplus,wasserstein_1d,2,2.5970238095238107,2.5970238095238107,2.5970238095238107
15,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.8656746031746037,0.8656746031746037,0.8656746031746037
15,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.3712632275132277,0.3712632275132277,0.3712632275132277
15,distribution_distance,trade_ratio,wasserstein_1d,2,0.08378755191751222,0.08378755191751222,0.08378755191751222
15,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04993386243386247,0.04993386243386247,0.04993386243386247
15,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.2578094802514308,0.2578094802514308,0.2578094802514308
15,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.1098547235215192,0.1098547235215192,0.1098547235215192
15,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.5331617804217725,0.5331617804217725,0.5331617804217725
15,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.07853998406311803,0.07853998406311803,0.07853998406311803
16,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.03910275885941493,0.03910275885941493,0.03910275885941493
16,distribution_distance,final_total_surplus,wasserstein_1d,2,1.1449404761904756,1.1449404761904756,1.1449404761904756
16,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.38164682539682515,0.38164682539682515,0.38164682539682515
16,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.1537367724867725,0.1537367724867725,0.1537367724867725
16,distribution_distance,trade_ratio,wasserstein_1d,2,0.049401135313833694,0.049401135313833694,0.049401135313833694
16,distribution_distance,acceptance_rate,wasserstein_1d,2,0.06514550264550265,0.06514550264550265,0.06514550264550265
16,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.23653580756097367,0.23653580756097367,0.23653580756097367
16,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.041888607349202106,0.041888607349202106,0.041888607349202106
16,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.29994828180668887,0.29994828180668887,0.29994828180668887
16,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.0701871878336269,0.0701871878336269,0.0701871878336269
17,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.0916043266480214,0.0916043266480214,0.0916043266480214
17,distribution_distance,final_total_surplus,wasserstein_1d,2,1.5294642857142868,1.5294642857142868,1.5294642857142868
17,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.5098214285714289,0.5098214285714289,0.5098214285714289
17,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.15218253968253964,0.15218253968253964,0.15218253968253964
17,distribution_distance,trade_ratio,wasserstein_1d,2,0.03990661289768435,0.03990661289768435,0.03990661289768435
17,distribution_distance,acceptance_rate,wasserstein_1d,2,0.020171957671957647,0.020171957671957647,0.020171957671957647
17,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.1908520061694451,0.1908520061694451,0.1908520061694451
17,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07674194412891638,0.07674194412891638,0.07674194412891638
17,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.21829127788932573,0.21829127788932573,0.21829127788932573
17,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.039762859306961634,0.039762859306961634,0.039762859306961634
18,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.1036123955757132,0.1036123955757132,0.1036123955757132
18,distribution_distance,final_total_surplus,wasserstein_1d,2,1.8294642857142847,1.8294642857142847,1.8294642857142847
18,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6098214285714282,0.6098214285714282,0.6098214285714282
18,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.28462301587301564,0.28462301587301564,0.28462301587301564
18,distribution_distance,trade_ratio,wasserstein_1d,2,0.047294026336685085,0.047294026336685085,0.047294026336685085
18,distribution_distance,acceptance_rate,wasserstein_1d,2,0.09623015873015875,0.09623015873015875,0.09623015873015875
18,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.2845473745053577,0.2845473745053577,0.2845473745053577
18,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07379588036426131,0.07379588036426131,0.07379588036426131
18,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.5360484299415597,0.5360484299415597,0.5360484299415597
18,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.0968867747221073,0.0968867747221073,0.0968867747221073
19,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.09358714930751265,0.09358714930751265,0.09358714930751265
19,distribution_distance,final_total_surplus,wasserstein_1d,2,2.440773809523809,2.440773809523809,2.440773809523809
19,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.8135912698412698,0.8135912698412698,0.8135912698412698
19,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.20912698412698408,0.20912698412698408,0.20912698412698408
19,distribution_distance,trade_ratio,wasserstein_1d,2,0.03107149776296604,0.03107149776296604,0.03107149776296604
19,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04034391534391532,0.04034391534391532,0.04034391534391532
19,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.28022915189259484,0.28022915189259484,0.28022915189259484
19,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.049294697248551914,0.049294697248551914,0.049294697248551914
19,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.2588794486215539,0.2588794486215539,0.2588794486215539
19,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.0379794464516269,0.0379794464516269,0.0379794464516269
20,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.03473765219534379,0.03473765219534379,0.03473765219534379
20,distribution_distance,final_total_surplus,wasserstein_1d,2,1.3758928571428577,1.3758928571428577,1.3758928571428577
20,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.45863095238095253,0.45863095238095253,0.45863095238095253
20,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.17172619047619042,0.17172619047619042,0.17172619047619042
20,distribution_distance,trade_ratio,wasserstein_1d,2,0.05913272225276189,0.05913272225276189,0.05913272225276189
20,distribution_distance,acceptance_rate,wasserstein_1d,2,0.04563492063492064,0.04563492063492064,0.04563492063492064
20,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.16928553452122833,0.16928553452122833,0.16928553452122833
20,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.07099689417743978,0.07099689417743978,0.07099689417743978
20,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.26888871473354237,0.26888871473354237,0.26888871473354237
20,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.06424626329348114,0.06424626329348114,0.06424626329348114
21,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.06074173939325992,0.06074173939325992,0.06074173939325992
21,distribution_distance,final_total_surplus,wasserstein_1d,2,1.8297619047619045,1.8297619047619045,1.8297619047619045
21,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6099206349206348,0.6099206349206348,0.6099206349206348
21,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.34639550264550256,0.34639550264550256,0.34639550264550256
21,distribution_distance,trade_ratio,wasserstein_1d,2,0.04222503044427646,0.04222503044427646,0.04222503044427646
21,distribution_distance,acceptance_rate,wasserstein_1d,2,0.0241402116402116,0.0241402116402116,0.0241402116402116
21,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.2571102789054916,0.2571102789054916,0.2571102789054916
21,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.06778384792062604,0.06778384792062604,0.06778384792062604
21,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.5454428870463142,0.5454428870463142,0.5454428870463142
21,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.03591874965046267,0.03591874965046267,0.03591874965046267
22,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.0695480456350051,0.0695480456350051,0.0695480456350051
22,distribution_distance,final_total_surplus,wasserstein_1d,2,0.8684523809523809,0.8684523809523809,0.8684523809523809
22,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.28948412698412695,0.28948412698412695,0.28948412698412695
22,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.15710978835978834,0.15710978835978834,0.15710978835978834
22,distribution_distance,trade_ratio,wasserstein_1d,2,0.060702141406506475,0.060702141406506475,0.060702141406506475
22,distribution_distance,acceptance_rate,wasserstein_1d,2,0.03968253968253968,0.03968253968253968,0.03968253968253968
22,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.19206240188383047,0.19206240188383047,0.19206240188383047
22,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.0782492337594378,0.0782492337594378,0.0782492337594378
22,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.16004093320418428,0.16004093320418428,0.16004093320418428
22,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.07320471511836488,0.07320471511836488,0.07320471511836488
23,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.16738086317292428,0.16738086317292428,0.16738086317292428
23,distribution_distance,final_total_surplus,wasserstein_1d,2,3.1892857142857136,3.1892857142857136,3.1892857142857136
23,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,1.0630952380952379,1.0630952380952379,1.0630952380952379
23,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.3121031746031746,0.3121031746031746,0.3121031746031746
23,distribution_distance,trade_ratio,wasserstein_1d,2,0.04985181081411243,0.04985181081411243,0.04985181081411243
23,distribution_distance,acceptance_rate,wasserstein_1d,2,0.07275132275132279,0.07275132275132279,0.07275132275132279
23,distribution_distance,accepted_proposer_net_surplus,wasserstein_1d,2,0.40019690957190956,0.40019690957190956,0.40019690957190956
23,distribution_distance,accepted_trade_ratio,wasserstein_1d,2,0.058716797605686516,0.058716797605686516,0.058716797605686516
23,distribution_distance,declined_proposer_net_surplus,wasserstein_1d,2,0.3241185771507554,0.3241185771507554,0.3241185771507554
23,distribution_distance,declined_trade_ratio,wasserstein_1d,2,0.08696255287485839,0.08696255287485839,0.08696255287485839
24,distribution_distance,final_surplus_ratio,wasserstein_1d,2,0.0718113743247043,0.0718113743247043,0.0718113743247043
24,distribution_distance,final_total_surplus,wasserstein_1d,2,1.8163690476190468,1.8163690476190468,1.8163690476190468
24,distribution_distance,mean_player_final_surplus,wasserstein_1d,2,0.6054563492063489,0.6054563492063489,0.6054563492063489
24,distribution_distance,proposer_net_surplus,wasserstein_1d,2,0.2526785714285715,0.2526785714285715,0.2526785714285715
