target,style_source,eval_granularity,group_col,model,k_clusters,baseline_r2,baseline_rmse,baseline_mae,augmented_r2,augmented_rmse,augmented_mae,delta_r2,baseline_r2_oos_train_mean,augmented_r2_oos_train_mean,delta_r2_oos_train_mean,delta_rmse,delta_mae,missing_style_games_learn,missing_style_games_val,n_train_eval_rows,n_val_eval_rows,style_map_val_rmse,style_map_val_mae
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,8,-0.10552900251260744,0.0889894627717357,0.07315489659967898,-0.35666649947424234,0.09858028406239672,0.08015129452720379,-0.2511374969616349,0.020911775308675273,-0.20150280223270944,-0.22241457754138472,0.009590821290661022,0.006996397927524808,0,0,96,20,0.22527408382199593,0.14386541277312812
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,16,-0.10552900251260744,0.0889894627717357,0.07315489659967898,-0.5383925101514906,0.10497529244107183,0.08835102434984986,-0.43286350763888315,0.020911775308675273,-0.36244457469624525,-0.3833563500049205,0.015985829669336135,0.015196127750170874,0,0,96,20,0.16710788294055495,0.08247659210726717
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,linear,12,-0.10552900251260744,0.0889894627717357,0.07315489659967898,-0.5646865060706991,0.10586860324973872,0.08892897523948054,-0.4591575035580917,0.020911775308675273,-0.38573129239073234,-0.4066430676994076,0.016879140478003027,0.015774078639801556,0,0,96,20,0.18365614224677104,0.10378392656782182
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,6,-0.09786225706672469,0.08868035892706212,0.0737760143002546,-0.13869784648779326,0.09031455874647769,0.07552694569218876,-0.040835589421068574,0.027701665190088764,-0.008463505203115673,-0.03616517039320444,0.001634199819415566,0.001750931391934163,0,0,96,20,0.259156049682257,0.17002981424466226
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,8,-0.09786225706672469,0.08868035892706212,0.0737760143002546,-0.18538317381582048,0.09214735927686747,0.07374507923356938,-0.08752091674909579,0.027701665190088764,-0.04980937143443631,-0.07751103662452508,0.003467000349805349,-3.093506668522261e-05,0,0,96,20,0.22527408382199593,0.14386541277312812
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,10,-0.09786225706672469,0.08868035892706212,0.0737760143002546,-0.2616699273692398,0.09506625602688103,0.0804571779573977,-0.16380767030251508,0.027701665190088764,-0.1173711105967068,-0.14507277578679556,0.006385897099818905,0.006681163657143094,0,0,96,20,0.1995881116815652,0.12084693704297393
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,4,-0.09786225706672469,0.08868035892706212,0.0737760143002546,-0.279350245562795,0.09573004061629042,0.07865673060994313,-0.18148798849607028,0.027701665190088764,-0.13302930799610824,-0.160730973186197,0.0070496816892283015,0.004880716309688532,0,0,96,20,0.2723943455759961,0.19550202122781907
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,16,-0.09786225706672469,0.08868035892706212,0.0737760143002546,-0.39171211474212053,0.09984543619837946,0.08492942556424643,-0.29384985767539584,0.027701665190088764,-0.23254020528397046,-0.2602418704740592,0.011165077271317339,0.01115341126399183,0,0,96,20,0.16710788294055495,0.08247659210726717
itt_efficiency,synthetic,config_treatment,CONFIG_treatmentName,ridge,12,-0.09786225706672469,0.08868035892706212,0.0737760143002546,-0.5517736176765569,0.10543084729824292,0.08878720056719067,-0.45391136060983217,0.027701665190088764,-0.3742952676960172,-0.40199693288610594,0.016750488371180802,0.015011186266936066,0,0,96,20,0.18365614224677104,0.10378392656782182
itt_efficiency,synthetic,game,,linear,6,-0.013252688573206939,0.15830149869587634,0.12086334461356592,-0.06282228785336885,0.16212741964613822,0.1195080604340125,-0.04956959928016191,-0.010439884461125315,-0.05987187781705727,-0.04943199335593196,0.0038259209502618796,-0.001355284179553412,0,0,100,124,0.259156049682257,0.17002981424466226
itt_efficiency,synthetic,game,,linear,4,-0.013252688573206939,0.15830149869587634,0.12086334461356592,-0.07102761665035051,0.16275205419774183,0.1217988614216141,-0.05777492807714357,-0.010439884461125315,-0.06805442850267407,-0.057614544041548754,0.0044505555018654885,0.0009355168080481813,0,0,100,124,0.2723943455759961,0.19550202122781907
itt_efficiency,synthetic,game,,linear,8,-0.013252688573206939,0.15830149869587634,0.12086334461356592,-0.11868114640563876,0.1663333381621159,0.12341176857345061,-0.10542845783243182,-0.010439884461125315,-0.11557567137043412,-0.1051357869093088,0.00803183946623956,0.0025484239598846936,0,0,100,124,0.22527408382199593,0.14386541277312812
itt_efficiency,synthetic,game,,linear,16,-0.013252688573206939,0.15830149869587634,0.12086334461356592,-0.1315302599362853,0.16728585886091304,0.12587599986381504,-0.11827757136307837,-0.010439884461125315,-0.12838911557616006,-0.11794923111503475,0.008984360165036703,0.005012655250249118,0,0,100,124,0.16710788294055495,0.08247659210726717
itt_efficiency,synthetic,game,,linear,10,-0.013252688573206939,0.15830149869587634,0.12086334461356592,-0.16533689590046685,0.16976645992716077,0.12520214999363175,-0.1520842073272599,-0.010439884461125315,-0.1621019038301621,-0.15166201936903678,0.011464961231284432,0.004338805380065827,0,0,100,124,0.1995881116815652,0.12084693704297393
itt_efficiency,synthetic,game,,linear,12,-0.013252688573206939,0.15830149869587634,0.12086334461356592,-0.17024821928738487,0.17012382497023276,0.12640612958679737,-0.15699553071417793,-0.010439884461125315,-0.16699959331235514,-0.15655970885122983,0.01182232627435642,0.005542784973231449,0,0,100,124,0.18365614224677104,0.10378392656782182
itt_efficiency,synthetic,game,,ridge,4,-0.01639959619949516,0.1585471304166529,0.12118561029624751,-0.05284368694858865,0.1613645357340473,0.12152818468157649,-0.036444090749093494,-0.013578056226348112,-0.04992097765264969,-0.03634292142630158,0.0028174053173944114,0.00034257438532897533,0,0,100,124,0.2723943455759961,0.19550202122781907
itt_efficiency,synthetic,game,,ridge,6,-0.01639959619949516,0.1585471304166529,0.12118561029624751,-0.05612555207456826,0.16161583827747475,0.11927221245463528,-0.039725955875073105,-0.013578056226348112,-0.053193732273593364,-0.03961567604724525,0.003068707860821862,-0.0019133978416122355,0,0,100,124,0.259156049682257,0.17002981424466226
itt_efficiency,synthetic,game,,ridge,8,-0.01639959619949516,0.1585471304166529,0.12118561029624751,-0.06478958854737815,0.16227740047000136,0.12081484579679712,-0.04838999234788299,-0.013578056226348112,-0.0618337172558987,-0.04825566102955059,0.0037302700533484723,-0.00037076449945039336,0,0,100,124,0.22527408382199593,0.14386541277312812
itt_efficiency,synthetic,game,,ridge,16,-0.01639959619949516,0.1585471304166529,0.12118561029624751,-0.09131324873121649,0.16428611435534035,0.12260424224237855,-0.07491365253172133,-0.013578056226348112,-0.08828374737561395,-0.07470569114926584,0.005738983938687464,0.0014186319461310382,0,0,100,124,0.16710788294055495,0.08247659210726717
itt_efficiency,synthetic,game,,ridge,10,-0.01639959619949516,0.1585471304166529,0.12118561029624751,-0.13325095788364827,0.1674130048577017,0.12327841513343789,-0.11685136168415311,-0.013578056226348112,-0.13010503684114494,-0.11652698061479683,0.008865874441048804,0.0020928048371903762,0,0,100,124,0.1995881116815652,0.12084693704297393
itt_efficiency,synthetic,game,,ridge,12,-0.01639959619949516,0.1585471304166529,0.12118561029624751,-0.18125577866653697,0.17092205950292313,0.1265266647993716,-0.1648561824670418,-0.013578056226348112,-0.1779765955475343,-0.1643985393211862,0.012374929086270248,0.005341054503124096,0,0,100,124,0.18365614224677104,0.10378392656782182
