fold,model,n_train,n_test,n_train_games,n_test_games,status,pred_true_cosine_mean,retrieved_true_cosine_mean,oracle_true_cosine_mean,retrieval_cosine_regret_mean,oracle_hit_at_1,oracle_hit_at_5,embedding_mse_mean,fit_eval_seconds
1,elastic_net,80,40,42,20,ok,0.8632633090019226,0.8382681012153625,0.8856447339057922,0.047376733273267746,0.075,0.175,0.00016903816140256822,1.7196
1,mlp,80,40,42,20,ok,0.27341318130493164,0.810249924659729,0.8856447339057922,0.07539484649896622,0.0,0.075,0.004457488656044006,8.8251
2,elastic_net,80,40,41,21,ok,0.8642824292182922,0.8315421938896179,0.8784753084182739,0.04693303257226944,0.025,0.225,0.00016695589874871075,1.476
2,mlp,80,40,41,21,ok,0.2707497179508209,0.8116719126701355,0.8784753084182739,0.06680328398942947,0.025,0.05,0.004163260571658611,5.3017
3,elastic_net,80,40,41,21,ok,0.8731962442398071,0.8305619955062866,0.8906756639480591,0.06011364609003067,0.025,0.35,0.0001563919649925083,1.0585
3,mlp,80,40,41,21,ok,0.26668581366539,0.8178434371948242,0.8906756639480591,0.07283216714859009,0.0,0.05,0.004527054727077484,3.7415
