model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
elastic_net,3,1.418033333333333,0.8669139941533407,0.004461662703188451,0.8334574302037557,0.003425114489970342,0.8849319020907084,0.0050062138495231825,0.051474470645189285,0.006111504553058347,0.041666666666666664,0.02357022603955158,0.25,0.07359800721939871,0.00016412867504792908,5.536332498513755e-06
mlp,3,5.9561,0.27028290430704754,0.0027662013752795503,0.8132550915082296,0.0032959773037450485,0.8849319020907084,0.0050062138495231825,0.07167676587899525,0.0036013840542357535,0.008333333333333333,0.011785113019775794,0.05833333333333333,0.01178511301977579,0.004382601318260034,0.00015767610662263922
