model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
elastic_net,5,113.32991999999999,0.8686406016349792,0.0045800418494287756,0.8214521765708923,0.006804768552782146,0.9053267717361451,0.0023255952357462274,0.08387460410594941,0.0053790066961508605,0.008022854630519037,0.0041440845674410726,0.033700020549287224,0.00938441904385819,0.00015988683444447815,5.021010286207545e-06
mlp,5,1986.92442,0.8548225641250611,0.007647732173933619,0.8110828638076782,0.009638949993146606,0.9053267717361451,0.0023255952357462274,0.09424391984939576,0.007929833738995,0.004810005113427287,0.0019925239461390325,0.022458589363115462,0.005246714854724867,0.00017788648547139018,8.734052259173004e-06
