metric,num_treatments,mean_sd_ratio,median_sd_ratio,mean_abs_log_sd_ratio,mean_iqr_ratio,median_iqr_ratio,mean_abs_log_iqr_ratio
final_round_normalized_efficiency,40,0.5260510686730672,0.42624455378125803,0.9968180527059841,0.751825092725446,0.4507329947823663,0.8880374365179053
final_total_contribution_rate,40,1.1454922212062895,0.8664310744146351,0.5724972102650447,1.1565075886500225,0.624107142857143,0.8418756405886905
first_round_normalized_efficiency,40,0.6936737643384788,0.5931373170039103,0.5594198632353661,0.6294422274647639,0.5166852057842046,0.7131577779725289
first_round_total_contribution_rate,40,0.7316708417529052,0.5924952850516987,0.5468481338732688,0.8643392681102208,0.5894736842105263,0.6986313989132877
mean_round_normalized_efficiency,40,0.5872246661911481,0.5161249938679942,0.839065011303887,0.8300266834943816,0.5394293936526653,0.9166974091135873
mean_total_contribution_rate,40,0.9066400490054832,0.8032120882278587,0.5675054529724106,1.1074661786382063,0.6031294277089876,0.8043893141958639
