treatment_name,metric_scope,metric,generated_mean,human_mean,abs_error
CHIP3__GAME_1,game,final_surplus_ratio,0.38329215784584947,0.611695835541549,0.22840367769569958
CHIP3__GAME_1,turn,proposer_net_surplus,0.2807017543859649,1.4652777777777777,1.1845760233918128
CHIP3__GAME_1,turn,trade_ratio,1.3508771929824561,0.9175411522633744,0.4333360407190817
CHIP3__GAME_1,turn,acceptance_rate,0.5964912280701754,0.5555555555555556,0.040935672514619825
CHIP3__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.27683030813767123,0.5673695802086812,0.29053927207101
CHIP3__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.265079365079365,1.5671296296296295,1.3020502645502645
CHIP3__GAME_2_ALT_PROFILE,turn,trade_ratio,1.424426807760141,0.9641689714606381,0.4602578362995029
CHIP3__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.6243386243386243,0.4583333333333333,0.166005291005291
