metric,n_requests,mean_diff,iid_low,iid_high,record_low,record_high,persona_low,persona_high,paired_sign_p
final_surplus,1536,0.362549283854167,0.3145049007161462,0.4108039404296877,0.1709728358289934,0.5643571126302087,0.30087707356770865,0.4231509423828128,2.9999023810509127e-29
final_welfare,1536,0.6117031032986129,0.5186895024956616,0.7071360004340296,0.23863839952257104,1.01271732747396,0.48081574001736294,0.7457418370225711,6.014796291714764e-19
proposer_mean_net_surplus,1536,-0.08655157696759246,-0.1067212999131943,-0.06667632559317116,-0.1731687626591433,-0.006590921585648022,-0.10903687427662023,-0.06457990813078689,0.0001744178225862149
proposer_acceptance_rate,1536,0.0656315104166667,0.05959884982638894,0.07178616898148152,0.03891527416087966,0.09250365306712968,0.06009326171875004,0.0711046549479167,4.194568701546367e-85
proposer_mean_trade_ratio,1536,0.005297925919061243,-0.0017771826815599666,0.01240000581694,-0.019577350615996882,0.030516187744420848,-0.00045797354437785706,0.01163001163391063,3.4376535209830536e-07
response_acceptance_rate,1536,-0.013343098958333313,-0.017073314525462947,-0.009653817635995352,-0.028525173611111097,0.0010291160300926016,-0.017578233506944426,-0.00908200412326387,3.0411233861140598e-05
response_mean_net_surplus_if_accepted,1536,0.051280985571955866,0.03381360544321206,0.06808694448709628,-0.014858399224646601,0.11683254027547885,0.033781719640492355,0.06853290675772758,0.01290802802614332
received_trade_rate,1536,-0.005804036458333318,-0.009271312572337946,-0.0023682183159722085,-0.01875688114872684,0.007147840711805571,-0.00994476996527776,-0.0016448567708333204,5.130734883893394e-11
