metric,num_treatments,mean_sd_ratio,median_sd_ratio,mean_abs_log_sd_ratio,mean_iqr_ratio,median_iqr_ratio,mean_abs_log_iqr_ratio
final_round_normalized_efficiency,40,0.5240789183229728,0.45157430516168817,0.8851540418392609,0.7278106606241213,0.6409747392064655,0.6630047274316951
final_total_contribution_rate,40,1.1095173141669257,0.9745876249325738,0.49678482587698064,1.281263316670695,0.8776098292491733,0.6313950939969497
first_round_normalized_efficiency,40,0.819056865343043,0.7575763179720401,0.3718882500868964,0.8973155405402752,0.8270712909441231,0.41026033546460977
first_round_total_contribution_rate,40,0.9157542429922183,0.838769885687626,0.3126178633720997,1.0873907044845925,0.9999999999999997,0.3668404533650427
mean_round_normalized_efficiency,40,0.6200527392092459,0.5198168601489792,0.6360167959879508,0.7553089385740164,0.5571115099347744,0.6799453274733251
mean_total_contribution_rate,40,0.9543068951834253,0.9142724196214891,0.3459639820926373,1.0469347710295183,0.8301042945529464,0.6136051926977644
