treatment_name,metric_scope,metric,generated_mean,human_mean,abs_error
CHIP3__GAME_1,game,final_surplus_ratio,0.2709637705137268,0.611695835541549,0.3407320650278223
CHIP3__GAME_1,turn,proposer_net_surplus,0.3282828282828283,1.4652777777777777,1.1369949494949494
CHIP3__GAME_1,turn,trade_ratio,1.2525252525252526,0.9175411522633744,0.3349841002618782
CHIP3__GAME_1,turn,acceptance_rate,0.6262626262626263,0.5555555555555556,0.07070707070707072
CHIP3__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.33378934026965457,0.5673695802086812,0.23358023993902666
CHIP3__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.3822222222222222,1.5671296296296295,1.1849074074074073
CHIP3__GAME_2_ALT_PROFILE,turn,trade_ratio,1.2861111111111112,0.9641689714606381,0.32194213965047314
CHIP3__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.7222222222222222,0.4583333333333333,0.2638888888888889
