metric,n,mean_diff,request_se,bootstrap_ci_low,bootstrap_ci_high,paired_sign_p,game_id_cluster_ci_low,game_id_cluster_ci_high,persona_pid_cluster_ci_low,persona_pid_cluster_ci_high
mean_contribution_rate,1279,0.0773826824647136,0.004064382016096581,0.06937090693901474,0.08526530196139888,8.146020940286551e-106,0.056166556247033546,0.0994998485797979,0.048472753616654485,0.10185808215474584
full_contribution_rate,1279,0.0889067893804044,0.005042274843335127,0.07889635309371353,0.09850448717917605,9.345068691891898e-83,0.06135141202755949,0.11849507528062929,0.05668275299411455,0.11571162661597181
zero_contribution_rate,1279,-0.0517759408728328,0.003444909829124521,-0.05844279659957086,-0.04500063392345331,2.4961423119121515e-113,-0.07413576256674337,-0.03240407585860928,-0.06841384237610458,-0.03161789303017885
contribution_sd,1279,-1.142023411962376,0.06195089085734326,-1.2658828352791924,-1.0186750696778741,9.834012614690861e-37,-1.535496394912571,-0.7641874478314954,-1.4068134859364834,-0.8399982817098711
messages_per_round,1279,0.042008430522534106,0.004850034016642617,0.03257785363760738,0.051599116730169106,2.4489837015124433e-11,0.016687863697187878,0.07286078286807199,0.02410985201210937,0.059328586277204734
reward_given_round_rate,1279,0.036288098869467746,0.0044164713393770975,0.0277647653344156,0.04502809870259512,7.986007121965953e-05,0.0057536739472768186,0.07021422220989595,0.024399710301949366,0.047591741013803
punish_given_round_rate,1279,0.011429793369914005,0.0030436650631793104,0.00556159613812404,0.017428353549857476,0.14465455209556594,-0.003403145130997318,0.030480857390715568,0.0004291008304122315,0.02302421460662204
punish_received_round_rate,1279,-0.022057232811878817,0.0023305968798937966,-0.026489396829306087,-0.017520452851103575,9.707289272891993e-36,-0.034733904352806565,-0.010419611424007361,-0.029189461495255635,-0.012992967563798518
