model,folds_ok,fit_eval_seconds_mean,pred_true_cosine_mean_mean,pred_true_cosine_mean_std,retrieved_true_cosine_mean_mean,retrieved_true_cosine_mean_std,oracle_true_cosine_mean_mean,oracle_true_cosine_mean_std,retrieval_cosine_regret_mean_mean,retrieval_cosine_regret_mean_std,oracle_hit_at_1_mean,oracle_hit_at_1_std,oracle_hit_at_5_mean,oracle_hit_at_5_std,embedding_mse_mean_mean,embedding_mse_mean_std
elastic_net,5,5.78384,0.9080601572990418,0.0025228110623537856,0.8642265915870666,0.0022237155370403946,0.9052658677101135,0.0015574563730648865,0.0410392589867115,0.0010562112052507364,0.016,0.012409673645990858,0.083,0.021118712081942877,0.00011421373928897083,3.002748157826163e-06
mlp,5,227.25175999999996,0.7930172681808472,0.007282407795880171,0.8543543696403504,0.0025917519795439245,0.9052658677101135,0.0015574563730648865,0.05091146901249886,0.0017822878275158846,0.015000000000000003,0.011401754250991382,0.054000000000000006,0.021540659228538015,0.00028556270990520716,1.7673058634962478e-05
