cluster,cluster_label,mean_mass,top_assignment_share,mean_contribution_rate,zero_contribution_rate,full_contribution_rate,contribution_std_rate,endgame_delta_rate,mean_round_payoff_rate,punish_row_rate,reward_row_rate,punish_units_per_round,reward_units_per_round,punish_targets_per_round,reward_targets_per_round,punish_received_row_rate,reward_received_row_rate
cluster_1_prob,strong_mildly_conditional_cooperator,0.22623859663562565,0.22622699386503067,0.7742285084198738,0.10569299550314913,0.6343963794299484,0.19348966294288272,0.008347294013051492,3.966908956840863,0.24415809736216043,0.0758061891817739,0.9878186042329025,0.358048524330735,0.4345331394606982,0.218331474005501,0.20885457063210763,0.15964494182874528
cluster_2_prob,opportunistic_free_rider,0.1321376543177153,0.13190184049079753,0.3379246391315977,0.48762878042896407,0.22120871565259126,0.255575719560017,-0.020677301085783636,3.656032328323883,0.05512626041444592,0.048242344459232187,0.1479067618965585,0.24379380382907592,0.10778650505756497,0.15054750957473692,0.19933066495821977,0.10809236500125598
cluster_3_prob,fragile_high_cooperator,0.1794824931439764,0.17995910020449898,0.8666030541888095,0.08248647618000424,0.7887718918389294,0.2153999952664855,0.09190094246735096,4.621167506212738,0.06510025813020122,0.061940454745988895,0.2537841625950413,0.4248734811906432,0.10978844184878658,0.20019836258438414,0.04906741539223212,0.13807697392911808
cluster_4_prob,near_unconditional_full_cooperator,0.20514784043756362,0.20501022494887525,0.9822569723341924,0.007197105280059557,0.9631036293389134,0.0441809042756592,0.01966991100621399,4.6412045687680115,0.08638419147108688,0.0800187298814547,0.2984438305777231,0.6136211705863923,0.1406391781829916,0.30793855135641285,0.044299278263447206,0.16634845844777355
cluster_5_prob,unknown_or_sparse_info,0.03502044989775051,0.03502044989775051,0.48015915012049853,0.08103223632359796,0.10270969972369541,0.1538890219125735,0.13125,3.864113583488584,0.011916130126550463,0.011609251022052135,0.1445233137531149,0.07837360548869113,0.02192820417084198,0.05024591287572292,0.03055051562500822,0.02065540016242085
cluster_6_prob,moderate_payoff_aware_conditional_cooperator,0.22197296556736879,0.22188139059304704,0.6784223317185512,0.189911903607979,0.5660235722944839,0.2426059746525429,-0.025625849166428055,3.8691747610819043,1.778401409966365e-22,0.1582369543020701,2.260587045409118e-22,0.6150188185129332,2.2446366991382573e-22,0.4706865448402388,7.811508583197174e-20,0.2694252424266072
