metric_id,metric_label_human,variable_code_human,cond1_label_human,cond2_label_human,direction_human,cond1_mean_human,cond1_sd_human,cond1_n_human,cond2_mean_human,cond2_sd_human,cond2_n_human,effect_human,supports_direction_human,metric_label_model,variable_code_model,cond1_label_model,cond2_label_model,direction_model,cond1_mean_model,cond1_sd_model,cond1_n_model,cond2_mean_model,cond2_sd_model,cond2_n_model,effect_model,supports_direction_model,effect_abs_error,cond1_mean_abs_error,cond2_mean_abs_error,direction_match
trust_in_llm,Less trust in LLM,TGSender_raw,AgainstAI,AgainstHuman,less,0.595,0.4921238966441698,200,0.725,0.44763476677098085,200,-0.13,True,Less trust in LLM,TGSender_raw,AgainstAI,AgainstHuman,less,0.3888888888888889,0.4887337599340425,198,0.9848484848484849,0.1224650671116757,198,-0.595959595959596,True,0.465959595959596,0.20611111111111108,0.2598484848484849,True
trustworthy_against_llm,Less trustworthy against LLM,TGReceiver_raw,AgainstAI,AgainstHuman,less,2.245,1.567565407417713,200,2.48,1.438731993369062,200,-0.23499999999999988,True,Less trustworthy against LLM,TGReceiver_raw,AgainstAI,AgainstHuman,less,1.6414141414141414,0.7658325619190224,198,2.4292929292929295,0.49622995431953093,198,-0.7878787878787881,True,0.5528787878787882,0.6035858585858587,0.05070707070707048,True
pd_against_llm,Less cooperation in PD,PD_raw,AgainstAI,AgainstHuman,less,0.475,0.5006277466376767,200,0.56,0.4976325863071806,200,-0.08500000000000008,True,Less cooperation in PD,PD_raw,AgainstAI,AgainstHuman,less,0.24242424242424243,0.4296358767810758,198,0.8636363636363636,0.3440441907203717,198,-0.6212121212121212,True,0.5362121212121211,0.23257575757575755,0.3036363636363636,True
sh_against_llm,Less cooperation in SH,SH_raw,AgainstAI,AgainstHuman,less,0.685,0.4656815397698429,200,0.79,0.4083303421761706,200,-0.10499999999999998,True,Less cooperation in SH,SH_raw,AgainstAI,AgainstHuman,less,0.2727272727272727,0.4464907004035345,198,0.8383838383838383,0.36903140353269914,198,-0.5656565656565656,True,0.46065656565656565,0.41227272727272735,0.04838383838383831,True
coordination_against_llm,Less predictability in C,Earth,AgainstAI,AgainstHuman,less,0.58,0.4947970499134116,200,0.69,0.46365383032156576,200,-0.10999999999999999,True,Less predictability in C,Earth,AgainstAI,AgainstHuman,less,0.7878787878787878,0.40984650519660876,198,0.9949494949494949,0.07106690545187017,198,-0.20707070707070707,True,0.09707070707070709,0.20787878787878789,0.30494949494949497,True
ug_offer_against_llm,Lower offers against LLM,UGProposer_raw,AgainstAI,AgainstHuman,less,4.405,1.6748134224444198,200,4.715,1.183545053841365,200,-0.3099999999999996,True,Lower offers against LLM,UGProposer_raw,AgainstAI,AgainstHuman,less,3.419191919191919,0.6615129202749664,198,4.191919191919192,0.4432635699238984,198,-0.7727272727272729,True,0.4627272727272733,0.9858080808080811,0.5230808080808078,True
ug_threshold_against_llm,Tolerate less inequality,UGResponder_raw,AgainstAI,AgainstHuman,less,3.93,1.6396776248908937,200,4.02,1.619479412601221,200,-0.08999999999999941,True,Tolerate less inequality,UGResponder_raw,AgainstAI,AgainstHuman,less,2.1313131313131315,0.4862884324370919,198,2.8686868686868685,0.353272292458058,198,-0.737373737373737,True,0.6473737373737376,1.7986868686868687,1.151313131313131,True
