domain,feature_name,feature_label,metric_label,model_name,wd_diff_true_minus_false,diff_stderr,true_num_treatments,false_num_treatments
micro,chat_enabled,Chat enabled,Player mean payoff,gpt-5-mini twin,0.012165291077504276,0.04552091610830189,26,14
micro,chat_enabled,Chat enabled,Player mean payoff,gpt-5.1 baseline,0.03267849065569564,0.04944383324898294,26,14
micro,chat_enabled,Chat enabled,Player mean payoff,gpt-5.1 twin,0.022739197253936555,0.03635796234255641,26,14
micro,chat_enabled,Chat enabled,Round contrib,gpt-5-mini baseline,0.00032449726953232005,0.04581361861751634,26,14
micro,chat_enabled,Chat enabled,Round contrib,gpt-5-mini twin,-0.007912168278696174,0.035691568615630526,26,14
micro,chat_enabled,Chat enabled,Round contrib,gpt-5.1 baseline,-0.004384765574641819,0.03749477688977648,26,14
micro,chat_enabled,Chat enabled,Round contrib,gpt-5.1 twin,0.0010501168020047025,0.025297022496542452,26,14
micro,chat_enabled,Chat enabled,Round eff,gpt-5-mini baseline,0.024433592363863887,0.057392190825700545,26,14
micro,chat_enabled,Chat enabled,Round eff,gpt-5-mini twin,0.0015379553185584927,0.04881306638329594,26,14
micro,chat_enabled,Chat enabled,Round eff,gpt-5.1 baseline,0.010538124346404332,0.05063333953427147,26,14
micro,chat_enabled,Chat enabled,Round eff,gpt-5.1 twin,0.01611739792572936,0.04477709568507807,26,14
micro,chat_enabled,Chat enabled,Round-to-round contrib change,gpt-5-mini baseline,0.03131510698120013,0.01205896259711665,26,14
micro,chat_enabled,Chat enabled,Round-to-round contrib change,gpt-5-mini twin,0.010819055065503319,0.009244749247172487,26,14
micro,chat_enabled,Chat enabled,Round-to-round contrib change,gpt-5.1 baseline,0.01740540881548433,0.011271332380176897,26,14
micro,chat_enabled,Chat enabled,Round-to-round contrib change,gpt-5.1 twin,0.008558701973873845,0.009638072992585902,26,14
micro,chat_enabled,Chat enabled,Round-to-round eff change,gpt-5-mini baseline,0.03535622268485239,0.028314984977531862,26,14
micro,chat_enabled,Chat enabled,Round-to-round eff change,gpt-5-mini twin,0.012981077862106588,0.02549599917260763,26,14
micro,chat_enabled,Chat enabled,Round-to-round eff change,gpt-5.1 baseline,0.011259989103116735,0.023173095981540638,26,14
micro,chat_enabled,Chat enabled,Round-to-round eff change,gpt-5.1 twin,0.011812856295287,0.024473539453458894,26,14
micro,opt_out_default,Opt-out default,Player mean contrib,gpt-5-mini baseline,-0.06701067290940058,0.045753999087123944,16,24
micro,opt_out_default,Opt-out default,Player mean contrib,gpt-5-mini twin,-0.04062987184508157,0.035395294157987964,16,24
micro,opt_out_default,Opt-out default,Player mean contrib,gpt-5.1 baseline,0.003978453700745427,0.033569324648575455,16,24
micro,opt_out_default,Opt-out default,Player mean contrib,gpt-5.1 twin,-0.02129054035031927,0.024934639558681755,16,24
micro,opt_out_default,Opt-out default,Player mean payoff,gpt-5-mini baseline,-0.0669435324993411,0.05599114710092547,16,24
micro,opt_out_default,Opt-out default,Player mean payoff,gpt-5-mini twin,-0.040189258118385085,0.04205401155224029,16,24
micro,opt_out_default,Opt-out default,Player mean payoff,gpt-5.1 baseline,0.01842615303216591,0.04509324779425353,16,24
micro,opt_out_default,Opt-out default,Player mean payoff,gpt-5.1 twin,0.0011972911148767085,0.03392150355458762,16,24
micro,opt_out_default,Opt-out default,Round contrib,gpt-5-mini baseline,-0.06540587300888401,0.04187195713574015,16,24
micro,opt_out_default,Opt-out default,Round contrib,gpt-5-mini twin,-0.030160426499395876,0.03127570424993775,16,24
micro,opt_out_default,Opt-out default,Round contrib,gpt-5.1 baseline,0.020052718118495988,0.0319782635805866,16,24
micro,opt_out_default,Opt-out default,Round contrib,gpt-5.1 twin,0.006422607784259876,0.021477599398178473,16,24
micro,opt_out_default,Opt-out default,Round eff,gpt-5-mini baseline,-0.04893378203407839,0.055286755850241266,16,24
micro,opt_out_default,Opt-out default,Round eff,gpt-5-mini twin,-0.016507869082542925,0.044849730083620344,16,24
micro,opt_out_default,Opt-out default,Round eff,gpt-5.1 baseline,0.01729592873011826,0.044604273140038994,16,24
micro,opt_out_default,Opt-out default,Round eff,gpt-5.1 twin,0.01362442973479655,0.038217748231989396,16,24
micro,opt_out_default,Opt-out default,Round-to-round contrib change,gpt-5-mini baseline,0.0019812458091439666,0.014967223594608064,16,24
micro,opt_out_default,Opt-out default,Round-to-round contrib change,gpt-5-mini twin,0.008108127561939127,0.01094127968405608,16,24
micro,opt_out_default,Opt-out default,Round-to-round contrib change,gpt-5.1 baseline,-6.444698943797178e-05,0.01310870254812282,16,24
micro,opt_out_default,Opt-out default,Round-to-round contrib change,gpt-5.1 twin,0.006898579278085432,0.011499776090197391,16,24
micro,opt_out_default,Opt-out default,Round-to-round eff change,gpt-5-mini baseline,-0.015191351877761744,0.02808087974874342,16,24
micro,opt_out_default,Opt-out default,Round-to-round eff change,gpt-5-mini twin,0.0004079502384329581,0.025058394335370666,16,24
micro,opt_out_default,Opt-out default,Round-to-round eff change,gpt-5.1 baseline,-0.013706568362561594,0.02064342497253054,16,24
micro,opt_out_default,Opt-out default,Round-to-round eff change,gpt-5.1 twin,0.0012514302712363923,0.024059997996277154,16,24
micro,punishment_enabled,Punishment enabled,Player mean contrib,gpt-5-mini baseline,-0.1274956923235217,0.0426213599220787,20,20
micro,punishment_enabled,Punishment enabled,Player mean contrib,gpt-5-mini twin,-0.05749560787601085,0.035665442232552746,20,20
micro,punishment_enabled,Punishment enabled,Player mean contrib,gpt-5.1 baseline,-0.054567360850802854,0.03493615011269328,20,20
micro,punishment_enabled,Punishment enabled,Player mean contrib,gpt-5.1 twin,-0.02806709110817049,0.02465787686648636,20,20
micro,punishment_enabled,Punishment enabled,Player mean payoff,gpt-5-mini baseline,-0.15984876722626196,0.04951157082592461,20,20
micro,punishment_enabled,Punishment enabled,Player mean payoff,gpt-5-mini twin,-0.07257495936492517,0.041115576772571924,20,20
micro,punishment_enabled,Punishment enabled,Player mean payoff,gpt-5.1 baseline,-0.0668998490736884,0.04527282511212542,20,20
micro,punishment_enabled,Punishment enabled,Player mean payoff,gpt-5.1 twin,-0.03786546884578121,0.033332227307123825,20,20
micro,punishment_enabled,Punishment enabled,Round contrib,gpt-5-mini baseline,-0.12464604905320278,0.04058860239810493,20,20
micro,punishment_enabled,Punishment enabled,Round contrib,gpt-5-mini twin,-0.050928076917921894,0.03274276803516264,20,20
micro,punishment_enabled,Punishment enabled,Round contrib,gpt-5.1 baseline,-0.07005169431333516,0.03352369235585295,20,20
micro,punishment_enabled,Punishment enabled,Round contrib,gpt-5.1 twin,-0.03288884474616843,0.021950822857009274,20,20
micro,punishment_enabled,Punishment enabled,Round eff,gpt-5-mini baseline,-0.11842557194044573,0.05087181794840922,20,20
micro,punishment_enabled,Punishment enabled,Round eff,gpt-5-mini twin,-0.03121187204025222,0.04313822732880412,20,20
micro,punishment_enabled,Punishment enabled,Round eff,gpt-5.1 baseline,-0.04158197028755589,0.04494290665093777,20,20
micro,punishment_enabled,Punishment enabled,Round eff,gpt-5.1 twin,-0.0030029994509206404,0.03664839713191591,20,20
micro,punishment_enabled,Punishment enabled,Round-to-round contrib change,gpt-5-mini baseline,-0.009206970849999996,0.014754964044989799,20,20
micro,punishment_enabled,Punishment enabled,Round-to-round contrib change,gpt-5-mini twin,-0.004696261240518959,0.010420885507839922,20,20
micro,punishment_enabled,Punishment enabled,Round-to-round contrib change,gpt-5.1 baseline,-0.01833756419241353,0.012377963104194128,20,20
micro,punishment_enabled,Punishment enabled,Round-to-round contrib change,gpt-5.1 twin,-0.009301915794901583,0.010663961805722575,20,20
micro,punishment_enabled,Punishment enabled,Round-to-round eff change,gpt-5-mini baseline,0.05276238837968669,0.02899919726898765,20,20
micro,punishment_enabled,Punishment enabled,Round-to-round eff change,gpt-5-mini twin,0.05571654931192421,0.024235723534898772,20,20
micro,punishment_enabled,Punishment enabled,Round-to-round eff change,gpt-5.1 baseline,0.036996973637799246,0.020644901711421613,20,20
micro,punishment_enabled,Punishment enabled,Round-to-round eff change,gpt-5.1 twin,0.04774136209906103,0.022400936060746137,20,20
micro,reward_enabled,Reward enabled,Player mean contrib,gpt-5-mini baseline,-0.04933111655767408,0.048763704686460775,22,18
micro,reward_enabled,Reward enabled,Player mean contrib,gpt-5-mini twin,-0.041721725237872986,0.036789851307220435,22,18
micro,reward_enabled,Reward enabled,Player mean contrib,gpt-5.1 baseline,-0.0639806568360956,0.03666452809611971,22,18
micro,reward_enabled,Reward enabled,Player mean contrib,gpt-5.1 twin,-0.013112295271737767,0.02575167359004198,22,18
micro,reward_enabled,Reward enabled,Player mean payoff,gpt-5-mini baseline,-0.049979446715090914,0.056798847770242245,22,18
micro,reward_enabled,Reward enabled,Player mean payoff,gpt-5-mini twin,-0.038518494777428025,0.042482494329025906,22,18
micro,reward_enabled,Reward enabled,Player mean payoff,gpt-5.1 baseline,-0.08263194387023318,0.04619949049189733,22,18
micro,reward_enabled,Reward enabled,Player mean payoff,gpt-5.1 twin,-0.029594100986151672,0.034126007350836124,22,18
micro,reward_enabled,Reward enabled,Round contrib,gpt-5-mini baseline,-0.04715654128155461,0.046889178046669706,22,18
micro,reward_enabled,Reward enabled,Round contrib,gpt-5-mini twin,-0.027931067223587874,0.033876258727567665,22,18
micro,reward_enabled,Reward enabled,Round contrib,gpt-5.1 baseline,-0.07576331584559226,0.03564810558420484,22,18
micro,reward_enabled,Reward enabled,Round contrib,gpt-5.1 twin,-0.03844765018985738,0.022215285330486816,22,18
micro,reward_enabled,Reward enabled,Round eff,gpt-5-mini baseline,-0.053626262561471016,0.05476259312529036,22,18
micro,reward_enabled,Reward enabled,Round eff,gpt-5-mini twin,-0.03057383276105735,0.04246382494626057,22,18
micro,reward_enabled,Reward enabled,Round eff,gpt-5.1 baseline,-0.0775916667932241,0.04450255887544497,22,18
micro,reward_enabled,Reward enabled,Round eff,gpt-5.1 twin,-0.03308071152136377,0.03591709943326583,22,18
micro,reward_enabled,Reward enabled,Round-to-round contrib change,gpt-5-mini baseline,-0.029375126712552907,0.0144521391739261,22,18
micro,reward_enabled,Reward enabled,Round-to-round contrib change,gpt-5-mini twin,-0.002212308797844495,0.010209679570225349,22,18
micro,reward_enabled,Reward enabled,Round-to-round contrib change,gpt-5.1 baseline,-0.009036527194197772,0.012637393516429797,22,18
micro,reward_enabled,Reward enabled,Round-to-round contrib change,gpt-5.1 twin,0.0010029606163132199,0.01041043931752843,22,18
micro,reward_enabled,Reward enabled,Round-to-round eff change,gpt-5-mini baseline,-0.03551082593893995,0.03110822414565425,22,18
micro,reward_enabled,Reward enabled,Round-to-round eff change,gpt-5-mini twin,-0.008687429790904894,0.026467409941600503,22,18
micro,reward_enabled,Reward enabled,Round-to-round eff change,gpt-5.1 baseline,-0.010269052497237141,0.021703324118564824,22,18
micro,reward_enabled,Reward enabled,Round-to-round eff change,gpt-5.1 twin,0.005983661547209362,0.02370598353606572,22,18
micro,show_actor_id,Show actor IDs,Player mean contrib,gpt-5-mini baseline,-0.001441359521515695,0.047373967497390326,20,20
micro,show_actor_id,Show actor IDs,Player mean contrib,gpt-5-mini twin,0.037764779901683226,0.03635224946723401,20,20
micro,show_actor_id,Show actor IDs,Player mean contrib,gpt-5.1 baseline,-0.00837770929288234,0.03601451647223511,20,20
micro,show_actor_id,Show actor IDs,Player mean contrib,gpt-5.1 twin,0.03595780277059023,0.024386801813671023,20,20
micro,show_actor_id,Show actor IDs,Player mean payoff,gpt-5-mini baseline,-0.02980705219231311,0.05568147252998436,20,20
micro,show_actor_id,Show actor IDs,Player mean payoff,gpt-5-mini twin,0.014474136992752573,0.04270346618253276,20,20
micro,show_actor_id,Show actor IDs,Player mean payoff,gpt-5.1 baseline,-0.008528457619584096,0.04653486117524401,20,20
micro,show_actor_id,Show actor IDs,Player mean payoff,gpt-5.1 twin,0.004734154659989248,0.03388479003849485,20,20
micro,show_actor_id,Show actor IDs,Round contrib,gpt-5-mini baseline,0.010086463492051556,0.045316842835746954,20,20
micro,show_actor_id,Show actor IDs,Round contrib,gpt-5-mini twin,0.029837662100665352,0.03342027416731145,20,20
micro,show_actor_id,Show actor IDs,Round contrib,gpt-5.1 baseline,0.007648874762256286,0.03537564455782338,20,20
micro,show_actor_id,Show actor IDs,Round contrib,gpt-5.1 twin,0.028728820670552324,0.02210394028186952,20,20
micro,show_actor_id,Show actor IDs,Round eff,gpt-5-mini baseline,-0.01953957347723756,0.05428594174176722,20,20
micro,show_actor_id,Show actor IDs,Round eff,gpt-5-mini twin,-0.002701082724751225,0.04343214249871536,20,20
micro,show_actor_id,Show actor IDs,Round eff,gpt-5.1 baseline,-0.011816431257222482,0.04540585888994161,20,20
micro,show_actor_id,Show actor IDs,Round eff,gpt-5.1 twin,-0.005935509408405648,0.03663898491850931,20,20
micro,show_actor_id,Show actor IDs,Round-to-round contrib change,gpt-5-mini baseline,-0.011731924604200528,0.014707741327304198,20,20
micro,show_actor_id,Show actor IDs,Round-to-round contrib change,gpt-5-mini twin,-0.02707138094716381,0.009481005504661534,20,20
micro,show_actor_id,Show actor IDs,Round-to-round contrib change,gpt-5.1 baseline,-0.016573892958834935,0.01244324295163954,20,20
micro,show_actor_id,Show actor IDs,Round-to-round contrib change,gpt-5.1 twin,-0.021776491453920216,0.010174365556815808,20,20
micro,show_actor_id,Show actor IDs,Round-to-round eff change,gpt-5-mini baseline,-0.051452768017543615,0.02906105781761676,20,20
micro,show_actor_id,Show actor IDs,Round-to-round eff change,gpt-5-mini twin,-0.06032730525505403,0.023943475832497764,20,20
micro,show_actor_id,Show actor IDs,Round-to-round eff change,gpt-5.1 baseline,-0.03306499802694114,0.020819738039618126,20,20
micro,show_actor_id,Show actor IDs,Round-to-round eff change,gpt-5.1 twin,-0.04952264365020638,0.02229893731482484,20,20
micro,show_n_rounds,Show # rounds,Player mean contrib,gpt-5-mini baseline,0.0559328272623362,0.05907506488557469,28,12
micro,show_n_rounds,Show # rounds,Player mean contrib,gpt-5-mini twin,-0.01198644259818224,0.03941869249376197,28,12
micro,show_n_rounds,Show # rounds,Player mean contrib,gpt-5.1 baseline,-0.009756041688477268,0.044309210311140323,28,12
micro,show_n_rounds,Show # rounds,Player mean contrib,gpt-5.1 twin,0.01650880866982138,0.027842133382968776,28,12
micro,show_n_rounds,Show # rounds,Player mean payoff,gpt-5-mini baseline,0.09994868390334782,0.060956713834274534,28,12
micro,show_n_rounds,Show # rounds,Player mean payoff,gpt-5-mini twin,0.035639109253841506,0.04159043549633483,28,12
micro,show_n_rounds,Show # rounds,Player mean payoff,gpt-5.1 baseline,0.0320366937681536,0.05189587862068151,28,12
micro,show_n_rounds,Show # rounds,Player mean payoff,gpt-5.1 twin,0.05139971760197948,0.03243448217284611,28,12
micro,show_n_rounds,Show # rounds,Round contrib,gpt-5-mini baseline,0.048560172232039345,0.05471508741431112,28,12
micro,show_n_rounds,Show # rounds,Round contrib,gpt-5-mini twin,0.007894625279263767,0.03627988673286788,28,12
micro,show_n_rounds,Show # rounds,Round contrib,gpt-5.1 baseline,0.0021567792679830777,0.04758540432285081,28,12
micro,show_n_rounds,Show # rounds,Round contrib,gpt-5.1 twin,0.013451181147977609,0.025979584352890394,28,12
micro,show_n_rounds,Show # rounds,Round eff,gpt-5-mini baseline,0.11596237957972988,0.05663871234691343,28,12
micro,show_n_rounds,Show # rounds,Round eff,gpt-5-mini twin,0.06964958426012988,0.04019103095068028,28,12
micro,show_n_rounds,Show # rounds,Round eff,gpt-5.1 baseline,0.06734515080380693,0.04952461528949194,28,12
micro,show_n_rounds,Show # rounds,Round eff,gpt-5.1 twin,0.07836253140634064,0.03236584926834062,28,12
micro,show_n_rounds,Show # rounds,Round-to-round contrib change,gpt-5-mini baseline,0.020907879864662873,0.016250166584376356,28,12
micro,show_n_rounds,Show # rounds,Round-to-round contrib change,gpt-5-mini twin,0.02365678693855522,0.008456566198032462,28,12
micro,show_n_rounds,Show # rounds,Round-to-round contrib change,gpt-5.1 baseline,0.033078175033459445,0.010893240346257892,28,12
micro,show_n_rounds,Show # rounds,Round-to-round contrib change,gpt-5.1 twin,0.026848318321890385,0.008447473906671554,28,12
micro,show_n_rounds,Show # rounds,Round-to-round eff change,gpt-5-mini baseline,0.06578448359777196,0.023830765853052736,28,12
micro,show_n_rounds,Show # rounds,Round-to-round eff change,gpt-5-mini twin,0.06326082264094493,0.01880657626820797,28,12
micro,show_n_rounds,Show # rounds,Round-to-round eff change,gpt-5.1 baseline,0.0626960276956616,0.015688221856459184,28,12
micro,show_n_rounds,Show # rounds,Round-to-round eff change,gpt-5.1 twin,0.06504449410118265,0.016787246824065464,28,12
micro,show_other_summaries,Show outcome summaries,Player mean contrib,gpt-5-mini baseline,-0.11119013103621825,0.04463846842897235,26,14
micro,show_other_summaries,Show outcome summaries,Player mean contrib,gpt-5-mini twin,-0.10437041119238215,0.036419036828078094,26,14
micro,show_other_summaries,Show outcome summaries,Player mean contrib,gpt-5.1 baseline,-0.03920494889085807,0.039073179076051796,26,14
micro,show_other_summaries,Show outcome summaries,Player mean contrib,gpt-5.1 twin,-0.08470600097818536,0.022952611018105955,26,14
micro,show_other_summaries,Show outcome summaries,Player mean payoff,gpt-5-mini baseline,-0.11702328921414895,0.05397236771900261,26,14
micro,show_other_summaries,Show outcome summaries,Player mean payoff,gpt-5-mini twin,-0.11031846724981739,0.043358359450987684,26,14
micro,show_other_summaries,Show outcome summaries,Player mean payoff,gpt-5.1 baseline,-0.04515366585372391,0.04779574010115601,26,14
micro,show_other_summaries,Show outcome summaries,Player mean payoff,gpt-5.1 twin,-0.0773935625348523,0.032822454426085584,26,14
micro,show_other_summaries,Show outcome summaries,Round contrib,gpt-5-mini baseline,-0.09849318726171574,0.04518106376116875,26,14
micro,show_other_summaries,Show outcome summaries,Round contrib,gpt-5-mini twin,-0.09424414223332356,0.03555348567663969,26,14
micro,show_other_summaries,Show outcome summaries,Round contrib,gpt-5.1 baseline,-0.02398159398725469,0.03810780863008977,26,14
micro,show_other_summaries,Show outcome summaries,Round contrib,gpt-5.1 twin,-0.05247773220959712,0.023527361541734463,26,14
micro,show_other_summaries,Show outcome summaries,Round eff,gpt-5-mini baseline,-0.10047275676409434,0.056276730918014946,26,14
micro,show_other_summaries,Show outcome summaries,Round eff,gpt-5-mini twin,-0.09114024423377326,0.04769674834449969,26,14
micro,show_other_summaries,Show outcome summaries,Round eff,gpt-5.1 baseline,-0.04305405324613493,0.04849506538274525,26,14
micro,show_other_summaries,Show outcome summaries,Round eff,gpt-5.1 twin,-0.06137106555778307,0.039302458204503204,26,14
micro,show_other_summaries,Show outcome summaries,Round-to-round contrib change,gpt-5-mini baseline,0.04871039448692588,0.010867796400584677,26,14
micro,show_other_summaries,Show outcome summaries,Round-to-round contrib change,gpt-5-mini twin,0.025382860302750235,0.010162190790082208,26,14
micro,show_other_summaries,Show outcome summaries,Round-to-round contrib change,gpt-5.1 baseline,0.03240877006568539,0.011266910656361429,26,14
micro,show_other_summaries,Show outcome summaries,Round-to-round contrib change,gpt-5.1 twin,0.02311446947250005,0.01112627123369302,26,14
micro,show_other_summaries,Show outcome summaries,Round-to-round eff change,gpt-5-mini baseline,0.0635616285191963,0.02512109738475658,26,14
micro,show_other_summaries,Show outcome summaries,Round-to-round eff change,gpt-5-mini twin,0.04726112413011359,0.022323465150929245,26,14
micro,show_other_summaries,Show outcome summaries,Round-to-round eff change,gpt-5.1 baseline,0.035755432539163357,0.020648684562949965,26,14
micro,show_other_summaries,Show outcome summaries,Round-to-round eff change,gpt-5.1 twin,0.037190239269628014,0.022137026468039372,26,14
