treatment_name,metric_scope,metric,generated_mean,human_mean,abs_error
CHIP3__GAME_1,game,final_surplus_ratio,0.29969467105724423,0.611695835541549,0.3120011644843048
CHIP3__GAME_1,turn,proposer_net_surplus,0.2768115942028986,1.4652777777777777,1.188466183574879
CHIP3__GAME_1,turn,trade_ratio,1.3023349436392915,0.9175411522633744,0.38479379137591707
CHIP3__GAME_1,turn,acceptance_rate,0.5362318840579711,0.5555555555555556,0.019323671497584516
CHIP3__GAME_2_ALT_PROFILE,game,final_surplus_ratio,0.3130552509955897,0.5673695802086812,0.25431432921309155
CHIP3__GAME_2_ALT_PROFILE,turn,proposer_net_surplus,0.3106060606060606,1.5671296296296295,1.256523569023569
CHIP3__GAME_2_ALT_PROFILE,turn,trade_ratio,1.377104377104377,0.9641689714606381,0.4129354056437389
CHIP3__GAME_2_ALT_PROFILE,turn,acceptance_rate,0.6616161616161617,0.4583333333333333,0.20328282828282834
