bootstrap_iter,metric_family,metric_scope,metric,distance_kind,n_groups,mean_value,median_value,stderr,score
2,mean_alignment_abs_error,paper_index_scenario,equality_index_mean,,6,0.05345356070356078,0.02999999999999997,0.014676792132642643,0.05345356070356078
2,mean_alignment_abs_error,paper_index_scenario,intentions_index_mean,,6,0.041335583126095074,0.030000000000000082,0.009441193484547764,0.041335583126095074
2,mean_alignment_abs_error,paper_index_scenario,kindness_index_mean,,6,0.04963718719035011,0.04999999999999988,0.0062810625852985,0.04963718719035011
2,mean_alignment_abs_error,paper_index_scenario,payoff_index_mean,,6,0.031872208531291135,0.03167100078802204,0.0055742334384904805,0.031872208531291135
2,mean_alignment_abs_error,paper_index_scenario,predictability_index_mean,,6,0.08327162089390347,0.05678571428571422,0.016620831685440183,0.08327162089390347
2,mean_alignment_abs_error,paper_index_scenario,prosociality_index_mean,,6,0.022659134159942553,0.024152332049636238,0.003617707118039204,0.022659134159942553
2,mean_alignment_abs_error,paper_index_session,delegation_index_mean,,4,0.060000000000000026,0.061428571428571443,0.007824607964359492,0.060000000000000026
2,mean_alignment_abs_error,scenario,C_decision_nonnull_rate,,6,0.021249999999999998,0.0,0.009911062842433531,0.021249999999999998
2,mean_alignment_abs_error,scenario,PD_decision_nonnull_rate,,6,0.03375,0.0,0.018140079933671737,0.03375
2,mean_alignment_abs_error,scenario,SH_decision_nonnull_rate,,6,0.018750000000000003,0.0,0.010241866691835688,0.018750000000000003
2,mean_alignment_abs_error,scenario,TGReceiver_decision_direct_mean,,6,0.2760537289771161,0.24783154121863804,0.057266911331880214,0.2760537289771161
2,mean_alignment_abs_error,scenario,TGReceiver_decision_nonnull_rate,,6,0.0225,0.0,0.012230426539304888,0.0225
2,mean_alignment_abs_error,scenario,TGSender_decision_nonnull_rate,,6,0.008750000000000004,0.0,0.006046693311223916,0.008750000000000004
2,mean_alignment_abs_error,scenario,UGProposer_decision_direct_mean,,6,0.2672678035178034,0.14999999999999947,0.07338396066321319,0.2672678035178034
2,mean_alignment_abs_error,scenario,UGProposer_decision_nonnull_rate,,6,0.02749999999999999,0.0,0.015478479684172253,0.02749999999999999
2,mean_alignment_abs_error,scenario,UGResponder_decision_direct_mean,,6,0.14835893183684137,0.08999999999999986,0.030073965349869104,0.14835893183684137
2,mean_alignment_abs_error,scenario,UGResponder_decision_nonnull_rate,,6,0.017499999999999998,0.0,0.011383467544352792,0.017499999999999998
2,mean_alignment_abs_error,session,C_delegated,,4,0.08499999999999999,0.08000000000000002,0.012583057392117925,0.08499999999999999
2,mean_alignment_abs_error,session,PD_delegated,,4,0.13499999999999998,0.10999999999999999,0.04499999999999999,0.13499999999999998
2,mean_alignment_abs_error,session,SH_delegated,,4,0.075,0.07999999999999999,0.02629955639676583,0.075
2,mean_alignment_abs_error,session,TGReceiver_delegated,,4,0.08999999999999997,0.10999999999999999,0.03109126351029604,0.08999999999999997
2,mean_alignment_abs_error,session,TGSender_delegated,,4,0.03500000000000002,0.030000000000000027,0.02061552812808831,0.03500000000000002
2,mean_alignment_abs_error,session,UGProposer_delegated,,4,0.11000000000000001,0.12000000000000002,0.042031734043061646,0.11000000000000001
2,mean_alignment_abs_error,session,UGResponder_delegated,,4,0.06999999999999999,0.040000000000000036,0.036968455021364706,0.06999999999999999
2,behavior_distribution_distance,distribution,cooperation_pd_wd,wasserstein_1d,6,0.04800000000000002,0.04000000000000001,0.012719189352225945,0.04800000000000002
2,behavior_distribution_distance,distribution,cooperation_sh_wd,wasserstein_1d,6,0.052000000000000005,0.059999999999999984,0.011623730516108462,0.052000000000000005
2,behavior_distribution_distance,distribution,cooperation_wd,mean_wasserstein_1d,6,0.05000000000000001,0.05500000000000001,0.010852547064066471,0.05000000000000001
2,behavior_distribution_distance,distribution,coordination_earth_wd,wasserstein_1d,6,0.06400000000000002,0.05000000000000002,0.011075498483890769,0.06400000000000002
2,behavior_distribution_distance,distribution,coordination_wd,mean_wasserstein_1d,6,0.06400000000000002,0.05000000000000002,0.011075498483890769,0.06400000000000002
2,behavior_distribution_distance,distribution,fairness_offer_wd,wasserstein_1d,6,0.07,0.06000000000000002,0.01122299227281011,0.07
2,behavior_distribution_distance,distribution,fairness_wd,mean_wasserstein_1d,6,0.05840000000000001,0.05100000000000002,0.007588295080070502,0.05840000000000001
2,behavior_distribution_distance,distribution,inequality_tolerance_wd,wasserstein_1d,6,0.04680000000000001,0.046,0.006339996494916664,0.04680000000000001
2,behavior_distribution_distance,distribution,trust_send_wd,wasserstein_1d,6,0.068,0.040000000000000036,0.019367785395111928,0.068
2,behavior_distribution_distance,distribution,trust_wd,mean_wasserstein_1d,6,0.068,0.040000000000000036,0.019367785395111928,0.068
