experiment,cohort,stage,round,turn,participant,type,start,end,duration(ms),duration(s),turn duration(ms),turn duration(s),round duration(ms),round duration(s),game duration(ms),game duration(s)
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,0,1,cat-orange-7489,response,1742057012164,1742057025546.0,13382.0,13.382,29208.0,29.208,106448.0,106.448,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,0,1,buffalo-red-8335,response,1742057012164,1742057024795.0,12631.0,12.631,29208.0,29.208,106448.0,106.448,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,0,2,buffalo-red-8335,proposal,1742057025546.0,1742057049200,23654.0,23.654,30442.0,30.442,106448.0,106.448,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,0,2,cat-orange-7489,response,1742057049200,1742057056236.0,7036.0,7.036,30442.0,30.442,106448.0,106.448,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,0,2,camel-green-9744,response,1742057049200,1742057054999.0,5799.0,5.799,30442.0,30.442,106448.0,106.448,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,1,0,cat-orange-7489,proposal,1742057056446,1742057088640,32194,32.194,40637.0,40.637,126201.0,126.201,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,1,0,buffalo-red-8335,response,1742057088640,1742057097083.0,8443.0,8.443,40637.0,40.637,126201.0,126.201,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,1,0,camel-green-9744,response,1742057088640,1742057094741.0,6101.0,6.101,40637.0,40.637,126201.0,126.201,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,1,1,camel-green-9744,proposal,1742057097083.0,1742057133851,36768.0,36.768,55167.0,55.167,126201.0,126.201,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,1,1,cat-orange-7489,response,1742057133851,1742057151192.0,17341.0,17.341,55167.0,55.167,126201.0,126.201,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,1,1,buffalo-red-8335,response,1742057133851,1742057152503.0,18652.0,18.652,55167.0,55.167,126201.0,126.201,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,1,2,buffalo-red-8335,proposal,1742057152503.0,1742057177902,25399.0,25.399,30397.0,30.397,126201.0,126.201,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,1,2,cat-orange-7489,response,1742057177902,1742057183274.0,5372.0,5.372,30397.0,30.397,126201.0,126.201,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,1,2,camel-green-9744,response,1742057177902,1742057182189.0,4287.0,4.287,30397.0,30.397,126201.0,126.201,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,2,0,cat-orange-7489,proposal,1742057183531,1742057202778,19247,19.247,35045.0,35.045,121786.0,121.786,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,2,0,buffalo-red-8335,response,1742057202778,1742057218576.0,15798.0,15.798,35045.0,35.045,121786.0,121.786,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,2,0,camel-green-9744,response,1742057202778,1742057210705.0,7927.0,7.927,35045.0,35.045,121786.0,121.786,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,2,1,camel-green-9744,proposal,1742057218576.0,1742057260461,41885.0,41.885,51652.0,51.652,121786.0,121.786,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,2,1,cat-orange-7489,response,1742057260461,1742057264670.0,4209.0,4.209,51652.0,51.652,121786.0,121.786,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,2,1,buffalo-red-8335,response,1742057260461,1742057270443.0,9982.0,9.982,51652.0,51.652,121786.0,121.786,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,2,2,buffalo-red-8335,proposal,1742057270443.0,1742057297618,27175.0,27.175,35089.0,35.089,121786.0,121.786,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,2,2,cat-orange-7489,response,1742057297618,1742057301249.0,3631.0,3.631,35089.0,35.089,121786.0,121.786,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,First negotiation game-negotiation1,2,2,camel-green-9744,response,1742057297618,1742057305716.0,8098.0,8.098,35089.0,35.089,121786.0,121.786,354435.0,354.435
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,buffalo-red-8335,proposal,1742057338662,1742057364699,26037,26.037,34929.0,34.929,4831.0,4.831,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,camel-green-9744,response,1742057364699,1742057373591.0,8892.0,8.892,34929.0,34.929,4831.0,4.831,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,cat-orange-7489,response,1742057364699,1742057369503.0,4804.0,4.804,34929.0,34.929,4831.0,4.831,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,1,camel-green-9744,proposal,1742057373591.0,1742057396650,23059.0,23.059,-69592.0,-69.592,4831.0,4.831,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,1,cat-orange-7489,response,1742057396650,1742057400731.0,4081.0,4.081,-69592.0,-69.592,4831.0,4.831,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,1,buffalo-red-8335,response,1742057396650,1742057403908.0,7258.0,7.258,-69592.0,-69.592,4831.0,4.831,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,2,cat-orange-7489,proposal,1742057403908.0,1742057429195,25287.0,25.287,39494.0,39.494,4831.0,4.831,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,2,buffalo-red-8335,response,1742057429195,1742057439199.0,10004.0,10.004,39494.0,39.494,4831.0,4.831,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,2,camel-green-9744,response,1742057429195,1742057443716.0,14521.0,14.521,39494.0,39.494,4831.0,4.831,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,0,buffalo-red-8335,proposal,1742057445300,1742057470065,24765,24.765,28046.0,28.046,110712.0,110.712,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,0,cat-orange-7489,response,1742057470065,1742057473248.0,3183.0,3.183,28046.0,28.046,110712.0,110.712,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,0,camel-green-9744,response,1742057470065,1742057473346.0,3281.0,3.281,28046.0,28.046,110712.0,110.712,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,1,camel-green-9744,proposal,1742057473346.0,1742057499951,26605.0,26.605,30441.0,30.441,110712.0,110.712,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,1,buffalo-red-8335,response,1742057499951,1742057504020.0,4069.0,4.069,30441.0,30.441,110712.0,110.712,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,1,cat-orange-7489,response,1742057499951,1742057503738.0,3787.0,3.787,30441.0,30.441,110712.0,110.712,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,2,cat-orange-7489,proposal,1742057504020.0,1742057551241,47221.0,47.221,52225.0,52.225,110712.0,110.712,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,2,buffalo-red-8335,response,1742057551241,1742057556477.0,5236.0,5.236,52225.0,52.225,110712.0,110.712,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,2,camel-green-9744,response,1742057551241,1742057554660.0,3419.0,3.419,52225.0,52.225,110712.0,110.712,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,0,buffalo-red-8335,proposal,1742057556710,1742057592134,35424,35.424,42177.0,42.177,101533.0,101.533,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,0,cat-orange-7489,response,1742057592134,1742057595016.0,2882.0,2.882,42177.0,42.177,101533.0,101.533,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,0,camel-green-9744,response,1742057592134,1742057598887.0,6753.0,6.753,42177.0,42.177,101533.0,101.533,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,1,camel-green-9744,proposal,1742057598887.0,1742057621920,23033.0,23.033,30248.0,30.248,101533.0,101.533,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,1,cat-orange-7489,response,1742057621920,1742057626017.0,4097.0,4.097,30248.0,30.248,101533.0,101.533,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,1,buffalo-red-8335,response,1742057621920,1742057629402.0,7482.0,7.482,30248.0,30.248,101533.0,101.533,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,2,cat-orange-7489,proposal,1742057629402.0,1742057646888,17486.0,17.486,29108.0,29.108,101533.0,101.533,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,2,buffalo-red-8335,response,1742057646888,1742057658731.0,11843.0,11.843,29108.0,29.108,101533.0,101.533,217076.0,217.076
🟢 2p3,Cohort 02-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,2,camel-green-9744,response,1742057646888,1742057654271.0,7383.0,7.383,29108.0,29.108,101533.0,101.533,217076.0,217.076
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,0,0,dog-purple-778,proposal,1742057277157,1742057324452,47295,47.295,77350.0,77.35,159134.0,159.134,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,0,0,owl-orange-1045,response,1742057324452,1742057354507.0,30055.0,30.055,77350.0,77.35,159134.0,159.134,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,0,0,peacock-purple-2249,response,1742057324452,1742057334244.0,9792.0,9.792,77350.0,77.35,159134.0,159.134,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,0,1,peacock-purple-2249,proposal,1742057354507.0,1742057377333,22826.0,22.826,36633.0,36.633,159134.0,159.134,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,0,1,dog-purple-778,response,1742057377333,1742057391342.0,14009.0,14.009,36633.0,36.633,159134.0,159.134,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,0,1,owl-orange-1045,response,1742057377333,1742057381072.0,3739.0,3.739,36633.0,36.633,159134.0,159.134,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,0,2,owl-orange-1045,proposal,1742057391342.0,1742057430891,39549.0,39.549,45151.0,45.151,159134.0,159.134,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,0,2,peacock-purple-2249,response,1742057430891,1742057436730.0,5839.0,5.839,45151.0,45.151,159134.0,159.134,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,0,2,dog-purple-778,response,1742057430891,1742057434926.0,4035.0,4.035,45151.0,45.151,159134.0,159.134,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,1,0,dog-purple-778,proposal,1742057437009,1742057468483,31474,31.474,47705.0,47.705,255306.0,255.306,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,1,0,owl-orange-1045,response,1742057468483,1742057484714.0,16231.0,16.231,47705.0,47.705,255306.0,255.306,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,1,0,peacock-purple-2249,response,1742057468483,1742057473723.0,5240.0,5.24,47705.0,47.705,255306.0,255.306,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,1,1,peacock-purple-2249,proposal,1742057484714.0,1742057493309,8595.0,8.595,35214.0,35.214,255306.0,255.306,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,1,1,owl-orange-1045,response,1742057493309,1742057497328.0,4019.0,4.019,35214.0,35.214,255306.0,255.306,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,1,1,dog-purple-778,response,1742057493309,1742057520144.0,26835.0,26.835,35214.0,35.214,255306.0,255.306,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,1,2,owl-orange-1045,proposal,1742057520144.0,1742057535322,15178.0,15.178,172387.0,172.387,255306.0,255.306,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,1,2,peacock-purple-2249,response,1742057535322,1742057540521.0,5199.0,5.199,172387.0,172.387,255306.0,255.306,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,1,2,dog-purple-778,response,1742057535322,1742057692738.0,157416.0,157.416,172387.0,172.387,255306.0,255.306,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,2,0,dog-purple-778,proposal,1742057693014,1742057732928,39914,39.914,43587.0,43.587,105290.0,105.29,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,2,0,owl-orange-1045,response,1742057732928,1742057736482.0,3554.0,3.554,43587.0,43.587,105290.0,105.29,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,2,0,peacock-purple-2249,response,1742057732928,1742057736601.0,3673.0,3.673,43587.0,43.587,105290.0,105.29,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,2,1,peacock-purple-2249,proposal,1742057736601.0,1742057757651,21050.0,21.05,30579.0,30.579,105290.0,105.29,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,2,1,owl-orange-1045,response,1742057757651,1742057767476.0,9825.0,9.825,30579.0,30.579,105290.0,105.29,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,2,1,dog-purple-778,response,1742057757651,1742057765798.0,8147.0,8.147,30579.0,30.579,105290.0,105.29,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,2,2,owl-orange-1045,proposal,1742057767476.0,1742057788179,20703.0,20.703,31124.0,31.124,105290.0,105.29,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,2,2,dog-purple-778,response,1742057788179,1742057792464.0,4285.0,4.285,31124.0,31.124,105290.0,105.29,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,First negotiation game-negotiation1,2,2,peacock-purple-2249,response,1742057788179,1742057798873.0,10694.0,10.694,31124.0,31.124,105290.0,105.29,519730.0,519.73
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,peacock-purple-2249,proposal,1742057837499,1742057865251,27752,27.752,33110.0,33.11,99805.0,99.805,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,dog-purple-778,response,1742057865251,1742057869312.0,4061.0,4.061,33110.0,33.11,99805.0,99.805,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,owl-orange-1045,response,1742057865251,1742057870609.0,5358.0,5.358,33110.0,33.11,99805.0,99.805,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,1,owl-orange-1045,proposal,1742057870609.0,1742057888875,18266.0,18.266,30100.0,30.1,99805.0,99.805,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,1,dog-purple-778,response,1742057888875,1742057900961.0,12086.0,12.086,30100.0,30.1,99805.0,99.805,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,1,peacock-purple-2249,response,1742057888875,1742057892542.0,3667.0,3.667,30100.0,30.1,99805.0,99.805,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,2,dog-purple-778,proposal,1742057900961.0,1742057920176,19215.0,19.215,36595.0,36.595,99805.0,99.805,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,2,peacock-purple-2249,response,1742057920176,1742057937804.0,17628.0,17.628,36595.0,36.595,99805.0,99.805,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,2,owl-orange-1045,response,1742057920176,1742057922104.0,1928.0,1.928,36595.0,36.595,99805.0,99.805,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,0,peacock-purple-2249,proposal,1742057938038,1742057953099,15061,15.061,18777.0,18.777,80179.0,80.179,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,0,dog-purple-778,response,1742057953099,1742057956815.0,3716.0,3.716,18777.0,18.777,80179.0,80.179,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,0,owl-orange-1045,response,1742057953099,1742057955106.0,2007.0,2.007,18777.0,18.777,80179.0,80.179,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,1,owl-orange-1045,proposal,1742057956815.0,1742057970728,13913.0,13.913,19559.0,19.559,80179.0,80.179,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,1,dog-purple-778,response,1742057970728,1742057976597.0,5869.0,5.869,19559.0,19.559,80179.0,80.179,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,1,peacock-purple-2249,response,1742057970728,1742057973158.0,2430.0,2.43,19559.0,19.559,80179.0,80.179,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,2,dog-purple-778,proposal,1742057976597.0,1742058014140,37543.0,37.543,41843.0,41.843,80179.0,80.179,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,2,owl-orange-1045,response,1742058014140,1742058018648.0,4508.0,4.508,41843.0,41.843,80179.0,80.179,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,1,2,peacock-purple-2249,response,1742058014140,1742058016411.0,2271.0,2.271,41843.0,41.843,80179.0,80.179,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,0,peacock-purple-2249,proposal,1742058018897,1742058030293,11396,11.396,14815.0,14.815,71050.0,71.05,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,0,dog-purple-778,response,1742058030293,1742058033712.0,3419.0,3.419,14815.0,14.815,71050.0,71.05,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,0,owl-orange-1045,response,1742058030293,1742058031911.0,1618.0,1.618,14815.0,14.815,71050.0,71.05,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,1,owl-orange-1045,proposal,1742058033712.0,1742058050707,16995.0,16.995,22068.0,22.068,71050.0,71.05,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,1,peacock-purple-2249,response,1742058050707,1742058053607.0,2900.0,2.9,22068.0,22.068,71050.0,71.05,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,1,dog-purple-778,response,1742058050707,1742058055995.0,5288.0,5.288,22068.0,22.068,71050.0,71.05,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,2,dog-purple-778,proposal,1742058055995.0,1742058079557,23562.0,23.562,34167.0,34.167,71050.0,71.05,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,2,owl-orange-1045,response,1742058079557,1742058086613.0,7056.0,7.056,34167.0,34.167,71050.0,71.05,251034.0,251.034
🟢 2p3,Cohort 03-m8aexq,Second negotiation game-negotiation2_alternate_profile,2,2,peacock-purple-2249,response,1742058079557,1742058090393.0,10836.0,10.836,34167.0,34.167,71050.0,71.05,251034.0,251.034
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,0,0,dolphin-purple-6605,proposal,1742057821903,1742057850005,28102,28.102,40492.0,40.492,115501.0,115.501,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,0,0,ram-red-5745,response,1742057850005,1742057858177.0,8172.0,8.172,40492.0,40.492,115501.0,115.501,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,0,0,iguana-orange-9224,response,1742057850005,1742057862395.0,12390.0,12.39,40492.0,40.492,115501.0,115.501,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,0,1,ram-red-5745,proposal,1742057862395.0,1742057892475,30080.0,30.08,51974.0,51.974,115501.0,115.501,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,0,1,iguana-orange-9224,response,1742057892475,1742057898017.0,5542.0,5.542,51974.0,51.974,115501.0,115.501,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,0,1,dolphin-purple-6605,response,1742057892475,1742057914646.0,22171.0,22.171,51974.0,51.974,115501.0,115.501,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,0,2,iguana-orange-9224,proposal,1742057914646.0,1742057926544,11898.0,11.898,23035.0,23.035,115501.0,115.501,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,0,2,dolphin-purple-6605,response,1742057926544,1742057937905.0,11361.0,11.361,23035.0,23.035,115501.0,115.501,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,0,2,ram-red-5745,response,1742057926544,1742057930090.0,3546.0,3.546,23035.0,23.035,115501.0,115.501,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,1,0,dolphin-purple-6605,proposal,1742057938151,1742057970139,31988,31.988,41546.0,41.546,89759.0,89.759,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,1,0,iguana-orange-9224,response,1742057970139,1742057979697.0,9558.0,9.558,41546.0,41.546,89759.0,89.759,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,1,0,ram-red-5745,response,1742057970139,1742057972424.0,2285.0,2.285,41546.0,41.546,89759.0,89.759,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,1,1,ram-red-5745,proposal,1742057979697.0,1742057994129,14432.0,14.432,27172.0,27.172,89759.0,89.759,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,1,1,dolphin-purple-6605,response,1742057994129,1742058007085.0,12956.0,12.956,27172.0,27.172,89759.0,89.759,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,1,1,iguana-orange-9224,response,1742057994129,1742057998672.0,4543.0,4.543,27172.0,27.172,89759.0,89.759,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,1,2,iguana-orange-9224,proposal,1742058007085.0,1742058016187,9102.0,9.102,21041.0,21.041,89759.0,89.759,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,1,2,ram-red-5745,response,1742058016187,1742058018585.0,2398.0,2.398,21041.0,21.041,89759.0,89.759,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,1,2,dolphin-purple-6605,response,1742058016187,1742058028328.0,12141.0,12.141,21041.0,21.041,89759.0,89.759,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,2,0,dolphin-purple-6605,proposal,1742058028567,1742058054956,26389,26.389,34055.0,34.055,103578.0,103.578,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,2,0,iguana-orange-9224,response,1742058054956,1742058062622.0,7666.0,7.666,34055.0,34.055,103578.0,103.578,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,2,0,ram-red-5745,response,1742058054956,1742058058107.0,3151.0,3.151,34055.0,34.055,103578.0,103.578,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,2,1,ram-red-5745,proposal,1742058062622.0,1742058084819,22197.0,22.197,32002.0,32.002,103578.0,103.578,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,2,1,dolphin-purple-6605,response,1742058084819,1742058094843.0,10024.0,10.024,32002.0,32.002,103578.0,103.578,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,2,1,iguana-orange-9224,response,1742058084819,1742058087828.0,3009.0,3.009,32002.0,32.002,103578.0,103.578,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,2,2,iguana-orange-9224,proposal,1742058094843.0,1742058102578,7735.0,7.735,37521.0,37.521,103578.0,103.578,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,2,2,ram-red-5745,response,1742058102578,1742058132586.0,30008.0,30.008,37521.0,37.521,103578.0,103.578,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,First negotiation game-negotiation1,2,2,dolphin-purple-6605,response,1742058102578,1742058110916.0,8338.0,8.338,37521.0,37.521,103578.0,103.578,308838.0,308.838
🟢 2p3,Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,iguana-orange-9224,proposal,1742058156943,1742058168054,11111,11.111,16715.0,16.715,7524.0,7.524,148020.0,148.02
🟢 2p3,Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,dolphin-purple-6605,response,1742058168054,1742058173658.0,5604.0,5.604,16715.0,16.715,7524.0,7.524,148020.0,148.02
🟢 2p3,Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,0,ram-red-5745,response,1742058168054,1742058170366.0,2312.0,2.312,16715.0,16.715,7524.0,7.524,148020.0,148.02
🟢 2p3,Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,0,1,ram-red-5745,proposal,1742058173658.0,1742058192335,18677.0,18.677,23100.0,23.1,7524.0,7.524,148020.0,148.02
