metric,n_records,mean_diff,record_low,record_high,paired_sign_p
final_surplus,48,0.4813750000000003,0.2482000868055557,0.7233264756944447,0.005515201485501109
final_welfare,48,1.0533819444444463,0.6119703993055566,1.4983451388888906,0.0020881073339964473
proposer_mean_net_surplus,48,0.0367754629629631,-0.06653026620370356,0.13838061342592617,0.19341265286193732
proposer_acceptance_rate,48,0.04798611111111115,0.013840856481481499,0.08328703703703706,0.011351591436778108
proposer_mean_trade_ratio,48,-0.002720260838622692,-0.04642038979066649,0.03580824236961905,0.880395821280672
response_acceptance_rate,48,-0.02621527777777777,-0.04473524305555555,-0.007754629629629612,0.651587827208914
response_mean_net_surplus_if_accepted,48,0.11271726190476196,0.01161794808201062,0.20933970320767195,0.17417114727072658
received_trade_rate,48,-0.025868055555555543,-0.04282407407407406,-0.009143518518518514,0.10380535550410741
