run_id,label,n_games,mae_normalized_efficiency,rmse_normalized_efficiency,corr_normalized_efficiency,mean_human_normalized_efficiency,mean_sim_normalized_efficiency
260310_valraw417_archetype_cluster,archetype_cluster,40,0.10605429369221517,0.12410245622608498,0.6911820853747408,0.6953506016417896,0.6108954095407455
260310_valraw417_archetype_cluster_plus,archetype_cluster_plus,40,0.1452413743835618,0.16726018496976908,0.5519922219466551,0.6953506016417896,0.5674147648342696
linear_config_baseline,linear_config,40,0.09822393526144012,0.12298100280280917,0.4475741664090286,0.6953506016417896,0.6899522069967899
ridge_config_baseline,ridge_config,40,0.09444688225848989,0.11891586509572194,0.44602844791693513,0.6953506016417896,0.6892621315663424
linear_cluster_pred_baseline,linear_cluster_pred,40,0.08047050916636647,0.10023013734860645,0.5587897539221186,0.6953506016417896,0.6891450466133258
ridge_cluster_pred_baseline,ridge_cluster_pred,40,0.07756987108764836,0.0961458421755203,0.5620379496685471,0.6953506016417896,0.6883137881176744
linear_cluster_pred_plus_config_baseline,linear_cluster_pred_plus_config,40,0.09262197589844934,0.1248490533964891,0.40835008939551304,0.6953506016417896,0.692356367722714
ridge_cluster_pred_plus_config_baseline,ridge_cluster_pred_plus_config,40,0.08828772411252443,0.1156216570253197,0.44757809499687123,0.6953506016417896,0.6906797359041795
