treatment_name,metric,generated_game_count,human_game_count,wasserstein_distance,run_name,run_label,treatment_label,score,family_name
VALIDATION_0_T,mean_round_normalized_efficiency,12,12,0.0890270883356764,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,0-T,0.0890270883356764,gpt-5-mini
VALIDATION_10_C,mean_round_normalized_efficiency,10,10,0.3174397387880533,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,10-C,0.3174397387880533,gpt-5-mini
VALIDATION_10_T,mean_round_normalized_efficiency,10,10,0.3200566599443003,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,10-T,0.3200566599443003,gpt-5-mini
VALIDATION_11_C,mean_round_normalized_efficiency,10,10,0.2446573141224802,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,11-C,0.2446573141224802,gpt-5-mini
VALIDATION_11_T,mean_round_normalized_efficiency,11,11,0.1677925056301125,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,11-T,0.1677925056301125,gpt-5-mini
VALIDATION_12_C,mean_round_normalized_efficiency,12,12,0.278165606520386,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,12-C,0.278165606520386,gpt-5-mini
VALIDATION_12_T,mean_round_normalized_efficiency,12,12,0.17557532913691,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,12-T,0.17557532913691,gpt-5-mini
VALIDATION_13_C,mean_round_normalized_efficiency,10,10,0.4945668396274772,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,13-C,0.4945668396274772,gpt-5-mini
VALIDATION_13_T,mean_round_normalized_efficiency,11,11,0.4510120413842415,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,13-T,0.4510120413842415,gpt-5-mini
VALIDATION_14_C,mean_round_normalized_efficiency,12,12,0.3872624269005847,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,14-C,0.3872624269005847,gpt-5-mini
VALIDATION_14_T,mean_round_normalized_efficiency,10,10,0.424484649122807,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,14-T,0.424484649122807,gpt-5-mini
VALIDATION_15_C,mean_round_normalized_efficiency,11,11,0.1561782670792412,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,15-C,0.1561782670792412,gpt-5-mini
VALIDATION_15_T,mean_round_normalized_efficiency,9,9,0.1144284254105682,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,15-T,0.1144284254105682,gpt-5-mini
VALIDATION_16_C,mean_round_normalized_efficiency,10,10,0.4816001463325405,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,16-C,0.4816001463325405,gpt-5-mini
VALIDATION_16_T,mean_round_normalized_efficiency,8,8,0.0836936469242807,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,16-T,0.0836936469242807,gpt-5-mini
VALIDATION_17_C,mean_round_normalized_efficiency,11,11,0.327045360275583,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,17-C,0.327045360275583,gpt-5-mini
VALIDATION_17_T,mean_round_normalized_efficiency,8,8,0.2127579057409039,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,17-T,0.2127579057409039,gpt-5-mini
VALIDATION_18_C,mean_round_normalized_efficiency,12,12,0.1783199086346204,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,18-C,0.1783199086346204,gpt-5-mini
VALIDATION_18_T,mean_round_normalized_efficiency,10,10,0.1168794236602628,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,18-T,0.1168794236602628,gpt-5-mini
VALIDATION_19_C,mean_round_normalized_efficiency,10,10,0.2241430623973727,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,19-C,0.2241430623973727,gpt-5-mini
VALIDATION_19_T,mean_round_normalized_efficiency,10,10,0.4599291871921181,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,19-T,0.4599291871921181,gpt-5-mini
VALIDATION_1_C,mean_round_normalized_efficiency,8,8,0.4045482673267326,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,1-C,0.4045482673267326,gpt-5-mini
VALIDATION_1_T,mean_round_normalized_efficiency,8,8,0.4145053751698699,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,1-T,0.4145053751698699,gpt-5-mini
VALIDATION_2_C,mean_round_normalized_efficiency,9,9,0.042309670781893,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,2-C,0.042309670781893,gpt-5-mini
VALIDATION_2_T,mean_round_normalized_efficiency,11,11,0.0840698653198653,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,2-T,0.0840698653198653,gpt-5-mini
VALIDATION_3_C,mean_round_normalized_efficiency,9,9,0.2012883881295303,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,3-C,0.2012883881295303,gpt-5-mini
VALIDATION_3_T,mean_round_normalized_efficiency,10,10,0.2394141645538668,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,3-T,0.2394141645538668,gpt-5-mini
VALIDATION_4_C,mean_round_normalized_efficiency,12,12,0.0966030647489432,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,4-C,0.0966030647489432,gpt-5-mini
VALIDATION_4_T,mean_round_normalized_efficiency,9,9,0.1934825550662235,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,4-T,0.1934825550662235,gpt-5-mini
VALIDATION_5_C,mean_round_normalized_efficiency,9,9,0.2816358024691359,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,5-C,0.2816358024691359,gpt-5-mini
VALIDATION_5_T,mean_round_normalized_efficiency,12,12,0.2181712962962963,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,5-T,0.2181712962962963,gpt-5-mini
VALIDATION_6_C,mean_round_normalized_efficiency,12,12,0.4324467699629734,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,6-C,0.4324467699629734,gpt-5-mini
VALIDATION_6_T,mean_round_normalized_efficiency,11,11,0.1483422397891625,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,6-T,0.1483422397891625,gpt-5-mini
VALIDATION_7_C,mean_round_normalized_efficiency,11,11,0.4660707518650149,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,7-C,0.4660707518650149,gpt-5-mini
VALIDATION_7_T,mean_round_normalized_efficiency,12,12,0.156472747000341,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,7-T,0.156472747000341,gpt-5-mini
VALIDATION_8_C,mean_round_normalized_efficiency,12,12,0.1027931801135754,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,8-C,0.1027931801135754,gpt-5-mini
VALIDATION_8_T,mean_round_normalized_efficiency,11,11,0.1333764355220478,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,8-T,0.1333764355220478,gpt-5-mini
VALIDATION_9_C,mean_round_normalized_efficiency,11,11,0.180680664733695,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,9-C,0.180680664733695,gpt-5-mini
VALIDATION_9_T,mean_round_normalized_efficiency,11,11,0.0538969391999695,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,9-T,0.0538969391999695,gpt-5-mini
VALIDATION_0_C,mean_total_contribution_rate,10,10,0.1298148148148147,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,0-C,0.1298148148148147,gpt-5-mini
VALIDATION_0_T,mean_total_contribution_rate,12,12,0.0657021604938271,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,0-T,0.0657021604938271,gpt-5-mini
VALIDATION_10_C,mean_total_contribution_rate,10,10,0.1930555555555556,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,10-C,0.1930555555555556,gpt-5-mini
VALIDATION_10_T,mean_total_contribution_rate,10,10,0.1369444444444444,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,10-T,0.1369444444444444,gpt-5-mini
VALIDATION_11_C,mean_total_contribution_rate,10,10,0.1590967365967366,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,11-C,0.1590967365967366,gpt-5-mini
VALIDATION_11_T,mean_total_contribution_rate,11,11,0.1009006145369781,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,11-T,0.1009006145369781,gpt-5-mini
VALIDATION_12_C,mean_total_contribution_rate,12,12,0.2581018518518518,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,12-C,0.2581018518518518,gpt-5-mini
VALIDATION_12_T,mean_total_contribution_rate,12,12,0.0805555555555555,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,12-T,0.0805555555555555,gpt-5-mini
VALIDATION_13_C,mean_total_contribution_rate,10,10,0.411466049881491,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,13-C,0.411466049881491,gpt-5-mini
VALIDATION_13_T,mean_total_contribution_rate,11,11,0.4269835434173669,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,13-T,0.4269835434173669,gpt-5-mini
VALIDATION_14_C,mean_total_contribution_rate,12,12,0.2099780701754386,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,14-C,0.2099780701754386,gpt-5-mini
VALIDATION_14_T,mean_total_contribution_rate,10,10,0.2978508771929824,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,14-T,0.2978508771929824,gpt-5-mini
VALIDATION_15_C,mean_total_contribution_rate,11,11,0.0926414494596312,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,15-C,0.0926414494596312,gpt-5-mini
VALIDATION_15_T,mean_total_contribution_rate,9,9,0.1069113602446935,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,15-T,0.1069113602446935,gpt-5-mini
VALIDATION_16_C,mean_total_contribution_rate,10,10,0.2765396825396826,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,16-C,0.2765396825396826,gpt-5-mini
VALIDATION_16_T,mean_total_contribution_rate,8,8,0.0418518518518518,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,16-T,0.0418518518518518,gpt-5-mini
VALIDATION_17_C,mean_total_contribution_rate,11,11,0.2920532726647278,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,17-C,0.2920532726647278,gpt-5-mini
VALIDATION_17_T,mean_total_contribution_rate,8,8,0.2019099313139561,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,17-T,0.2019099313139561,gpt-5-mini
VALIDATION_18_C,mean_total_contribution_rate,12,12,0.1268115942028985,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,18-C,0.1268115942028985,gpt-5-mini
VALIDATION_18_T,mean_total_contribution_rate,10,10,0.0597826086956521,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,18-T,0.0597826086956521,gpt-5-mini
VALIDATION_19_C,mean_total_contribution_rate,10,10,0.1612212643678161,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,19-C,0.1612212643678161,gpt-5-mini
VALIDATION_19_T,mean_total_contribution_rate,10,10,0.2930316091954023,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,19-T,0.2930316091954023,gpt-5-mini
VALIDATION_1_C,mean_total_contribution_rate,8,8,0.4105468749999999,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,1-C,0.4105468749999999,gpt-5-mini
VALIDATION_1_T,mean_total_contribution_rate,8,8,0.1141927083333333,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,1-T,0.1141927083333333,gpt-5-mini
VALIDATION_2_C,mean_total_contribution_rate,9,9,0.03875,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,2-C,0.03875,gpt-5-mini
VALIDATION_2_T,mean_total_contribution_rate,11,11,0.0837499999999999,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,2-T,0.0837499999999999,gpt-5-mini
VALIDATION_3_C,mean_total_contribution_rate,9,9,0.1211396011396011,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,3-C,0.1211396011396011,gpt-5-mini
VALIDATION_3_T,mean_total_contribution_rate,10,10,0.2544551282051282,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,3-T,0.2544551282051282,gpt-5-mini
VALIDATION_4_C,mean_total_contribution_rate,12,12,0.1044146825396825,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,4-C,0.1044146825396825,gpt-5-mini
VALIDATION_4_T,mean_total_contribution_rate,9,9,0.1362433862433862,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,4-T,0.1362433862433862,gpt-5-mini
VALIDATION_5_C,mean_total_contribution_rate,9,9,0.1157407407407407,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,5-C,0.1157407407407407,gpt-5-mini
VALIDATION_5_T,mean_total_contribution_rate,12,12,0.1076388888888889,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,5-T,0.1076388888888889,gpt-5-mini
VALIDATION_6_C,mean_total_contribution_rate,12,12,0.380327008061383,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,6-C,0.380327008061383,gpt-5-mini
VALIDATION_6_T,mean_total_contribution_rate,11,11,0.1667148429222293,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,6-T,0.1667148429222293,gpt-5-mini
VALIDATION_7_C,mean_total_contribution_rate,11,11,0.4224156034024454,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,7-C,0.4224156034024454,gpt-5-mini
VALIDATION_7_T,mean_total_contribution_rate,12,12,0.1718146929824561,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,7-T,0.1718146929824561,gpt-5-mini
VALIDATION_8_C,mean_total_contribution_rate,12,12,0.0898611111111111,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,8-C,0.0898611111111111,gpt-5-mini
VALIDATION_8_T,mean_total_contribution_rate,11,11,0.091060606060606,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,8-T,0.091060606060606,gpt-5-mini
VALIDATION_9_C,mean_total_contribution_rate,11,11,0.1317931142931143,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,9-C,0.1317931142931143,gpt-5-mini
VALIDATION_9_T,mean_total_contribution_rate,11,11,0.0790765925993198,twin_sampled_seed_0_gpt_5_mini,Twin-Sampled,9-T,0.0790765925993198,gpt-5-mini
VALIDATION_0_C,mean_round_normalized_efficiency,10,10,0.1688020799756607,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,0-C,0.1688020799756607,gpt-5-mini
VALIDATION_0_T,mean_round_normalized_efficiency,12,12,0.0809608490194371,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,0-T,0.0809608490194371,gpt-5-mini
VALIDATION_10_C,mean_round_normalized_efficiency,10,10,0.3221213867281283,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,10-C,0.3221213867281283,gpt-5-mini
VALIDATION_10_T,mean_round_normalized_efficiency,10,10,0.253265149332565,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,10-T,0.253265149332565,gpt-5-mini
VALIDATION_11_C,mean_round_normalized_efficiency,10,10,0.2214371831895834,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,11-C,0.2214371831895834,gpt-5-mini
VALIDATION_11_T,mean_round_normalized_efficiency,11,11,0.1777194138282973,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,11-T,0.1777194138282973,gpt-5-mini
VALIDATION_12_C,mean_round_normalized_efficiency,12,12,0.1135329131652661,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,12-C,0.1135329131652661,gpt-5-mini
VALIDATION_12_T,mean_round_normalized_efficiency,12,12,0.1810219522305919,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,12-T,0.1810219522305919,gpt-5-mini
VALIDATION_13_C,mean_round_normalized_efficiency,10,10,0.4385165100128727,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,13-C,0.4385165100128727,gpt-5-mini
VALIDATION_13_T,mean_round_normalized_efficiency,11,11,0.3283621781474108,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,13-T,0.3283621781474108,gpt-5-mini
VALIDATION_14_C,mean_round_normalized_efficiency,12,12,0.3365497076023391,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,14-C,0.3365497076023391,gpt-5-mini
VALIDATION_14_T,mean_round_normalized_efficiency,10,10,0.349375,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,14-T,0.349375,gpt-5-mini
VALIDATION_15_C,mean_round_normalized_efficiency,11,11,0.1767514439024179,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,15-C,0.1767514439024179,gpt-5-mini
VALIDATION_15_T,mean_round_normalized_efficiency,9,9,0.1344482534661105,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,15-T,0.1344482534661105,gpt-5-mini
VALIDATION_16_C,mean_round_normalized_efficiency,10,10,0.6512297759621701,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,16-C,0.6512297759621701,gpt-5-mini
VALIDATION_16_T,mean_round_normalized_efficiency,8,8,0.0989714247020584,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,16-T,0.0989714247020584,gpt-5-mini
VALIDATION_17_C,mean_round_normalized_efficiency,11,11,0.1427022820986577,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,17-C,0.1427022820986577,gpt-5-mini
VALIDATION_17_T,mean_round_normalized_efficiency,8,8,0.2065156654496426,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,17-T,0.2065156654496426,gpt-5-mini
VALIDATION_18_C,mean_round_normalized_efficiency,12,12,0.1977823058144089,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,18-C,0.1977823058144089,gpt-5-mini
VALIDATION_18_T,mean_round_normalized_efficiency,10,10,0.1301358866449867,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,18-T,0.1301358866449867,gpt-5-mini
VALIDATION_19_C,mean_round_normalized_efficiency,10,10,0.129369355500821,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,19-C,0.129369355500821,gpt-5-mini
VALIDATION_19_T,mean_round_normalized_efficiency,10,10,0.3573429802955664,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,19-T,0.3573429802955664,gpt-5-mini
VALIDATION_1_C,mean_round_normalized_efficiency,8,8,0.4376804867986797,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,1-C,0.4376804867986797,gpt-5-mini
VALIDATION_1_T,mean_round_normalized_efficiency,8,8,0.3914288487672296,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,1-T,0.3914288487672296,gpt-5-mini
VALIDATION_2_C,mean_round_normalized_efficiency,9,9,0.0264917695473251,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,2-C,0.0264917695473251,gpt-5-mini
VALIDATION_2_T,mean_round_normalized_efficiency,11,11,0.0999579124579124,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,2-T,0.0999579124579124,gpt-5-mini
VALIDATION_3_C,mean_round_normalized_efficiency,9,9,0.1431436933903902,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,3-C,0.1431436933903902,gpt-5-mini
VALIDATION_3_T,mean_round_normalized_efficiency,10,10,0.2844819564741766,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,3-T,0.2844819564741766,gpt-5-mini
VALIDATION_4_C,mean_round_normalized_efficiency,12,12,0.0808797943086916,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,4-C,0.0808797943086916,gpt-5-mini
VALIDATION_4_T,mean_round_normalized_efficiency,9,9,0.1751438538091801,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,4-T,0.1751438538091801,gpt-5-mini
VALIDATION_5_C,mean_round_normalized_efficiency,9,9,0.2935956790123458,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,5-C,0.2935956790123458,gpt-5-mini
VALIDATION_5_T,mean_round_normalized_efficiency,11,12,0.23253367003367,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,5-T,0.23253367003367,gpt-5-mini
VALIDATION_6_C,mean_round_normalized_efficiency,12,12,0.4463244984078052,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,6-C,0.4463244984078052,gpt-5-mini
VALIDATION_6_T,mean_round_normalized_efficiency,11,11,0.2430743920219512,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,6-T,0.2430743920219512,gpt-5-mini
VALIDATION_7_C,mean_round_normalized_efficiency,11,11,0.5589236226784121,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,7-C,0.5589236226784121,gpt-5-mini
VALIDATION_7_T,mean_round_normalized_efficiency,12,12,0.1817547018875591,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,7-T,0.1817547018875591,gpt-5-mini
VALIDATION_8_C,mean_round_normalized_efficiency,12,12,0.0589634897674916,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,8-C,0.0589634897674916,gpt-5-mini
VALIDATION_8_T,mean_round_normalized_efficiency,11,11,0.1013968031325794,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,8-T,0.1013968031325794,gpt-5-mini
VALIDATION_9_C,mean_round_normalized_efficiency,11,11,0.1748771752938419,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,9-C,0.1748771752938419,gpt-5-mini
VALIDATION_9_T,mean_round_normalized_efficiency,11,11,0.0644117891087588,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,9-T,0.0644117891087588,gpt-5-mini
VALIDATION_0_C,mean_total_contribution_rate,10,10,0.1098148148148148,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,0-C,0.1098148148148148,gpt-5-mini
VALIDATION_0_T,mean_total_contribution_rate,12,12,0.0655478395061728,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,0-T,0.0655478395061728,gpt-5-mini
VALIDATION_10_C,mean_total_contribution_rate,10,10,0.1977777777777778,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,10-C,0.1977777777777778,gpt-5-mini
VALIDATION_10_T,mean_total_contribution_rate,10,10,0.0533333333333333,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,10-T,0.0533333333333333,gpt-5-mini
VALIDATION_11_C,mean_total_contribution_rate,10,10,0.1579020979020979,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,11-C,0.1579020979020979,gpt-5-mini
VALIDATION_11_T,mean_total_contribution_rate,11,11,0.1155011655011655,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,11-T,0.1155011655011655,gpt-5-mini
VALIDATION_12_C,mean_total_contribution_rate,12,12,0.0960648148148148,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,12-C,0.0960648148148148,gpt-5-mini
VALIDATION_12_T,mean_total_contribution_rate,12,12,0.0319444444444444,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,12-T,0.0319444444444444,gpt-5-mini
VALIDATION_13_C,mean_total_contribution_rate,10,10,0.3554550204697263,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,13-C,0.3554550204697263,gpt-5-mini
VALIDATION_13_T,mean_total_contribution_rate,11,11,0.3109407626687037,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,13-T,0.3109407626687037,gpt-5-mini
VALIDATION_14_C,mean_total_contribution_rate,12,12,0.1570175438596491,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,14-C,0.1570175438596491,gpt-5-mini
VALIDATION_14_T,mean_total_contribution_rate,10,10,0.1971929824561403,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,14-T,0.1971929824561403,gpt-5-mini
VALIDATION_15_C,mean_total_contribution_rate,11,11,0.1530810098991916,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,15-C,0.1530810098991916,gpt-5-mini
VALIDATION_15_T,mean_total_contribution_rate,9,9,0.0222230855564189,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,15-T,0.0222230855564189,gpt-5-mini
VALIDATION_16_C,mean_total_contribution_rate,10,10,0.4472063492063492,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,16-C,0.4472063492063492,gpt-5-mini
VALIDATION_16_T,mean_total_contribution_rate,8,8,0.0662037037037036,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,16-T,0.0662037037037036,gpt-5-mini
VALIDATION_17_C,mean_total_contribution_rate,11,11,0.1173839791099852,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,17-C,0.1173839791099852,gpt-5-mini
VALIDATION_17_T,mean_total_contribution_rate,8,8,0.1946365395010905,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,17-T,0.1946365395010905,gpt-5-mini
VALIDATION_18_C,mean_total_contribution_rate,12,12,0.134963768115942,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,18-C,0.134963768115942,gpt-5-mini
VALIDATION_18_T,mean_total_contribution_rate,10,10,0.0706521739130434,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,18-T,0.0706521739130434,gpt-5-mini
VALIDATION_19_C,mean_total_contribution_rate,10,10,0.067471264367816,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,19-C,0.067471264367816,gpt-5-mini
VALIDATION_19_T,mean_total_contribution_rate,10,10,0.2048419540229885,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,19-T,0.2048419540229885,gpt-5-mini
VALIDATION_1_C,mean_total_contribution_rate,8,8,0.4438802083333333,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,1-C,0.4438802083333333,gpt-5-mini
VALIDATION_1_T,mean_total_contribution_rate,8,8,0.1182291666666666,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,1-T,0.1182291666666666,gpt-5-mini
VALIDATION_2_C,mean_total_contribution_rate,9,9,0.0302777777777777,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,2-C,0.0302777777777777,gpt-5-mini
VALIDATION_2_T,mean_total_contribution_rate,11,11,0.0884090909090909,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,2-T,0.0884090909090909,gpt-5-mini
VALIDATION_3_C,mean_total_contribution_rate,9,9,0.0791452991452991,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,3-C,0.0791452991452991,gpt-5-mini
VALIDATION_3_T,mean_total_contribution_rate,10,10,0.3037179487179487,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,3-T,0.3037179487179487,gpt-5-mini
VALIDATION_4_C,mean_total_contribution_rate,12,12,0.0999503968253968,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,4-C,0.0999503968253968,gpt-5-mini
VALIDATION_4_T,mean_total_contribution_rate,9,9,0.0925925925925926,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,4-T,0.0925925925925926,gpt-5-mini
VALIDATION_5_C,mean_total_contribution_rate,9,9,0.1157407407407407,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,5-C,0.1157407407407407,gpt-5-mini
VALIDATION_5_T,mean_total_contribution_rate,11,12,0.1215277777777777,twin_sampled_unadjusted_seed_0_gpt_5_mini,Twin Unadjusted,5-T,0.1215277777777777,gpt-5-mini
