analysis,tag,alignment_mean,alignment_ci95_low,alignment_ci95_high,sil_with_mean,sil_with_ci95_low,sil_with_ci95_high,sil_without_mean,sil_without_ci95_low,sil_without_ci95_high
step2_delex,PUNISHMENT,0.5720420261030983,0.5331455723062675,0.611515267348501,0.44042204022407533,0.430495573580265,0.4506141901016235,0.45159425258636476,0.43630360513925553,0.46358239799737927
step2_delex,REWARD,0.4743029091686139,0.40096082953836304,0.5501871873081313,0.4014530694484711,0.3882732503116131,0.41513211503624914,0.42003262639045713,0.40680108293890954,0.43448820263147353
step2_delex,COMMUNICATION,0.35528369950014416,0.300180498844604,0.425023805073027,0.40573529690504073,0.392330077290535,0.42140823155641555,0.4169342643022537,0.4053669795393944,0.4291202001273632
