metric_family,metric,distance_kind,n_groups,mean_value,median_value,stderr
payoff_distribution_distance,sender_expected_payoff,wasserstein_1d,4,0.16524260724698042,0.1640306122448979,0.009860577587178876
payoff_distribution_distance,receiver_expected_payoff,wasserstein_1d,4,0.014377342773844197,0.016326530612244858,0.005355420515433255
payoff_distribution_distance,pd_expected_payoff,wasserstein_1d,4,0.7268658892128279,0.7270918367346938,0.10833670668544701
payoff_distribution_distance,sh_expected_payoff,wasserstein_1d,4,0.3882533319450229,0.26688775510204077,0.15204566540819944
payoff_distribution_distance,c_expected_payoff,wasserstein_1d,4,0.2752899833402749,0.2776530612244898,0.09821500099833663
payoff_distribution_distance,proposer_expected_payoff,wasserstein_1d,4,1.2834397126197419,1.33591420241566,0.20815880340028287
payoff_distribution_distance,responder_expected_payoff,wasserstein_1d,4,1.0050791336942941,1.0944387755102039,0.21624443084669112
payoff_distribution_distance,mean_expected_payoff,mean_wasserstein_1d,4,0.5512211429761409,0.3933517284464807,0.09531388111543072
